i,t,s,R
4,16,28,169
4,16,29,260
4,16,30,302
4,16,31,73
4,16,32,240
4,16,33,109
4,16,34,103
4,16,35,58
4,16,36,191
4,16,37,329
4,16,38,318
4,16,39,150
4,16,40,72
4,16,41,236
4,16,42,194
4,16,43,294
4,16,44,139
4,16,45,202
4,16,46,187
4,16,47,76
4,16,48,288
4,16,49,331
4,16,50,229
4,16,51,100
4,16,52,76
4,16,53,65
4,16,54,304
4,16,55,180
4,16,56,254
4,16,57,314
4,16,58,146
4,16,59,186
4,16,60,76
4,16,61,202
4,16,62,100
4,16,63,325
4,16,64,349
4,16,65,57
4,16,66,212
4,16,67,351
4,16,68,136
4,16,69,133
4,16,70,222
4,16,71,132
4,16,72,249
4,16,73,139
4,16,74,259
4,16,75,138
4,16,76,101
4,16,77,165
4,16,78,303
4,16,79,250
4,16,80,70
4,16,81,98
4,16,82,91
4,16,83,182
4,16,84,242
4,16,85,194
4,16,86,325
4,16,87,213
4,16,88,311
4,16,89,280
4,16,90,200
4,16,91,88
4,16,92,85
4,16,93,298
4,16,94,172
4,16,95,213
4,16,96,195
4,16,97,159
4,16,98,159
4,16,99,163
4,16,100,261
4,16,101,150
4,16,102,323
4,16,103,177
4,16,104,307
4,16,105,199
4,16,106,175
4,16,107,126
4,16,108,316
4,16,109,201
4,16,110,317
4,16,111,233
4,16,112,200
4,16,113,337
4,16,114,79
4,16,115,78
4,16,116,49
4,16,117,74
4,16,118,273
4,16,119,66
4,16,120,72
4,16,121,109
4,16,122,303
4,16,123,203
4,16,124,80
4,16,125,71
4,16,126,278
4,16,127,80
4,16,128,72
4,16,129,152
4,16,130,148
4,16,131,87
4,16,132,161
4,16,133,131
4,16,134,212
4,16,135,283
4,16,136,235
4,16,137,185
4,16,138,55
4,16,139,91
4,16,140,319
4,16,141,312
4,16,142,51
4,16,143,69
4,16,144,141
4,16,145,174
4,16,146,110
4,16,147,77
4,16,148,255
4,16,149,189
4,16,150,115
4,16,151,292
4,16,152,85
4,16,153,57
4,16,154,190
4,16,155,272
4,16,156,328
4,16,157,144
4,16,158,218
4,16,159,82
4,16,160,102
4,16,161,353
4,16,162,251
4,16,163,101
4,16,164,140
4,16,165,140
4,16,166,98
4,16,167,220
4,16,168,107
4,16,169,116
4,16,170,209
4,16,171,60
4,16,172,201
4,16,173,47
4,16,174,110
4,16,175,125
4,16,176,142
4,16,177,55
4,16,178,146
4,16,179,300
4,16,180,54
4,16,181,302
4,16,182,294
4,16,183,45
4,16,184,352
4,16,185,261
4,16,186,71
4,16,187,334
4,16,188,152
4,16,189,241
4,16,190,238
4,16,191,66
4,16,192,185
4,16,193,312
4,16,194,260
4,16,195,238
4,16,196,191
4,16,197,292
4,16,198,127
4,16,199,124
4,17,0,58
4,17,1,155
4,17,2,90
4,17,3,192
4,17,4,108
4,17,5,182
4,17,6,188
4,17,7,149
4,17,8,196
4,17,9,90
4,17,10,96
4,17,11,265
4,17,12,82
4,17,13,75
4,17,14,237
4,17,15,50
4,17,16,185
4,17,17,253
4,17,18,36
4,17,19,211
4,17,20,91
4,17,21,201
4,17,22,254
4,17,23,65
4,17,24,187
4,17,25,221
4,17,26,188
4,17,27,132
4,17,28,184
4,17,29,258
4,17,30,206
4,17,31,44
4,17,32,73
4,17,33,243
4,17,34,263
4,17,35,162
4,17,36,200
4,17,37,66
4,17,38,34
4,17,39,95
4,17,40,189
4,17,41,214
4,17,42,33
4,17,43,154
4,17,44,181
4,17,45,216
4,17,46,187
4,17,47,263
4,17,48,265
4,17,49,74
4,17,50,244
4,17,51,46
4,17,52,91
4,17,53,85
4,17,54,161
4,17,55,117
4,17,56,79
4,17,57,115
4,17,58,213
4,17,59,118
4,17,60,182
4,17,61,163
4,17,62,161
4,17,63,135
4,17,64,68
4,17,65,140
4,17,66,197
4,17,67,172
4,17,68,99
4,17,69,259
4,17,70,135
4,17,71,263
4,17,72,132
4,17,73,130
4,17,74,103
4,17,75,59
4,17,76,214
4,17,77,166
4,17,78,265
4,17,79,179
4,17,80,246
4,17,81,161
4,17,82,260
4,17,83,117
4,17,84,171
4,17,85,148
4,17,86,146
4,17,87,95
4,17,88,237
4,17,89,58
4,17,90,36
4,17,91,235
4,17,92,119
4,17,93,195
4,17,94,87
4,17,95,184
4,17,96,193
4,17,97,91
4,17,98,150
4,17,99,221
4,17,100,110
4,17,101,152
4,17,102,49
4,17,103,156
4,17,104,111
4,17,105,203
4,17,106,113
4,17,107,153
4,17,108,159
4,17,109,259
4,17,110,121
4,17,111,210
4,17,112,61
4,17,113,213
4,17,114,105
4,17,115,103
4,17,116,72
4,17,117,59
4,17,118,144
4,17,119,225
4,17,120,160
4,17,121,193
4,17,122,204
4,17,123,196
4,17,124,185
4,17,125,70
4,17,126,129
4,17,127,169
4,17,128,132
4,17,129,206
4,17,130,89
4,17,131,116
4,17,132,74
4,17,133,140
4,17,134,171
4,17,135,170
4,17,136,174
4,17,137,38
4,17,138,76
4,17,139,33
4,17,140,108
4,17,141,139
4,17,142,153
4,17,143,216
4,17,144,107
4,17,145,265
4,17,146,240
4,17,147,157
4,17,148,145
4,17,149,254
4,17,150,123
4,17,151,210
4,17,152,30
4,17,153,226
4,17,154,138
4,17,155,217
4,17,156,66
4,17,157,148
4,17,158,129
4,17,159,126
4,17,160,85
4,17,161,121
4,17,162,152
4,17,163,202
4,17,164,85
4,17,165,162
4,17,166,238
4,17,167,42
4,17,168,36
4,17,169,102
4,17,170,128
4,17,171,139
4,17,172,187
4,17,173,109
4,17,174,85
4,17,175,66
4,17,176,156
4,17,177,97
4,17,178,182
4,17,179,206
4,17,180,200
4,17,181,192
4,17,182,87
4,17,183,83
4,17,184,124
4,17,185,155
4,17,186,176
4,17,187,142
4,17,188,253
4,17,189,151
4,17,190,95
4,17,191,176
4,17,192,62
4,17,193,74
4,17,194,83
4,17,195,252
4,17,196,63
4,17,197,227
4,17,198,194
4,17,199,60
4,18,0,95
4,18,1,121
4,18,2,196
4,18,3,214
4,18,4,81
4,18,5,107
4,18,6,219
4,18,7,108
4,18,8,205
4,18,9,140
4,18,10,120
4,18,11,153
4,18,12,78
4,18,13,94
4,18,14,96
4,18,15,51
4,18,16,140
4,18,17,209
4,18,18,156
4,18,19,44
4,18,20,89
4,18,21,98
4,18,22,104
4,18,23,128
4,18,24,66
4,18,25,158
4,18,26,227
4,18,27,103
4,18,28,185
4,18,29,27
4,18,30,62
4,18,31,153
4,18,32,94
4,18,33,56
4,18,34,136
4,18,35,58
4,18,36,198
4,18,37,221
4,18,38,79
4,18,39,159
4,18,40,106
4,18,41,206
4,18,42,168
4,18,43,80
4,18,44,212
4,18,45,72
4,18,46,165
4,18,47,68
4,18,48,197
4,18,49,64
4,18,50,183
4,18,51,30
4,18,52,88
4,18,53,175
4,18,54,84
4,18,55,46
4,18,56,149
4,18,57,200
4,18,58,60
4,18,59,28
4,18,60,185
4,18,61,103
4,18,62,106
4,18,63,57
4,18,64,160
4,18,65,199
4,18,66,196
4,18,67,175
4,18,68,68
4,18,69,207
4,18,70,89
4,18,71,37
4,18,72,197
4,18,73,165
4,18,74,106
4,18,75,106
4,18,76,134
4,18,77,213
4,18,78,177
4,18,79,158
4,18,80,163
4,18,81,93
4,18,82,211
4,18,83,85
4,18,84,144
4,18,85,179
4,18,86,202
4,18,87,221
4,18,88,78
4,18,89,38
4,18,90,54
4,18,91,52
4,18,92,168
4,18,93,40
4,18,94,134
4,18,95,195
4,18,96,45
4,18,97,74
4,18,98,66
4,18,99,153
4,18,100,31
4,18,101,183
4,18,102,117
4,18,103,154
4,18,104,181
4,18,105,66
4,18,106,172
4,18,107,52
4,18,108,179
4,18,109,124
4,18,110,37
4,18,111,93
4,18,112,85
4,18,113,139
4,18,114,178
4,18,115,196
4,18,116,163
4,18,117,204
4,18,118,132
4,18,119,67
4,18,120,173
4,18,121,214
4,18,122,187
4,18,123,31
4,18,124,126
4,18,125,120
4,18,126,223
4,18,127,74
4,18,128,206
4,18,129,104
4,18,130,192
4,18,131,198
4,18,132,222
4,18,133,133
4,18,134,46
4,18,135,160
4,18,136,109
4,18,137,34
4,18,138,146
4,18,139,46
4,18,140,90
4,18,141,73
4,18,142,124
4,18,143,57
4,18,144,217
4,18,145,130
4,18,146,168
4,18,147,84
4,18,148,217
4,18,149,89
4,18,150,90
4,18,151,90
4,18,152,64
4,18,153,105
4,18,154,132
4,18,155,124
4,18,156,179
4,18,157,81
4,18,158,128
4,18,159,46
4,18,160,173
4,18,161,169
4,18,162,108
4,18,163,210
4,18,164,64
4,18,165,50
4,18,166,178
4,18,167,207
4,18,168,102
4,18,169,156
4,18,170,161
4,18,171,138
4,18,172,183
4,18,173,105
4,18,174,154
4,18,175,126
4,18,176,219
4,18,177,41
4,18,178,131
4,18,179,53
4,18,180,84
4,18,181,174
4,18,182,45
4,18,183,165
4,18,184,226
4,18,185,180
4,18,186,68
4,18,187,140
4,18,188,127
4,18,189,33
4,18,190,55
4,18,191,47
4,18,192,52
4,18,193,105
4,18,194,187
4,18,195,116
4,18,196,55
4,18,197,49
4,18,198,92
4,18,199,187
4,19,0,22
4,19,1,62
4,19,2,24
4,19,3,23
4,19,4,57
4,19,5,39
4,19,6,29
4,19,7,44
4,19,8,37
4,19,9,26
4,19,10,51
4,19,11,49
4,19,12,34
4,19,13,56
4,19,14,65
4,19,15,16
4,19,16,52
4,19,17,33
4,19,18,35
4,19,19,57
4,19,20,33
4,19,21,28
4,19,22,27
4,19,23,46
4,19,24,53
4,19,25,10
4,19,26,23
4,19,27,52
4,19,28,23
4,19,29,67
4,19,30,23
4,19,31,9
4,19,32,54
4,19,33,56
4,19,34,59
4,19,35,63
4,19,36,45
4,19,37,20
4,19,38,18
4,19,39,43
4,19,40,62
4,19,41,30
4,19,42,61
4,19,43,38
4,19,44,10
4,19,45,51
4,19,46,42
4,19,47,45
4,19,48,25
4,19,49,29
4,19,50,13
4,19,51,63
4,19,52,58
4,19,53,44
4,19,54,39
4,19,55,14
4,19,56,39
4,19,57,15
4,19,58,35
4,19,59,47
4,19,60,27
4,19,61,35
4,19,62,17
4,19,63,16
4,19,64,26
4,19,65,47
4,19,66,22
4,19,67,12
4,19,68,43
4,19,69,34
4,19,70,67
4,19,71,46
4,19,72,33
4,19,73,8
4,19,74,20
4,19,75,22
4,19,76,64
4,19,77,65
4,19,78,50
4,19,79,50
4,19,80,15
4,19,81,58
4,19,82,67
4,19,83,41
4,19,84,64
4,19,85,20
4,19,86,34
4,19,87,21
4,19,88,25
4,19,89,21
4,19,90,29
4,19,91,27
4,19,92,12
4,19,93,59
4,19,94,44
4,19,95,8
4,19,96,21
4,19,97,16
4,19,98,65
4,19,99,42
4,19,100,26
4,19,101,33
4,19,102,49
4,19,103,57
4,19,104,37
4,19,105,31
4,19,106,20
4,19,107,54
4,19,108,25
4,19,109,30
4,19,110,19
4,19,111,67
4,19,112,15
4,19,113,65
4,19,114,41
4,19,115,9
4,19,116,57
4,19,117,22
4,19,118,28
4,19,119,57
4,19,120,17
4,19,121,65
4,19,122,40
4,19,123,47
4,19,124,67
4,19,125,58
4,19,126,14
4,19,127,39
4,19,128,38
4,19,129,63
4,19,130,30
4,19,131,28
4,19,132,11
4,19,133,59
4,19,134,62
4,19,135,38
4,19,136,45
4,19,137,25
4,19,138,63
4,19,139,17
4,19,140,64
4,19,141,60
4,19,142,14
4,19,143,36
4,19,144,63
4,19,145,61
4,19,146,18
4,19,147,18
4,19,148,56
4,19,149,24
4,19,150,52
4,19,151,53
4,19,152,37
4,19,153,13
4,19,154,33
4,19,155,19
4,19,156,47
4,19,157,26
4,19,158,43
4,19,159,11
4,19,160,51
4,19,161,58
4,19,162,31
4,19,163,12
4,19,164,34
4,19,165,55
4,19,166,67
4,19,167,48
4,19,168,38
4,19,169,28
4,19,170,50
4,19,171,56
4,19,172,54
4,19,173,34
4,19,174,62
4,19,175,28
4,19,176,41
4,19,177,8
4,19,178,30
4,19,179,53
4,19,180,37
4,19,181,26
4,19,182,44
4,19,183,63
4,19,184,14
4,19,185,24
4,19,186,49
4,19,187,50
4,19,188,66
4,19,189,52
4,19,190,48
4,19,191,50
4,19,192,23
4,19,193,35
4,19,194,48
4,19,195,9
4,19,196,10
4,19,197,8
4,19,198,61
4,19,199,10
4,20,0,10
4,20,1,6
4,20,2,11
4,20,3,14
4,20,4,13
4,20,5,9
4,20,6,12
4,20,7,7
4,20,8,5
4,20,9,12
4,20,10,3
4,20,11,13
4,20,12,5
4,20,13,14
4,20,14,4
4,20,15,11
4,20,16,2
4,20,17,10
4,20,18,8
4,20,19,10
4,20,20,9
4,20,21,11
4,20,22,6
4,20,23,14
4,20,24,2
4,20,25,11
4,20,26,7
4,20,27,5
4,20,28,3
4,20,29,6
4,20,30,14
4,20,31,13
4,20,32,8
4,20,33,10
4,20,34,12
4,20,35,8
4,20,36,7
4,20,37,5
4,20,38,7
4,20,39,10
4,20,40,3
4,20,41,10
4,20,42,8
4,20,43,10
4,20,44,6
4,20,45,5
4,20,46,8
4,20,47,2
4,20,48,13
4,20,49,6
4,20,50,2
4,20,51,9
4,20,52,7
4,20,53,13
4,20,54,11
4,20,55,8
4,20,56,11
4,20,57,12
4,20,58,5
4,20,59,7
4,20,60,2
4,20,61,11
4,20,62,6
4,20,63,4
4,20,64,3
4,20,65,3
4,20,66,4
4,20,67,12
4,20,68,6
4,20,69,13
4,20,70,7
4,20,71,12
4,20,72,9
4,20,73,13
4,20,74,5
4,20,75,5
4,20,76,7
4,20,77,6
4,20,78,11
4,20,79,6
4,20,80,4
4,20,81,6
4,20,82,6
4,20,83,14
4,20,84,8
4,20,85,2
4,20,86,10
4,20,87,6
4,20,88,5
4,20,89,6
4,20,90,6
4,20,91,5
4,20,92,2
4,20,93,6
4,20,94,12
4,20,95,3
4,20,96,6
4,20,97,4
4,20,98,5
4,20,99,8
4,20,100,3
4,20,101,3
4,20,102,14
4,20,103,4
4,20,104,4
4,20,105,11
4,20,106,11
4,20,107,11
4,20,108,2
4,20,109,11
4,20,110,9
4,20,111,8
4,20,112,13
4,20,113,5
4,20,114,7
4,20,115,12
4,20,116,2
4,20,117,5
4,20,118,9
4,20,119,7
4,20,120,7
4,20,121,12
4,20,122,5
4,20,123,13
4,20,124,3
4,20,125,5
4,20,126,4
4,20,127,6
4,20,128,8
4,20,129,3
4,20,130,9
4,20,131,9
4,20,132,10
4,20,133,13
4,20,134,14
4,20,135,8
4,20,136,4
4,20,137,4
4,20,138,3
4,20,139,14
4,20,140,13
4,20,141,13
4,20,142,9
4,20,143,7
4,20,144,9
4,20,145,11
4,20,146,9
4,20,147,13
4,20,148,3
4,20,149,7
4,20,150,4
4,20,151,10
4,20,152,6
4,20,153,9
4,20,154,7
4,20,155,13
4,20,156,6
4,20,157,12
4,20,158,2
4,20,159,6
4,20,160,12
4,20,161,6
4,20,162,4
4,20,163,2
4,20,164,4
4,20,165,8
4,20,166,3
4,20,167,4
4,20,168,13
4,20,169,11
4,20,170,6
4,20,171,11
4,20,172,6
4,20,173,14
4,20,174,4
4,20,175,9
4,20,176,10
4,20,177,8
4,20,178,4
4,20,179,5
4,20,180,6
4,20,181,10
4,20,182,7
4,20,183,13
4,20,184,4
4,20,185,13
4,20,186,6
4,20,187,3
4,20,188,12
4,20,189,10
4,20,190,11
4,20,191,14
4,20,192,6
4,20,193,5
4,20,194,7
4,20,195,14
4,20,196,7
4,20,197,8
4,20,198,8
4,20,199,14
4,21,0,1
4,21,1,1
4,21,2,0
4,21,3,0
4,21,4,0
4,21,5,0
4,21,6,1
4,21,7,0
4,21,8,0
4,21,9,1
4,21,10,0
4,21,11,1
4,21,12,0
4,21,13,0
4,21,14,1
4,21,15,1
4,21,16,0
4,21,17,0
4,21,18,1
4,21,19,0
4,21,20,1
4,21,21,0
4,21,22,1
4,21,23,0
4,21,24,1
4,21,25,1
4,21,26,0
4,21,27,0
4,21,28,0
4,21,29,1
4,21,30,0
4,21,31,1
4,21,32,1
4,21,33,1
4,21,34,0
4,21,35,1
4,21,36,0
4,21,37,1
4,21,38,0
4,21,39,1
4,21,40,0
4,21,41,1
4,21,42,1
4,21,43,0
4,21,44,1
4,21,45,0
4,21,46,1
4,21,47,0
4,21,48,0
4,21,49,0
4,21,50,1
4,21,51,0
4,21,52,0
4,21,53,0
4,21,54,1
4,21,55,0
4,21,56,1
4,21,57,1
4,21,58,0
4,21,59,1
4,21,60,1
4,21,61,1
4,21,62,1
4,21,63,0
4,21,64,0
4,21,65,0
4,21,66,1
4,21,67,0
4,21,68,1
4,21,69,0
4,21,70,0
4,21,71,1
4,21,72,1
4,21,73,0
4,21,74,1
4,21,75,1
4,21,76,0
4,21,77,1
4,21,78,0
4,21,79,0
4,21,80,1
4,21,81,1
4,21,82,1
4,21,83,1
4,21,84,1
4,21,85,0
4,21,86,1
4,21,87,0
4,21,88,0
4,21,89,1
4,21,90,0
4,21,91,0
4,21,92,0
4,21,93,0
4,21,94,0
4,21,95,1
4,21,96,1
4,21,97,0
4,21,98,1
4,21,99,1
4,21,100,0
4,21,101,1
4,21,102,0
4,21,103,0
4,21,104,1
4,21,105,0
4,21,106,1
4,21,107,1
4,21,108,1
4,21,109,0
4,21,110,0
4,21,111,0
4,21,112,0
4,21,113,0
4,21,114,0
4,21,115,1
4,21,116,1
4,21,117,0
4,21,118,1
4,21,119,1
4,21,120,0
4,21,121,1
4,21,122,1
4,21,123,0
4,21,124,0
4,21,125,1
4,21,126,1
4,21,127,1
4,21,128,0
4,21,129,1
4,21,130,0
4,21,131,1
4,21,132,1
4,21,133,1
4,21,134,1
4,21,135,0
4,21,136,0
4,21,137,0
4,21,138,1
4,21,139,1
4,21,140,1
4,21,141,0
4,21,142,0
4,21,143,0
4,21,144,1
4,21,145,0
4,21,146,0
4,21,147,0
4,21,148,0
4,21,149,1
4,21,150,0
4,21,151,0
4,21,152,0
4,21,153,1
4,21,154,0
4,21,155,0
4,21,156,1
4,21,157,1
4,21,158,0
4,21,159,0
4,21,160,0
4,21,161,0
4,21,162,1
4,21,163,1
4,21,164,1
4,21,165,1
4,21,166,0
4,21,167,0
4,21,168,1
4,21,169,0
4,21,170,1
4,21,171,0
4,21,172,1
4,21,173,0
4,21,174,0
4,21,175,0
4,21,176,0
4,21,177,0
4,21,178,1
4,21,179,1
4,21,180,0
4,21,181,1
4,21,182,0
4,21,183,0
4,21,184,1
4,21,185,0
4,21,186,0
4,21,187,0
4,21,188,0
4,21,189,0
4,21,190,1
4,21,191,0
4,21,192,1
4,21,193,0
4,21,194,0
4,21,195,0
4,21,196,0
4,21,197,0
4,21,198,0
4,21,199,1
4,22,0,0
4,22,1,0
4,22,2,0
4,22,3,0
4,22,4,0
4,22,5,0
4,22,6,0
4,22,7,0
4,22,8,0
4,22,9,0
4,22,10,0
4,22,11,0
4,22,12,0
4,22,13,0
4,22,14,0
4,22,15,0
4,22,16,0
4,22,17,0
4,22,18,0
4,22,19,0
4,22,20,0
4,22,21,0
4,22,22,0
4,22,23,0
4,22,24,0
4,22,25,0
4,22,26,0
4,22,27,0
4,22,28,0
4,22,29,0
4,22,30,0
4,22,31,0
4,22,32,0
4,22,33,0
4,22,34,0
4,22,35,0
4,22,36,0
4,22,37,0
4,22,38,0
4,22,39,0
4,22,40,0
4,22,41,0
4,22,42,0
4,22,43,0
4,22,44,0
4,22,45,0
4,22,46,0
4,22,47,0
4,22,48,0
4,22,49,0
4,22,50,0
4,22,51,0
4,22,52,0
4,22,53,0
4,22,54,0
4,22,55,0
4,22,56,0
4,22,57,0
4,22,58,0
4,22,59,0
4,22,60,0
4,22,61,0
4,22,62,0
4,22,63,0
4,22,64,0
4,22,65,0
4,22,66,0
4,22,67,0
4,22,68,0
4,22,69,0
4,22,70,0
4,22,71,0
4,22,72,0
4,22,73,0
4,22,74,0
4,22,75,0
4,22,76,0
4,22,77,0
4,22,78,0
4,22,79,0
4,22,80,0
4,22,81,0
4,22,82,0
4,22,83,0
4,22,84,0
4,22,85,0
4,22,86,0
4,22,87,0
4,22,88,0
4,22,89,0
4,22,90,0
4,22,91,0
4,22,92,0
4,22,93,0
4,22,94,0
4,22,95,0
4,22,96,0
4,22,97,0
4,22,98,0
4,22,99,0
4,22,100,0
4,22,101,0
4,22,102,0
4,22,103,0
4,22,104,0
4,22,105,0
4,22,106,0
4,22,107,0
4,22,108,0
4,22,109,0
4,22,110,0
4,22,111,0
4,22,112,0
4,22,113,0
4,22,114,0
4,22,115,0
4,22,116,0
4,22,117,0
4,22,118,0
4,22,119,0
4,22,120,0
4,22,121,0
4,22,122,0
4,22,123,0
4,22,124,0
4,22,125,0
4,22,126,0
4,22,127,0
4,22,128,0
4,22,129,0
4,22,130,0
4,22,131,0
4,22,132,0
4,22,133,0
4,22,134,0
4,22,135,0
4,22,136,0
4,22,137,0
4,22,138,0
4,22,139,0
4,22,140,0
4,22,141,0
4,22,142,0
4,22,143,0
4,22,144,0
4,22,145,0
4,22,146,0
4,22,147,0
4,22,148,0
4,22,149,0
4,22,150,0
4,22,151,0
4,22,152,0
4,22,153,0
4,22,154,0
4,22,155,0
4,22,156,0
4,22,157,0
4,22,158,0
4,22,159,0
4,22,160,0
4,22,161,0
4,22,162,0
4,22,163,0
4,22,164,0
4,22,165,0
4,22,166,0
4,22,167,0
4,22,168,0
4,22,169,0
4,22,170,0
4,22,171,0
4,22,172,0
4,22,173,0
4,22,174,0
4,22,175,0
4,22,176,0
4,22,177,0
4,22,178,0
4,22,179,0
4,22,180,0
4,22,181,0
4,22,182,0
4,22,183,0
4,22,184,0
4,22,185,0
4,22,186,0
4,22,187,0
4,22,188,0
4,22,189,0
4,22,190,0
4,22,191,0
4,22,192,0
4,22,193,0
4,22,194,0
4,22,195,0
4,22,196,0
4,22,197,0
4,22,198,0
4,22,199,0
4,23,0,0
4,23,1,0
4,23,2,0
4,23,3,0
4,23,4,0
4,23,5,0
4,23,6,0
4,23,7,0
4,23,8,0
4,23,9,0
4,23,10,0
4,23,11,0
4,23,12,0
4,23,13,0
4,23,14,0
4,23,15,0
4,23,16,0
4,23,17,0
4,23,18,0
4,23,19,0
4,23,20,0
4,23,21,0
4,23,22,0
4,23,23,0
4,23,24,0
4,23,25,0
4,23,26,0
4,23,27,0
4,23,28,0
4,23,29,0
4,23,30,0
4,23,31,0
4,23,32,0
4,23,33,0
4,23,34,0
4,23,35,0
4,23,36,0
4,23,37,0
4,23,38,0
4,23,39,0
4,23,40,0
4,23,41,0
4,23,42,0
4,23,43,0
4,23,44,0
4,23,45,0
4,23,46,0
4,23,47,0
4,23,48,0
4,23,49,0
4,23,50,0
4,23,51,0
4,23,52,0
4,23,53,0
4,23,54,0
4,23,55,0
4,23,56,0
4,23,57,0
4,23,58,0
4,23,59,0
4,23,60,0
4,23,61,0
4,23,62,0
4,23,63,0
4,23,64,0
4,23,65,0
4,23,66,0
4,23,67,0
4,23,68,0
4,23,69,0
4,23,70,0
4,23,71,0
4,23,72,0
4,23,73,0
4,23,74,0
4,23,75,0
4,23,76,0
4,23,77,0
4,23,78,0
4,23,79,0
4,23,80,0
4,23,81,0
4,23,82,0
4,23,83,0
4,23,84,0
4,23,85,0
4,23,86,0
4,23,87,0
4,23,88,0
4,23,89,0
4,23,90,0
4,23,91,0
4,23,92,0
4,23,93,0
4,23,94,0
4,23,95,0
4,23,96,0
4,23,97,0
4,23,98,0
4,23,99,0
4,23,100,0
4,23,101,0
4,23,102,0
4,23,103,0
4,23,104,0
4,23,105,0
4,23,106,0
4,23,107,0
4,23,108,0
4,23,109,0
4,23,110,0
4,23,111,0
4,23,112,0
4,23,113,0
4,23,114,0
4,23,115,0
4,23,116,0
4,23,117,0
4,23,118,0
4,23,119,0
4,23,120,0
4,23,121,0
4,23,122,0
4,23,123,0
4,23,124,0
4,23,125,0
4,23,126,0
4,23,127,0
4,23,128,0
4,23,129,0
4,23,130,0
4,23,131,0
4,23,132,0
4,23,133,0
4,23,134,0
4,23,135,0
4,23,136,0
4,23,137,0
4,23,138,0
4,23,139,0
4,23,140,0
4,23,141,0
4,23,142,0
4,23,143,0
4,23,144,0
4,23,145,0
4,23,146,0
4,23,147,0
4,23,148,0
4,23,149,0
4,23,150,0
4,23,151,0
4,23,152,0
4,23,153,0
4,23,154,0
4,23,155,0
4,23,156,0
4,23,157,0
4,23,158,0
4,23,159,0
4,23,160,0
4,23,161,0
4,23,162,0
4,23,163,0
4,23,164,0
4,23,165,0
4,23,166,0
4,23,167,0
4,23,168,0
4,23,169,0
4,23,170,0
4,23,171,0
4,23,172,0
4,23,173,0
4,23,174,0
4,23,175,0
4,23,176,0
4,23,177,0
4,23,178,0
4,23,179,0
4,23,180,0
4,23,181,0
4,23,182,0
4,23,183,0
4,23,184,0
4,23,185,0
4,23,186,0
4,23,187,0
4,23,188,0
4,23,189,0
4,23,190,0
4,23,191,0
4,23,192,0
4,23,193,0
4,23,194,0
4,23,195,0
4,23,196,0
4,23,197,0
4,23,198,0
4,23,199,0
5,0,0,0
5,0,1,0
5,0,2,0
5,0,3,0
5,0,4,0
5,0,5,0
5,0,6,0
5,0,7,0
5,0,8,0
5,0,9,0
5,0,10,0
5,0,11,0
5,0,12,0
5,0,13,0
5,0,14,0
5,0,15,0
5,0,16,0
5,0,17,0
5,0,18,0
5,0,19,0
5,0,20,0
5,0,21,0
5,0,22,0
5,0,23,0
5,0,24,0
5,0,25,0
5,0,26,0
5,0,27,0
5,0,28,0
5,0,29,0
5,0,30,0
5,0,31,0
5,0,32,0
5,0,33,0
5,0,34,0
5,0,35,0
5,0,36,0
5,0,37,0
5,0,38,0
5,0,39,0
5,0,40,0
5,0,41,0
5,0,42,0
5,0,43,0
5,0,44,0
5,0,45,0
5,0,46,0
5,0,47,0
5,0,48,0
5,0,49,0
5,0,50,0
5,0,51,0
5,0,52,0
5,0,53,0
5,0,54,0
5,0,55,0
5,0,56,0
5,0,57,0
5,0,58,0
5,0,59,0
5,0,60,0
5,0,61,0
5,0,62,0
5,0,63,0
5,0,64,0
5,0,65,0
5,0,66,0
5,0,67,0
5,0,68,0
5,0,69,0
5,0,70,0
5,0,71,0
5,0,72,0
5,0,73,0
5,0,74,0
5,0,75,0
5,0,76,0
5,0,77,0
5,0,78,0
5,0,79,0
5,0,80,0
5,0,81,0
5,0,82,0
5,0,83,0
5,0,84,0
5,0,85,0
5,0,86,0
5,0,87,0
5,0,88,0
5,0,89,0
5,0,90,0
5,0,91,0
5,0,92,0
5,0,93,0
5,0,94,0
5,0,95,0
5,0,96,0
5,0,97,0
5,0,98,0
5,0,99,0
5,0,100,0
5,0,101,0
5,0,102,0
5,0,103,0
5,0,104,0
5,0,105,0
5,0,106,0
5,0,107,0
5,0,108,0
5,0,109,0
5,0,110,0
5,0,111,0
5,0,112,0
5,0,113,0
5,0,114,0
5,0,115,0
5,0,116,0
5,0,117,0
5,0,118,0
5,0,119,0
5,0,120,0
5,0,121,0
5,0,122,0
5,0,123,0
5,0,124,0
5,0,125,0
5,0,126,0
5,0,127,0
5,0,128,0
5,0,129,0
5,0,130,0
5,0,131,0
5,0,132,0
5,0,133,0
5,0,134,0
5,0,135,0
5,0,136,0
5,0,137,0
5,0,138,0
5,0,139,0
5,0,140,0
5,0,141,0
5,0,142,0
5,0,143,0
5,0,144,0
5,0,145,0
5,0,146,0
5,0,147,0
5,0,148,0
5,0,149,0
5,0,150,0
5,0,151,0
5,0,152,0
5,0,153,0
5,0,154,0
5,0,155,0
5,0,156,0
5,0,157,0
5,0,158,0
5,0,159,0
5,0,160,0
5,0,161,0
5,0,162,0
5,0,163,0
5,0,164,0
5,0,165,0
5,0,166,0
5,0,167,0
5,0,168,0
5,0,169,0
5,0,170,0
5,0,171,0
5,0,172,0
5,0,173,0
5,0,174,0
5,0,175,0
5,0,176,0
