i,t,s,z_hol
2,9,173,29.0
2,9,174,28.0
2,9,175,17.0
2,9,176,33.0
2,9,177,18.0
2,9,178,0.0
2,9,179,14.0
2,9,180,0.0
2,9,181,15.0
2,9,182,10.0
2,9,183,28.0
2,9,184,11.0
2,9,185,0.0
2,9,186,0.0
2,9,187,0.0
2,9,188,31.0
2,9,189,17.0
2,9,190,0.0
2,9,191,25.0
2,9,192,0.0
2,9,193,18.0
2,9,194,34.0
2,9,195,20.0
2,9,196,20.0
2,9,197,16.0
2,9,198,0.0
2,9,199,27.0
2,10,0,100.0
2,10,1,52.0
2,10,2,84.0
2,10,3,84.0
2,10,4,69.0
2,10,5,32.0
2,10,6,0.0
2,10,7,92.0
2,10,8,58.0
2,10,9,0.0
2,10,10,0.0
2,10,11,25.0
2,10,12,100.0
2,10,13,100.0
2,10,14,100.0
2,10,15,0.0
2,10,16,69.0
2,10,17,100.0
2,10,18,100.0
2,10,19,98.0
2,10,20,0.0
2,10,21,39.0
2,10,22,45.0
2,10,23,0.0
2,10,24,0.0
2,10,25,0.0
2,10,26,100.0
2,10,27,100.0
2,10,28,20.0
2,10,29,16.0
2,10,30,0.0
2,10,31,44.0
2,10,32,100.0
2,10,33,100.0
2,10,34,100.0
2,10,35,72.0
2,10,36,0.0
2,10,37,100.0
2,10,38,51.0
2,10,39,49.0
2,10,40,52.0
2,10,41,56.0
2,10,42,100.0
2,10,43,84.0
2,10,44,100.0
2,10,45,58.0
2,10,46,100.0
2,10,47,0.0
2,10,48,92.0
2,10,49,75.0
2,10,50,0.0
2,10,51,39.0
2,10,52,100.0
2,10,53,20.0
2,10,54,100.0
2,10,55,100.0
2,10,56,100.0
2,10,57,54.0
2,10,58,55.0
2,10,59,19.0
2,10,60,39.0
2,10,61,50.0
2,10,62,100.0
2,10,63,1.0
2,10,64,100.0
2,10,65,74.0
2,10,66,37.0
2,10,67,100.0
2,10,68,54.0
2,10,69,0.0
2,10,70,90.0
2,10,71,0.0
2,10,72,100.0
2,10,73,44.0
2,10,74,100.0
2,10,75,0.0
2,10,76,0.0
2,10,77,100.0
2,10,78,100.0
2,10,79,83.0
2,10,80,45.0
2,10,81,0.0
2,10,82,75.0
2,10,83,100.0
2,10,84,100.0
2,10,85,99.0
2,10,86,57.0
2,10,87,100.0
2,10,88,65.0
2,10,89,48.0
2,10,90,100.0
2,10,91,0.0
2,10,92,100.0
2,10,93,81.0
2,10,94,95.0
2,10,95,52.0
2,10,96,0.0
2,10,97,0.0
2,10,98,0.0
2,10,99,84.0
2,10,100,46.0
2,10,101,50.0
2,10,102,95.0
2,10,103,35.0
2,10,104,58.0
2,10,105,44.0
2,10,106,94.0
2,10,107,49.0
2,10,108,69.0
2,10,109,100.0
2,10,110,40.0
2,10,111,69.0
2,10,112,100.0
2,10,113,100.0
2,10,114,82.0
2,10,115,100.0
2,10,116,0.0
2,10,117,0.0
2,10,118,48.0
2,10,119,96.0
2,10,120,0.0
2,10,121,99.0
2,10,122,0.0
2,10,123,100.0
2,10,124,38.0
2,10,125,88.0
2,10,126,68.0
2,10,127,100.0
2,10,128,0.0
2,10,129,20.0
2,10,130,100.0
2,10,131,61.0
2,10,132,61.0
2,10,133,0.0
2,10,134,0.0
2,10,135,100.0
2,10,136,81.0
2,10,137,30.0
2,10,138,0.0
2,10,139,100.0
2,10,140,79.0
2,10,141,0.0
2,10,142,0.0
2,10,143,100.0
2,10,144,100.0
2,10,145,100.0
2,10,146,0.0
2,10,147,31.0
2,10,148,49.0
2,10,149,100.0
2,10,150,100.0
2,10,151,100.0
2,10,152,100.0
2,10,153,78.0
2,10,154,14.0
2,10,155,97.0
2,10,156,43.0
2,10,157,100.0
2,10,158,80.0
2,10,159,100.0
2,10,160,90.0
2,10,161,100.0
2,10,162,100.0
2,10,163,100.0
2,10,164,100.0
2,10,165,100.0
2,10,166,30.0
2,10,167,49.0
2,10,168,100.0
2,10,169,100.0
2,10,170,71.0
2,10,171,64.0
2,10,172,100.0
2,10,173,100.0
2,10,174,0.0
2,10,175,100.0
2,10,176,100.0
2,10,177,63.0
2,10,178,44.0
2,10,179,100.0
2,10,180,100.0
2,10,181,85.0
2,10,182,0.0
2,10,183,100.0
2,10,184,100.0
2,10,185,0.0
2,10,186,92.0
2,10,187,78.0
2,10,188,100.0
2,10,189,47.0
2,10,190,67.0
2,10,191,57.0
2,10,192,0.0
2,10,193,0.0
2,10,194,70.0
2,10,195,70.0
2,10,196,100.0
2,10,197,0.0
2,10,198,25.0
2,10,199,100.0
2,11,0,0.0
2,11,1,52.0
2,11,2,100.0
2,11,3,0.0
2,11,4,83.0
2,11,5,32.0
2,11,6,0.0
2,11,7,0.0
2,11,8,58.0
2,11,9,100.0
2,11,10,0.0
2,11,11,17.0
2,11,12,0.0
2,11,13,100.0
2,11,14,0.0
2,11,15,100.0
2,11,16,69.0
2,11,17,100.0
2,11,18,0.0
2,11,19,0.0
2,11,20,43.0
2,11,21,82.0
2,11,22,0.0
2,11,23,0.0
2,11,24,0.0
2,11,25,100.0
2,11,26,100.0
2,11,27,100.0
2,11,28,100.0
2,11,29,100.0
2,11,30,100.0
2,11,31,44.0
2,11,32,0.0
2,11,33,0.0
2,11,34,100.0
2,11,35,0.0
2,11,36,74.0
2,11,37,0.0
2,11,38,100.0
2,11,39,49.0
2,11,40,0.0
2,11,41,56.0
2,11,42,100.0
2,11,43,100.0
2,11,44,100.0
2,11,45,100.0
2,11,46,61.0
2,11,47,0.0
2,11,48,0.0
2,11,49,0.0
2,11,50,100.0
2,11,51,100.0
2,11,52,100.0
2,11,53,0.0
2,11,54,100.0
2,11,55,0.0
2,11,56,0.0
2,11,57,68.0
2,11,58,39.0
2,11,59,92.0
2,11,60,100.0
2,11,61,100.0
2,11,62,0.0
2,11,63,100.0
2,11,64,100.0
2,11,65,100.0
2,11,66,0.0
2,11,67,100.0
2,11,68,0.0
2,11,69,0.0
2,11,70,90.0
2,11,71,100.0
2,11,72,100.0
2,11,73,100.0
2,11,74,100.0
2,11,75,0.0
2,11,76,34.0
2,11,77,0.0
2,11,78,100.0
2,11,79,83.0
2,11,80,0.0
2,11,81,100.0
2,11,82,0.0
2,11,83,100.0
2,11,84,17.0
2,11,85,100.0
2,11,86,57.0
2,11,87,100.0
2,11,88,100.0
2,11,89,48.0
2,11,90,100.0
2,11,91,100.0
2,11,92,100.0
2,11,93,81.0
2,11,94,100.0
2,11,95,30.0
2,11,96,100.0
2,11,97,0.0
2,11,98,100.0
2,11,99,100.0
2,11,100,0.0
2,11,101,0.0
2,11,102,0.0
2,11,103,100.0
2,11,104,16.0
2,11,105,0.0
2,11,106,94.0
2,11,107,0.0
2,11,108,13.0
2,11,109,0.0
2,11,110,100.0
2,11,111,69.0
2,11,112,100.0
2,11,113,100.0
2,11,114,82.0
2,11,115,100.0
2,11,116,63.0
2,11,117,23.0
2,11,118,48.0
2,11,119,0.0
2,11,120,100.0
2,11,121,99.0
2,11,122,0.0
2,11,123,0.0
2,11,124,38.0
2,11,125,88.0
2,11,126,100.0
2,11,127,100.0
2,11,128,0.0
2,11,129,0.0
2,11,130,0.0
2,11,131,100.0
2,11,132,0.0
2,11,133,100.0
2,11,134,100.0
2,11,135,48.0
2,11,136,0.0
2,11,137,100.0
2,11,138,100.0
2,11,139,0.0
2,11,140,100.0
2,11,141,0.0
2,11,142,0.0
2,11,143,100.0
2,11,144,100.0
2,11,145,100.0
2,11,146,100.0
2,11,147,100.0
2,11,148,57.0
2,11,149,100.0
2,11,150,100.0
2,11,151,17.0
2,11,152,100.0
2,11,153,0.0
2,11,154,100.0
2,11,155,0.0
2,11,156,0.0
2,11,157,100.0
2,11,158,80.0
2,11,159,100.0
2,11,160,0.0
2,11,161,0.0
2,11,162,100.0
2,11,163,0.0
2,11,164,0.0
2,11,165,100.0
2,11,166,0.0
2,11,167,100.0
2,11,168,100.0
2,11,169,100.0
2,11,170,0.0
2,11,171,0.0
2,11,172,100.0
2,11,173,100.0
2,11,174,100.0
2,11,175,0.0
2,11,176,100.0
2,11,177,100.0
2,11,178,97.0
2,11,179,100.0
2,11,180,100.0
2,11,181,100.0
2,11,182,0.0
2,11,183,100.0
2,11,184,0.0
2,11,185,0.0
2,11,186,0.0
2,11,187,100.0
2,11,188,0.0
2,11,189,47.0
2,11,190,0.0
2,11,191,0.0
2,11,192,100.0
2,11,193,6.0
2,11,194,100.0
2,11,195,100.0
2,11,196,100.0
2,11,197,100.0
2,11,198,0.0
2,11,199,100.0
2,12,0,100.0
2,12,1,100.0
2,12,2,100.0
2,12,3,100.0
2,12,4,100.0
2,12,5,100.0
2,12,6,100.0
2,12,7,100.0
2,12,8,0.0
2,12,9,100.0
2,12,10,100.0
2,12,11,100.0
2,12,12,100.0
2,12,13,100.0
2,12,14,100.0
2,12,15,100.0
2,12,16,100.0
2,12,17,0.0
2,12,18,100.0
2,12,19,100.0
2,12,20,100.0
2,12,21,100.0
2,12,22,100.0
2,12,23,100.0
2,12,24,100.0
2,12,25,100.0
2,12,26,0.0
2,12,27,0.0
2,12,28,100.0
2,12,29,0.0
2,12,30,0.0
2,12,31,100.0
2,12,32,0.0
2,12,33,100.0
2,12,34,100.0
2,12,35,100.0
2,12,36,0.0
2,12,37,100.0
2,12,38,0.0
2,12,39,100.0
2,12,40,100.0
2,12,41,0.0
2,12,42,100.0
2,12,43,0.0
2,12,44,100.0
2,12,45,100.0
2,12,46,100.0
2,12,47,100.0
2,12,48,100.0
2,12,49,72.0
2,12,50,49.0
2,12,51,100.0
2,12,52,100.0
2,12,53,100.0
2,12,54,0.0
2,12,55,100.0
2,12,56,100.0
2,12,57,100.0
2,12,58,39.0
2,12,59,100.0
2,12,60,100.0
2,12,61,100.0
2,12,62,0.0
2,12,63,100.0
2,12,64,100.0
2,12,65,100.0
2,12,66,100.0
2,12,67,0.0
2,12,68,100.0
2,12,69,100.0
2,12,70,100.0
2,12,71,0.0
2,12,72,100.0
2,12,73,0.0
2,12,74,0.0
2,12,75,100.0
2,12,76,100.0
2,12,77,100.0
2,12,78,0.0
2,12,79,0.0
2,12,80,48.0
2,12,81,100.0
2,12,82,8.0
2,12,83,100.0
2,12,84,100.0
2,12,85,100.0
2,12,86,100.0
2,12,87,0.0
2,12,88,41.0
2,12,89,100.0
2,12,90,100.0
2,12,91,100.0
2,12,92,0.0
2,12,93,100.0
2,12,94,0.0
2,12,95,100.0
2,12,96,100.0
2,12,97,100.0
2,12,98,100.0
2,12,99,100.0
2,12,100,0.0
2,12,101,100.0
2,12,102,100.0
2,12,103,100.0
2,12,104,100.0
2,12,105,100.0
2,12,106,100.0
2,12,107,23.0
2,12,108,100.0
2,12,109,100.0
2,12,110,100.0
2,12,111,56.0
2,12,112,0.0
2,12,113,0.0
2,12,114,0.0
2,12,115,100.0
2,12,116,100.0
2,12,117,100.0
2,12,118,0.0
2,12,119,100.0
2,12,120,0.0
2,12,121,100.0
2,12,122,100.0
2,12,123,0.0
2,12,124,100.0
2,12,125,100.0
2,12,126,100.0
2,12,127,100.0
2,12,128,100.0
2,12,129,100.0
2,12,130,0.0
2,12,131,56.0
2,12,132,0.0
2,12,133,100.0
2,12,134,0.0
2,12,135,0.0
2,12,136,100.0
2,12,137,0.0
2,12,138,100.0
2,12,139,100.0
2,12,140,100.0
2,12,141,100.0
2,12,142,100.0
2,12,143,100.0
2,12,144,0.0
2,12,145,100.0
2,12,146,100.0
2,12,147,100.0
2,12,148,100.0
2,12,149,100.0
2,12,150,0.0
2,12,151,100.0
2,12,152,0.0
2,12,153,0.0
2,12,154,0.0
2,12,155,100.0
2,12,156,100.0
2,12,157,100.0
2,12,158,100.0
2,12,159,100.0
2,12,160,100.0
2,12,161,100.0
2,12,162,0.0
2,12,163,100.0
2,12,164,100.0
2,12,165,100.0
2,12,166,100.0
2,12,167,0.0
2,12,168,100.0
2,12,169,100.0
2,12,170,100.0
2,12,171,100.0
2,12,172,0.0
2,12,173,100.0
2,12,174,100.0
2,12,175,100.0
2,12,176,100.0
2,12,177,100.0
2,12,178,100.0
2,12,179,0.0
2,12,180,0.0
2,12,181,12.0
2,12,182,100.0
2,12,183,54.0
2,12,184,100.0
2,12,185,100.0
2,12,186,100.0
2,12,187,35.0
2,12,188,100.0
2,12,189,0.0
2,12,190,100.0
2,12,191,100.0
2,12,192,100.0
2,12,193,100.0
2,12,194,4.0
2,12,195,100.0
2,12,196,100.0
2,12,197,100.0
2,12,198,100.0
2,12,199,100.0
2,13,0,100.0
2,13,1,100.0
2,13,2,100.0
2,13,3,100.0
2,13,4,0.0
2,13,5,100.0
2,13,6,100.0
2,13,7,100.0
2,13,8,100.0
2,13,9,0.0
2,13,10,100.0
2,13,11,100.0
2,13,12,100.0
2,13,13,100.0
2,13,14,100.0
2,13,15,0.0
2,13,16,100.0
2,13,17,100.0
2,13,18,100.0
2,13,19,100.0
2,13,20,100.0
2,13,21,100.0
2,13,22,100.0
2,13,23,100.0
2,13,24,0.0
2,13,25,100.0
2,13,26,100.0
2,13,27,0.0
2,13,28,100.0
2,13,29,90.0
2,13,30,100.0
2,13,31,100.0
2,13,32,100.0
2,13,33,0.0
2,13,34,100.0
2,13,35,100.0
2,13,36,100.0
2,13,37,100.0
2,13,38,0.0
2,13,39,89.0
2,13,40,100.0
2,13,41,100.0
2,13,42,100.0
2,13,43,100.0
2,13,44,100.0
2,13,45,100.0
2,13,46,100.0
2,13,47,100.0
2,13,48,100.0
2,13,49,100.0
2,13,50,100.0
2,13,51,0.0
2,13,52,0.0
2,13,53,0.0
2,13,54,100.0
2,13,55,100.0
2,13,56,100.0
2,13,57,50.0
2,13,58,100.0
2,13,59,100.0
2,13,60,75.0
2,13,61,100.0
2,13,62,76.0
2,13,63,0.0
2,13,64,100.0
2,13,65,0.0
2,13,66,0.0
2,13,67,100.0
2,13,68,100.0
2,13,69,100.0
2,13,70,0.0
2,13,71,0.0
2,13,72,0.0
2,13,73,100.0
2,13,74,26.0
2,13,75,100.0
2,13,76,0.0
2,13,77,100.0
2,13,78,100.0
2,13,79,100.0
2,13,80,100.0
2,13,81,0.0
2,13,82,100.0
2,13,83,100.0
2,13,84,0.0
2,13,85,100.0
2,13,86,0.0
2,13,87,100.0
2,13,88,100.0
2,13,89,0.0
2,13,90,0.0
2,13,91,100.0
2,13,92,100.0
2,13,93,100.0
2,13,94,53.0
2,13,95,100.0
2,13,96,100.0
2,13,97,100.0
2,13,98,3.0
2,13,99,66.0
2,13,100,0.0
2,13,101,100.0
2,13,102,100.0
2,13,103,0.0
2,13,104,100.0
2,13,105,100.0
2,13,106,40.0
2,13,107,100.0
2,13,108,100.0
2,13,109,0.0
2,13,110,100.0
2,13,111,100.0
2,13,112,100.0
2,13,113,100.0
2,13,114,100.0
2,13,115,0.0
2,13,116,100.0
2,13,117,100.0
2,13,118,100.0
2,13,119,0.0
2,13,120,100.0
2,13,121,0.0
2,13,122,100.0
2,13,123,100.0
2,13,124,0.0
2,13,125,0.0
2,13,126,100.0
2,13,127,0.0
2,13,128,100.0
2,13,129,100.0
2,13,130,100.0
2,13,131,100.0
2,13,132,100.0
2,13,133,100.0
2,13,134,100.0
2,13,135,100.0
2,13,136,100.0
2,13,137,100.0
2,13,138,100.0
2,13,139,100.0
2,13,140,100.0
2,13,141,100.0
2,13,142,100.0
2,13,143,100.0
2,13,144,100.0
2,13,145,0.0
2,13,146,100.0
2,13,147,0.0
2,13,148,100.0
2,13,149,100.0
2,13,150,100.0
2,13,151,100.0
2,13,152,100.0
2,13,153,100.0
2,13,154,100.0
2,13,155,0.0
2,13,156,100.0
2,13,157,100.0
2,13,158,100.0
2,13,159,100.0
2,13,160,100.0
2,13,161,62.0
2,13,162,100.0
2,13,163,100.0
2,13,164,100.0
2,13,165,100.0
2,13,166,100.0
2,13,167,100.0
2,13,168,100.0
2,13,169,100.0
2,13,170,36.0
2,13,171,100.0
2,13,172,100.0
2,13,173,100.0
2,13,174,100.0
2,13,175,100.0
2,13,176,100.0
2,13,177,0.0
2,13,178,100.0
2,13,179,0.0
2,13,180,100.0
2,13,181,100.0
2,13,182,0.0
2,13,183,100.0
2,13,184,100.0
2,13,185,100.0
2,13,186,100.0
2,13,187,100.0
2,13,188,100.0
2,13,189,100.0
2,13,190,100.0
2,13,191,100.0
2,13,192,100.0
2,13,193,100.0
2,13,194,100.0
2,13,195,100.0
2,13,196,0.0
2,13,197,0.0
2,13,198,0.0
2,13,199,100.0
2,14,0,0.0
2,14,1,0.0
2,14,2,0.0
2,14,3,0.0
2,14,4,100.0
2,14,5,0.0
2,14,6,46.0
2,14,7,0.0
2,14,8,0.0
2,14,9,0.0
2,14,10,0.0
2,14,11,56.0
2,14,12,0.0
2,14,13,0.0
2,14,14,0.0
2,14,15,0.0
2,14,16,0.0
2,14,17,0.0
2,14,18,0.0
2,14,19,0.0
2,14,20,0.0
2,14,21,0.0
2,14,22,100.0
2,14,23,68.0
2,14,24,0.0
2,14,25,0.0
2,14,26,0.0
2,14,27,100.0
2,14,28,0.0
2,14,29,100.0
2,14,30,0.0
2,14,31,0.0
2,14,32,0.0
2,14,33,0.0
2,14,34,0.0
2,14,35,0.0
2,14,36,0.0
2,14,37,0.0
2,14,38,50.0
2,14,39,0.0
2,14,40,0.0
2,14,41,0.0
2,14,42,63.0
2,14,43,100.0
2,14,44,0.0
2,14,45,0.0
2,14,46,0.0
2,14,47,0.0
2,14,48,0.0
2,14,49,0.0
2,14,50,100.0
2,14,51,0.0
2,14,52,100.0
2,14,53,100.0
2,14,54,0.0
2,14,55,100.0
2,14,56,0.0
2,14,57,0.0
2,14,58,0.0
2,14,59,0.0
2,14,60,0.0
2,14,61,100.0
2,14,62,0.0
2,14,63,0.0
2,14,64,0.0
2,14,65,100.0
2,14,66,0.0
2,14,67,89.0
2,14,68,0.0
2,14,69,0.0
2,14,70,0.0
2,14,71,0.0
2,14,72,100.0
2,14,73,31.0
2,14,74,0.0
2,14,75,0.0
2,14,76,100.0
2,14,77,0.0
2,14,78,0.0
2,14,79,29.0
2,14,80,0.0
2,14,81,0.0
2,14,82,0.0
2,14,83,0.0
2,14,84,0.0
2,14,85,0.0
2,14,86,0.0
2,14,87,0.0
2,14,88,0.0
2,14,89,100.0
2,14,90,0.0
2,14,91,0.0
2,14,92,100.0
2,14,93,0.0
2,14,94,0.0
2,14,95,0.0
2,14,96,0.0
2,14,97,0.0
2,14,98,0.0
2,14,99,0.0
2,14,100,0.0
2,14,101,0.0
2,14,102,0.0
2,14,103,100.0
2,14,104,0.0
2,14,105,0.0
2,14,106,11.0
2,14,107,100.0
2,14,108,0.0
2,14,109,100.0
2,14,110,0.0
2,14,111,0.0
2,14,112,0.0
2,14,113,0.0
2,14,114,0.0
2,14,115,0.0
2,14,116,0.0
2,14,117,0.0
2,14,118,0.0
2,14,119,100.0
2,14,120,0.0
2,14,121,0.0
2,14,122,0.0
2,14,123,0.0
2,14,124,0.0
2,14,125,0.0
2,14,126,0.0
2,14,127,100.0
2,14,128,0.0
2,14,129,0.0
2,14,130,0.0
2,14,131,0.0
2,14,132,0.0
2,14,133,0.0
2,14,134,0.0
2,14,135,0.0
2,14,136,0.0
2,14,137,0.0
2,14,138,0.0
2,14,139,0.0
2,14,140,19.0
2,14,141,100.0
2,14,142,0.0
2,14,143,0.0
2,14,144,0.0
2,14,145,0.0
2,14,146,0.0
2,14,147,0.0
2,14,148,0.0
2,14,149,0.0
2,14,150,0.0
2,14,151,0.0
2,14,152,0.0
2,14,153,100.0
2,14,154,0.0
2,14,155,0.0
2,14,156,0.0
2,14,157,0.0
2,14,158,0.0
2,14,159,0.0
2,14,160,0.0
2,14,161,0.0
2,14,162,0.0
2,14,163,0.0
2,14,164,0.0
2,14,165,0.0
2,14,166,0.0
2,14,167,0.0
2,14,168,0.0
2,14,169,0.0
2,14,170,0.0
2,14,171,0.0
2,14,172,0.0
2,14,173,0.0
2,14,174,100.0
2,14,175,0.0
2,14,176,10.0
2,14,177,0.0
2,14,178,0.0
2,14,179,0.0
2,14,180,0.0
2,14,181,100.0
2,14,182,100.0
2,14,183,0.0
2,14,184,53.0
2,14,185,0.0
2,14,186,100.0
2,14,187,0.0
2,14,188,0.0
2,14,189,0.0
2,14,190,0.0
2,14,191,0.0
2,14,192,0.0
2,14,193,0.0
2,14,194,0.0
2,14,195,0.0
2,14,196,0.0
2,14,197,100.0
2,14,198,100.0
2,14,199,0.0
2,15,0,100.0
2,15,1,100.0
2,15,2,100.0
2,15,3,100.0
2,15,4,100.0
2,15,5,100.0
2,15,6,100.0
2,15,7,100.0
2,15,8,100.0
2,15,9,100.0
2,15,10,100.0
2,15,11,100.0
2,15,12,100.0
2,15,13,100.0
2,15,14,100.0
2,15,15,0.0
2,15,16,100.0
2,15,17,100.0
2,15,18,100.0
2,15,19,100.0
2,15,20,100.0
2,15,21,100.0
2,15,22,100.0
2,15,23,100.0
2,15,24,100.0
2,15,25,100.0
2,15,26,100.0
2,15,27,100.0
2,15,28,100.0
2,15,29,100.0
2,15,30,100.0
2,15,31,100.0
2,15,32,100.0
2,15,33,100.0
2,15,34,100.0
2,15,35,100.0
2,15,36,100.0
2,15,37,100.0
2,15,38,100.0
2,15,39,0.0
2,15,40,100.0
2,15,41,100.0
2,15,42,100.0
2,15,43,100.0
2,15,44,100.0
2,15,45,100.0
2,15,46,100.0
2,15,47,0.0
2,15,48,0.0
2,15,49,100.0
2,15,50,100.0
2,15,51,100.0
2,15,52,100.0
2,15,53,100.0
2,15,54,100.0
2,15,55,100.0
2,15,56,100.0
2,15,57,0.0
2,15,58,100.0
2,15,59,100.0
2,15,60,100.0
2,15,61,100.0
2,15,62,100.0
2,15,63,100.0
2,15,64,100.0
2,15,65,100.0
2,15,66,100.0
2,15,67,89.0
2,15,68,100.0
2,15,69,100.0
2,15,70,24.0
2,15,71,100.0
2,15,72,100.0
2,15,73,100.0
2,15,74,100.0
2,15,75,100.0
2,15,76,100.0
2,15,77,100.0
2,15,78,100.0
2,15,79,100.0
2,15,80,100.0
2,15,81,100.0
2,15,82,100.0
2,15,83,100.0
2,15,84,100.0
2,15,85,100.0
2,15,86,100.0
2,15,87,100.0
2,15,88,100.0
2,15,89,100.0
2,15,90,100.0
2,15,91,0.0
2,15,92,100.0
2,15,93,100.0
2,15,94,100.0
2,15,95,59.0
2,15,96,0.0
2,15,97,100.0
2,15,98,100.0
2,15,99,100.0
2,15,100,100.0
2,15,101,100.0
2,15,102,100.0
2,15,103,100.0
2,15,104,0.0
2,15,105,100.0
2,15,106,100.0
2,15,107,100.0
2,15,108,100.0
2,15,109,100.0
2,15,110,100.0
2,15,111,100.0
2,15,112,100.0
2,15,113,100.0
2,15,114,100.0
2,15,115,100.0
2,15,116,100.0
2,15,117,100.0
2,15,118,100.0
2,15,119,100.0
2,15,120,53.0
2,15,121,100.0
2,15,122,100.0
2,15,123,100.0
2,15,124,51.0
2,15,125,37.0
2,15,126,100.0
2,15,127,100.0
2,15,128,100.0
2,15,129,100.0
2,15,130,100.0
2,15,131,100.0
2,15,132,100.0
2,15,133,100.0
2,15,134,100.0
2,15,135,100.0
2,15,136,100.0
2,15,137,100.0
2,15,138,100.0
2,15,139,100.0
2,15,140,100.0
2,15,141,100.0
2,15,142,100.0
2,15,143,0.0
2,15,144,75.0
2,15,145,100.0
2,15,146,100.0
2,15,147,100.0
2,15,148,100.0
2,15,149,100.0
2,15,150,100.0
2,15,151,100.0
2,15,152,100.0
2,15,153,100.0
2,15,154,100.0
2,15,155,100.0
2,15,156,85.0
2,15,157,100.0
2,15,158,100.0
2,15,159,100.0
2,15,160,100.0
2,15,161,72.0
2,15,162,100.0
2,15,163,100.0
2,15,164,100.0
2,15,165,100.0
2,15,166,100.0
2,15,167,100.0
2,15,168,100.0
2,15,169,100.0
2,15,170,100.0
2,15,171,68.0
2,15,172,100.0
2,15,173,100.0
2,15,174,100.0
2,15,175,100.0
2,15,176,100.0
2,15,177,100.0
2,15,178,100.0
2,15,179,100.0
2,15,180,100.0
2,15,181,100.0
2,15,182,100.0
2,15,183,100.0
2,15,184,100.0
2,15,185,100.0
2,15,186,100.0
2,15,187,100.0
2,15,188,100.0
2,15,189,100.0
2,15,190,100.0
2,15,191,100.0
2,15,192,100.0
2,15,193,100.0
2,15,194,100.0
2,15,195,100.0
2,15,196,100.0
2,15,197,100.0
2,15,198,100.0
2,15,199,100.0
2,16,0,0.0
2,16,1,0.0
2,16,2,0.0
2,16,3,0.0
2,16,4,100.0
2,16,5,0.0
2,16,6,0.0
2,16,7,0.0
2,16,8,0.0
2,16,9,0.0
2,16,10,0.0
2,16,11,0.0
2,16,12,0.0
2,16,13,0.0
2,16,14,0.0
2,16,15,0.0
2,16,16,0.0
2,16,17,0.0
2,16,18,0.0
2,16,19,0.0
2,16,20,0.0
2,16,21,0.0
2,16,22,0.0
2,16,23,0.0
2,16,24,0.0
2,16,25,0.0
2,16,26,0.0
2,16,27,0.0
2,16,28,0.0
2,16,29,0.0
2,16,30,0.0
2,16,31,0.0
2,16,32,0.0
2,16,33,0.0
2,16,34,0.0
2,16,35,0.0
2,16,36,0.0
2,16,37,0.0
2,16,38,100.0
2,16,39,53.0
2,16,40,0.0
2,16,41,0.0
2,16,42,0.0
2,16,43,0.0
2,16,44,0.0
2,16,45,0.0
2,16,46,100.0
2,16,47,100.0
2,16,48,0.0
2,16,49,0.0
2,16,50,100.0
2,16,51,0.0
2,16,52,0.0
2,16,53,0.0
2,16,54,5.0
2,16,55,0.0
2,16,56,0.0
2,16,57,88.0
2,16,58,100.0
2,16,59,0.0
2,16,60,0.0
2,16,61,0.0
2,16,62,0.0
2,16,63,100.0
2,16,64,0.0
2,16,65,0.0
2,16,66,0.0
2,16,67,0.0
2,16,68,0.0
2,16,69,100.0
2,16,70,0.0
2,16,71,0.0
2,16,72,0.0
2,16,73,0.0
2,16,74,0.0
2,16,75,89.0
2,16,76,100.0
2,16,77,0.0
2,16,78,0.0
2,16,79,0.0
2,16,80,0.0
2,16,81,100.0
2,16,82,0.0
2,16,83,0.0
2,16,84,0.0
2,16,85,0.0
2,16,86,0.0
2,16,87,0.0
2,16,88,0.0
2,16,89,0.0
2,16,90,0.0
2,16,91,0.0
2,16,92,0.0
2,16,93,0.0
2,16,94,0.0
2,16,95,100.0
2,16,96,0.0
2,16,97,0.0
2,16,98,0.0
2,16,99,0.0
2,16,100,0.0
2,16,101,0.0
2,16,102,0.0
2,16,103,0.0
2,16,104,34.0
2,16,105,49.0
2,16,106,100.0
2,16,107,100.0
2,16,108,0.0
2,16,109,0.0
2,16,110,0.0
2,16,111,0.0
2,16,112,0.0
2,16,113,0.0
2,16,114,0.0
2,16,115,100.0
2,16,116,0.0
2,16,117,0.0
2,16,118,0.0
2,16,119,0.0
2,16,120,0.0
2,16,121,0.0
2,16,122,0.0
2,16,123,0.0
2,16,124,100.0
2,16,125,0.0
2,16,126,0.0
2,16,127,0.0
2,16,128,0.0
2,16,129,0.0
2,16,130,0.0
2,16,131,0.0
2,16,132,0.0
2,16,133,0.0
2,16,134,0.0
2,16,135,24.0
2,16,136,0.0
2,16,137,0.0
2,16,138,0.0
2,16,139,0.0
2,16,140,0.0
2,16,141,0.0
2,16,142,0.0
2,16,143,0.0
2,16,144,100.0
2,16,145,0.0
2,16,146,0.0
2,16,147,100.0
2,16,148,0.0
2,16,149,0.0
2,16,150,0.0
2,16,151,0.0
2,16,152,0.0
2,16,153,0.0
2,16,154,0.0
2,16,155,0.0
2,16,156,0.0
2,16,157,0.0
2,16,158,0.0
2,16,159,0.0
2,16,160,0.0
2,16,161,0.0
2,16,162,0.0
2,16,163,0.0
2,16,164,0.0
2,16,165,0.0
2,16,166,0.0
2,16,167,0.0
2,16,168,0.0
2,16,169,0.0
2,16,170,0.0
