t,s,bp_hol
17,10,2127.0
17,11,2088.0
17,12,1550.0
17,13,917.0
17,14,390.0
17,15,963.0
17,16,1205.0
17,17,1247.0
17,18,1510.0
17,19,1787.0
17,20,1400.0
17,21,621.0
17,22,1284.0
17,23,1062.0
17,24,180.0
17,25,621.0
17,26,1337.0
17,27,1938.0
17,28,1907.0
17,29,1634.0
17,30,1508.0
17,31,1363.0
17,32,2065.0
17,33,494.0
17,34,578.0
17,35,1104.0
17,36,1644.0
17,37,996.0
17,38,809.0
17,39,1750.0
17,40,239.0
17,41,1896.0
17,42,1250.0
17,43,1099.0
17,44,1450.0
17,45,1830.0
17,46,1877.0
17,47,1246.0
17,48,190.0
17,49,1311.0
17,50,547.0
17,51,262.0
17,52,1522.0
17,53,1714.0
17,54,1508.0
17,55,443.0
17,56,1451.0
17,57,1318.0
17,58,1430.0
17,59,2172.0
17,60,579.0
17,61,1679.0
17,62,634.0
17,63,1897.0
17,64,417.0
17,65,1505.0
17,66,1084.0
17,67,1994.0
17,68,862.0
17,69,410.0
17,70,1795.0
17,71,1471.0
17,72,1487.0
17,73,552.0
17,74,561.0
17,75,1205.0
17,76,801.0
17,77,1378.0
17,78,1440.0
17,79,1638.0
17,80,1708.0
17,81,1568.0
17,82,584.0
17,83,2147.0
17,84,621.0
17,85,1518.0
17,86,1861.0
17,87,1687.0
17,88,1459.0
17,89,837.0
17,90,1259.0
17,91,627.0
17,92,1832.0
17,93,1489.0
17,94,729.0
17,95,1394.0
17,96,935.0
17,97,1860.0
17,98,1823.0
17,99,2012.0
18,0,129.0
18,1,165.0
18,2,670.0
18,3,1233.0
18,4,742.0
18,5,465.0
18,6,532.0
18,7,604.0
18,8,1696.0
18,9,517.0
18,10,506.0
18,11,391.0
18,12,550.0
18,13,324.0
18,14,1519.0
18,15,1189.0
18,16,835.0
18,17,297.0
18,18,340.0
18,19,62.0
18,20,702.0
18,21,1223.0
18,22,693.0
18,23,1330.0
18,24,1265.0
18,25,1524.0
18,26,719.0
18,27,184.0
18,28,734.0
18,29,291.0
18,30,853.0
18,31,596.0
18,32,828.0
18,33,1238.0
18,34,1149.0
18,35,114.0
18,36,743.0
18,37,862.0
18,38,747.0
18,39,442.0
18,40,1332.0
18,41,86.0
18,42,180.0
18,43,366.0
18,44,699.0
18,45,549.0
18,46,866.0
18,47,833.0
18,48,404.0
18,49,456.0
18,50,247.0
18,51,1192.0
18,52,334.0
18,53,390.0
18,54,212.0
18,55,1697.0
18,56,861.0
18,57,277.0
18,58,187.0
18,59,155.0
18,60,148.0
18,61,252.0
18,62,1525.0
18,63,412.0
18,64,1692.0
18,65,350.0
18,66,552.0
18,67,665.0
18,68,1346.0
18,69,1459.0
18,70,642.0
18,71,856.0
18,72,882.0
18,73,1338.0
18,74,807.0
18,75,896.0
18,76,1487.0
18,77,226.0
18,78,792.0
18,79,683.0
18,80,777.0
18,81,567.0
18,82,1486.0
18,83,435.0
18,84,486.0
18,85,244.0
18,86,705.0
18,87,912.0
18,88,652.0
18,89,1487.0
18,90,142.0
18,91,1482.0
18,92,597.0
18,93,165.0
18,94,292.0
18,95,7.0
18,96,558.0
18,97,565.0
18,98,504.0
18,99,498.0
19,0,0.0
19,1,0.0
19,2,0.0
19,3,0.0
19,4,266.0
19,5,0.0
19,6,75.0
19,7,0.0
19,8,0.0
19,9,185.0
19,10,0.0
19,11,0.0
19,12,0.0
19,13,81.0
19,14,0.0
19,15,229.0
19,16,135.0
19,17,502.0
19,18,646.0
19,19,194.0
19,20,203.0
19,21,0.0
19,22,114.0
19,23,0.0
19,24,0.0
19,25,0.0
19,26,0.0
19,27,0.0
19,28,119.0
19,29,0.0
19,30,0.0
19,31,231.0
19,32,0.0
19,33,0.0
19,34,0.0
19,35,772.0
19,36,0.0
19,37,0.0
19,38,0.0
19,39,347.0
19,40,121.0
19,41,639.0
19,42,808.0
19,43,0.0
19,44,0.0
19,45,0.0
19,46,33.0
19,47,0.0
19,48,905.0
19,49,0.0
19,50,901.0
19,51,0.0
19,52,0.0
19,53,0.0
19,54,653.0
19,55,0.0
19,56,0.0
19,57,90.0
19,58,715.0
19,59,0.0
19,60,483.0
19,61,0.0
19,62,300.0
19,63,0.0
19,64,13.0
19,65,0.0
19,66,0.0
19,67,0.0
19,68,0.0
19,69,0.0
19,70,0.0
19,71,0.0
19,72,0.0
19,73,246.0
19,74,824.0
19,75,0.0
19,76,70.0
19,77,0.0
19,78,0.0
19,79,0.0
19,80,0.0
19,81,0.0
19,82,289.0
19,83,685.0
19,84,0.0
19,85,530.0
19,86,157.0
19,87,0.0
19,88,0.0
19,89,0.0
19,90,84.0
19,91,0.0
19,92,0.0
19,93,474.0
19,94,0.0
19,95,0.0
19,96,167.0
19,97,240.0
19,98,29.0
19,99,0.0
20,0,0.0
20,1,0.0
20,2,0.0
20,3,0.0
20,4,0.0
20,5,0.0
20,6,0.0
20,7,0.0
20,8,144.0
20,9,0.0
20,10,207.0
20,11,0.0
20,12,105.0
20,13,0.0
20,14,325.0
20,15,0.0
20,16,0.0
20,17,0.0
20,18,31.0
20,19,686.0
20,20,0.0
20,21,0.0
20,22,1.0
20,23,0.0
20,24,0.0
20,25,0.0
20,26,239.0
20,27,0.0
20,28,0.0
20,29,0.0
20,30,0.0
20,31,0.0
20,32,0.0
20,33,34.0
20,34,0.0
20,35,5.0
20,36,0.0
20,37,270.0
20,38,121.0
20,39,0.0
20,40,4.0
20,41,0.0
20,42,5.0
20,43,0.0
20,44,0.0
20,45,84.0
20,46,0.0
20,47,0.0
20,48,17.0
20,49,107.0
20,50,0.0
20,51,0.0
20,52,673.0
20,53,0.0
20,54,0.0
20,55,0.0
20,56,0.0
20,57,0.0
20,58,0.0
20,59,0.0
20,60,0.0
20,61,0.0
20,62,1.0
20,63,0.0
20,64,0.0
20,65,0.0
20,66,273.0
20,67,0.0
20,68,163.0
20,69,0.0
20,70,0.0
20,71,0.0
20,72,0.0
20,73,0.0
20,74,0.0
20,75,0.0
20,76,0.0
20,77,558.0
20,78,0.0
20,79,143.0
20,80,250.0
20,81,0.0
20,82,8.0
20,83,0.0
20,84,708.0
20,85,0.0
20,86,0.0
20,87,39.0
20,88,0.0
20,89,0.0
20,90,0.0
20,91,0.0
20,92,105.0
20,93,0.0
20,94,0.0
20,95,515.0
20,96,0.0
20,97,0.0
20,98,0.0
20,99,0.0
21,0,550.0
21,1,788.0
21,2,166.0
21,3,0.0
21,4,6.0
21,5,20.0
21,6,0.0
21,7,45.0
21,8,0.0
21,9,6.0
21,10,0.0
21,11,48.0
21,12,0.0
21,13,663.0
21,14,1.0
21,15,0.0
21,16,0.0
21,17,0.0
21,18,0.0
21,19,0.0
21,20,0.0
21,21,0.0
21,22,1.0
21,23,148.0
21,24,0.0
21,25,0.0
21,26,0.0
21,27,0.0
21,28,0.0
21,29,609.0
21,30,0.0
21,31,0.0
21,32,235.0
21,33,0.0
21,34,0.0
21,35,0.0
21,36,173.0
21,37,0.0
21,38,0.0
21,39,0.0
21,40,0.0
21,41,0.0
21,42,0.0
21,43,771.0
21,44,0.0
21,45,0.0
21,46,0.0
21,47,112.0
21,48,0.0
21,49,0.0
21,50,0.0
21,51,0.0
21,52,0.0
21,53,636.0
21,54,0.0
21,55,0.0
21,56,9.0
21,57,0.0
21,58,0.0
21,59,496.0
21,60,0.0
21,61,532.0
21,62,2.0
21,63,154.0
21,64,0.0
21,65,0.0
21,66,0.0
21,67,0.0
21,68,0.0
21,69,0.0
21,70,0.0
21,71,0.0
21,72,252.0
21,73,0.0
21,74,0.0
21,75,232.0
21,76,0.0
21,77,2.0
21,78,0.0
21,79,0.0
21,80,2.0
21,81,149.0
21,82,0.0
21,83,0.0
21,84,0.0
21,85,8.0
21,86,0.0
21,87,0.0
21,88,0.0
21,89,0.0
21,90,631.0
21,91,58.0
21,92,0.0
21,93,0.0
21,94,0.0
21,95,0.0
21,96,0.0
21,97,8.0
21,98,9.0
21,99,0.0
22,0,0.0
22,1,0.0
22,2,0.0
22,3,0.0
22,4,0.0
22,5,0.0
22,6,0.0
22,7,0.0
22,8,0.0
22,9,0.0
22,10,0.0
22,11,0.0
22,12,0.0
22,13,0.0
22,14,0.0
22,15,0.0
22,16,0.0
22,17,0.0
22,18,0.0
22,19,0.0
22,20,0.0
22,21,120.0
22,22,0.0
22,23,0.0
22,24,0.0
22,25,138.0
22,26,10.0
22,27,532.0
22,28,0.0
22,29,0.0
22,30,102.0
22,31,0.0
22,32,0.0
22,33,0.0
22,34,35.0
22,35,0.0
22,36,0.0
22,37,0.0
22,38,0.0
22,39,0.0
22,40,0.0
22,41,0.0
22,42,0.0
22,43,0.0
22,44,18.0
22,45,3.0
22,46,0.0
22,47,0.0
22,48,0.0
22,49,0.0
22,50,6.0
22,51,50.0
22,52,0.0
22,53,0.0
22,54,26.0
22,55,0.0
22,56,0.0
22,57,751.0
22,58,0.0
22,59,0.0
22,60,0.0
22,61,0.0
22,62,0.0
22,63,0.0
22,64,0.0
22,65,762.0
22,66,0.0
22,67,164.0
22,68,0.0
22,69,0.0
22,70,50.0
22,71,90.0
22,72,0.0
22,73,0.0
22,74,3.0
22,75,0.0
22,76,0.0
22,77,0.0
22,78,78.0
22,79,0.0
22,80,0.0
22,81,0.0
22,82,0.0
22,83,0.0
22,84,0.0
22,85,0.0
22,86,0.0
22,87,0.0
22,88,66.0
22,89,0.0
22,90,0.0
22,91,0.0
22,92,0.0
22,93,60.0
22,94,651.0
22,95,0.0
22,96,0.0
22,97,0.0
22,98,0.0
22,99,693.0
23,0,0.0
23,1,0.0
23,2,0.0
23,3,0.0
23,4,0.0
23,5,0.0
23,6,57.0
23,7,0.0
23,8,0.0
23,9,0.0
23,10,0.0
23,11,0.0
23,12,0.0
23,13,0.0
23,14,0.0
23,15,0.0
23,16,0.0
23,17,0.0
23,18,0.0
23,19,0.0
23,20,0.0
23,21,0.0
23,22,0.0
23,23,0.0
23,24,0.0
23,25,0.0
23,26,0.0
23,27,0.0
23,28,0.0
23,29,0.0
23,30,0.0
23,31,8.0
23,32,0.0
23,33,0.0
23,34,0.0
23,35,7.0
23,36,0.0
23,37,1.0
23,38,0.0
23,39,0.0
23,40,0.0
23,41,0.0
23,42,0.0
23,43,0.0
23,44,0.0
23,45,0.0
23,46,0.0
23,47,0.0
23,48,0.0
23,49,0.0
23,50,0.0
23,51,0.0
23,52,0.0
23,53,0.0
23,54,0.0
23,55,0.0
23,56,0.0
23,57,0.0
23,58,0.0
23,59,0.0
23,60,0.0
23,61,0.0
23,62,0.0
23,63,0.0
23,64,0.0
23,65,0.0
23,66,0.0
23,67,0.0
23,68,0.0
23,69,0.0
23,70,0.0
23,71,0.0
23,72,0.0
23,73,0.0
23,74,0.0
23,75,0.0
23,76,0.0
23,77,0.0
23,78,0.0
23,79,0.0
23,80,0.0
23,81,0.0
23,82,0.0
23,83,0.0
23,84,0.0
23,85,0.0
23,86,0.0
23,87,0.0
23,88,0.0
23,89,0.0
23,90,0.0
23,91,0.0
23,92,0.0
23,93,0.0
23,94,0.0
23,95,0.0
23,96,8.0
23,97,0.0
23,98,0.0
23,99,0.0
