i,t,s,ep_hol
2,11,83,285.0
2,11,84,0.0
2,11,85,141.0
2,11,86,83.0
2,11,87,111.0
2,11,88,189.0
2,11,89,179.0
2,11,90,45.0
2,11,91,40.0
2,11,92,193.0
2,11,93,146.0
2,11,94,124.0
2,11,95,26.0
2,11,96,277.0
2,11,97,0.0
2,11,98,289.0
2,11,99,22.0
2,12,0,200.0
2,12,1,165.0
2,12,2,264.0
2,12,3,232.0
2,12,4,289.0
2,12,5,266.0
2,12,6,141.0
2,12,7,46.0
2,12,8,293.0
2,12,9,142.0
2,12,10,252.0
2,12,11,208.0
2,12,12,99.0
2,12,13,0.0
2,12,14,271.0
2,12,15,283.0
2,12,16,122.0
2,12,17,287.0
2,12,18,165.0
2,12,19,81.0
2,12,20,40.0
2,12,21,172.0
2,12,22,141.0
2,12,23,83.0
2,12,24,312.0
2,12,25,304.0
2,12,26,123.0
2,12,27,61.0
2,12,28,196.0
2,12,29,0.0
2,12,30,197.0
2,12,31,146.0
2,12,32,47.0
2,12,33,123.0
2,12,34,190.0
2,12,35,195.0
2,12,36,183.0
2,12,37,192.0
2,12,38,175.0
2,12,39,359.0
2,12,40,110.0
2,12,41,25.0
2,12,42,190.0
2,12,43,288.0
2,12,44,0.0
2,12,45,0.0
2,12,46,236.0
2,12,47,90.0
2,12,48,129.0
2,12,49,149.0
2,12,50,0.0
2,12,51,280.0
2,12,52,166.0
2,12,53,204.0
2,12,54,219.0
2,12,55,383.0
2,12,56,174.0
2,12,57,311.0
2,12,58,207.0
2,12,59,193.0
2,12,60,237.0
2,12,61,220.0
2,12,62,155.0
2,12,63,0.0
2,12,64,165.0
2,12,65,175.0
2,12,66,212.0
2,12,67,0.0
2,12,68,352.0
2,12,69,36.0
2,12,70,57.0
2,12,71,147.0
2,12,72,194.0
2,12,73,159.0
2,12,74,51.0
2,12,75,101.0
2,12,76,174.0
2,12,77,90.0
2,12,78,126.0
2,12,79,0.0
2,12,80,202.0
2,12,81,0.0
2,12,82,220.0
2,12,83,68.0
2,12,84,260.0
2,12,85,126.0
2,12,86,197.0
2,12,87,174.0
2,12,88,217.0
2,12,89,269.0
2,12,90,285.0
2,12,91,357.0
2,12,92,199.0
2,12,93,0.0
2,12,94,181.0
2,12,95,175.0
2,12,96,70.0
2,12,97,61.0
2,12,98,166.0
2,12,99,277.0
2,13,0,305.0
2,13,1,322.0
2,13,2,238.0
2,13,3,286.0
2,13,4,266.0
2,13,5,262.0
2,13,6,193.0
2,13,7,153.0
2,13,8,35.0
2,13,9,195.0
2,13,10,159.0
2,13,11,337.0
2,13,12,365.0
2,13,13,281.0
2,13,14,200.0
2,13,15,163.0
2,13,16,378.0
2,13,17,301.0
2,13,18,303.0
2,13,19,267.0
2,13,20,238.0
2,13,21,89.0
2,13,22,135.0
2,13,23,320.0
2,13,24,173.0
2,13,25,61.0
2,13,26,161.0
2,13,27,219.0
2,13,28,185.0
2,13,29,337.0
2,13,30,178.0
2,13,31,262.0
2,13,32,254.0
2,13,33,106.0
2,13,34,325.0
2,13,35,303.0
2,13,36,126.0
2,13,37,264.0
2,13,38,109.0
2,13,39,0.0
2,13,40,296.0
2,13,41,172.0
2,13,42,97.0
2,13,43,223.0
2,13,44,153.0
2,13,45,332.0
2,13,46,260.0
2,13,47,269.0
2,13,48,221.0
2,13,49,234.0
2,13,50,155.0
2,13,51,211.0
2,13,52,189.0
2,13,53,173.0
2,13,54,311.0
2,13,55,201.0
2,13,56,140.0
2,13,57,0.0
2,13,58,269.0
2,13,59,139.0
2,13,60,334.0
2,13,61,195.0
2,13,62,177.0
2,13,63,384.0
2,13,64,282.0
2,13,65,394.0
2,13,66,0.0
2,13,67,355.0
2,13,68,55.0
2,13,69,390.0
2,13,70,232.0
2,13,71,115.0
2,13,72,128.0
2,13,73,328.0
2,13,74,323.0
2,13,75,137.0
2,13,76,145.0
2,13,77,298.0
2,13,78,348.0
2,13,79,352.0
2,13,80,136.0
2,13,81,98.0
2,13,82,54.0
2,13,83,350.0
2,13,84,164.0
2,13,85,333.0
2,13,86,193.0
2,13,87,116.0
2,13,88,255.0
2,13,89,371.0
2,13,90,212.0
2,13,91,64.0
2,13,92,87.0
2,13,93,319.0
2,13,94,153.0
2,13,95,281.0
2,13,96,336.0
2,13,97,164.0
2,13,98,348.0
2,13,99,279.0
2,14,0,0.0
2,14,1,0.0
2,14,2,0.0
2,14,3,0.0
2,14,4,97.0
2,14,5,0.0
2,14,6,0.0
2,14,7,0.0
2,14,8,0.0
2,14,9,48.0
2,14,10,0.0
2,14,11,0.0
2,14,12,0.0
2,14,13,106.0
2,14,14,95.0
2,14,15,98.0
2,14,16,0.0
2,14,17,0.0
2,14,18,0.0
2,14,19,0.0
2,14,20,0.0
2,14,21,0.0
2,14,22,0.0
2,14,23,0.0
2,14,24,0.0
2,14,25,0.0
2,14,26,0.0
2,14,27,0.0
2,14,28,0.0
2,14,29,0.0
2,14,30,0.0
2,14,31,0.0
2,14,32,4.0
2,14,33,0.0
2,14,34,95.0
2,14,35,0.0
2,14,36,0.0
2,14,37,0.0
2,14,38,0.0
2,14,39,0.0
2,14,40,0.0
2,14,41,0.0
2,14,42,0.0
2,14,43,123.0
2,14,44,0.0
2,14,45,0.0
2,14,46,0.0
2,14,47,0.0
2,14,48,0.0
2,14,49,0.0
2,14,50,0.0
2,14,51,0.0
2,14,52,27.0
2,14,53,0.0
2,14,54,0.0
2,14,55,0.0
2,14,56,0.0
2,14,57,0.0
2,14,58,0.0
2,14,59,0.0
2,14,60,0.0
2,14,61,0.0
2,14,62,0.0
2,14,63,5.0
2,14,64,0.0
2,14,65,0.0
2,14,66,0.0
2,14,67,0.0
2,14,68,0.0
2,14,69,35.0
2,14,70,0.0
2,14,71,137.0
2,14,72,0.0
2,14,73,0.0
2,14,74,119.0
2,14,75,0.0
2,14,76,0.0
2,14,77,0.0
2,14,78,0.0
2,14,79,62.0
2,14,80,0.0
2,14,81,118.0
2,14,82,0.0
2,14,83,0.0
2,14,84,0.0
2,14,85,0.0
2,14,86,0.0
2,14,87,0.0
2,14,88,0.0
2,14,89,0.0
2,14,90,0.0
2,14,91,0.0
2,14,92,0.0
2,14,93,67.0
2,14,94,0.0
2,14,95,0.0
2,14,96,0.0
2,14,97,0.0
2,14,98,0.0
2,14,99,0.0
2,15,0,156.0
2,15,1,90.0
2,15,2,89.0
2,15,3,122.0
2,15,4,149.0
2,15,5,116.0
2,15,6,17.0
2,15,7,113.0
2,15,8,121.0
2,15,9,202.0
2,15,10,117.0
2,15,11,151.0
2,15,12,127.0
2,15,13,146.0
2,15,14,202.0
2,15,15,174.0
2,15,16,157.0
2,15,17,151.0
2,15,18,198.0
2,15,19,28.0
2,15,20,187.0
2,15,21,192.0
2,15,22,141.0
2,15,23,202.0
2,15,24,155.0
2,15,25,129.0
2,15,26,169.0
2,15,27,54.0
2,15,28,101.0
2,15,29,48.0
2,15,30,180.0
2,15,31,137.0
2,15,32,178.0
2,15,33,167.0
2,15,34,144.0
2,15,35,177.0
2,15,36,116.0
2,15,37,165.0
2,15,38,169.0
2,15,39,140.0
2,15,40,146.0
2,15,41,140.0
2,15,42,171.0
2,15,43,173.0
2,15,44,122.0
2,15,45,135.0
2,15,46,181.0
2,15,47,179.0
2,15,48,103.0
2,15,49,116.0
2,15,50,17.0
2,15,51,120.0
2,15,52,195.0
2,15,53,125.0
2,15,54,175.0
2,15,55,167.0
2,15,56,182.0
2,15,57,168.0
2,15,58,129.0
2,15,59,182.0
2,15,60,169.0
2,15,61,152.0
2,15,62,182.0
2,15,63,42.0
2,15,64,119.0
2,15,65,120.0
2,15,66,143.0
2,15,67,75.0
2,15,68,184.0
2,15,69,170.0
2,15,70,121.0
2,15,71,181.0
2,15,72,200.0
2,15,73,191.0
2,15,74,177.0
2,15,75,187.0
2,15,76,126.0
2,15,77,118.0
2,15,78,155.0
2,15,79,207.0
2,15,80,135.0
2,15,81,166.0
2,15,82,20.0
2,15,83,166.0
2,15,84,155.0
2,15,85,35.0
2,15,86,90.0
2,15,87,164.0
2,15,88,200.0
2,15,89,187.0
2,15,90,206.0
2,15,91,155.0
2,15,92,123.0
2,15,93,151.0
2,15,94,188.0
2,15,95,132.0
2,15,96,129.0
2,15,97,174.0
2,15,98,125.0
2,15,99,51.0
2,16,0,0.0
2,16,1,0.0
2,16,2,0.0
2,16,3,0.0
2,16,4,0.0
2,16,5,0.0
2,16,6,0.0
2,16,7,0.0
2,16,8,0.0
2,16,9,0.0
2,16,10,0.0
2,16,11,0.0
2,16,12,0.0
2,16,13,0.0
2,16,14,62.0
2,16,15,0.0
2,16,16,0.0
2,16,17,0.0
2,16,18,0.0
2,16,19,0.0
2,16,20,56.0
2,16,21,0.0
2,16,22,0.0
2,16,23,33.0
2,16,24,0.0
2,16,25,0.0
2,16,26,0.0
2,16,27,0.0
2,16,28,0.0
2,16,29,0.0
2,16,30,0.0
2,16,31,0.0
2,16,32,0.0
2,16,33,0.0
2,16,34,114.0
2,16,35,0.0
2,16,36,0.0
2,16,37,0.0
2,16,38,139.0
2,16,39,47.0
2,16,40,0.0
2,16,41,0.0
2,16,42,0.0
2,16,43,0.0
2,16,44,0.0
2,16,45,35.0
2,16,46,0.0
2,16,47,0.0
2,16,48,0.0
2,16,49,0.0
2,16,50,0.0
2,16,51,99.0
2,16,52,35.0
2,16,53,0.0
2,16,54,0.0
2,16,55,0.0
2,16,56,0.0
2,16,57,10.0
2,16,58,0.0
2,16,59,0.0
2,16,60,65.0
2,16,61,0.0
2,16,62,0.0
2,16,63,65.0
2,16,64,0.0
2,16,65,0.0
2,16,66,0.0
2,16,67,0.0
2,16,68,0.0
2,16,69,0.0
2,16,70,0.0
2,16,71,0.0
2,16,72,0.0
2,16,73,0.0
2,16,74,0.0
2,16,75,0.0
2,16,76,0.0
2,16,77,0.0
2,16,78,0.0
2,16,79,0.0
2,16,80,0.0
2,16,81,22.0
2,16,82,0.0
2,16,83,24.0
2,16,84,0.0
2,16,85,0.0
2,16,86,0.0
2,16,87,0.0
2,16,88,0.0
2,16,89,16.0
2,16,90,0.0
2,16,91,66.0
2,16,92,0.0
2,16,93,21.0
2,16,94,0.0
2,16,95,0.0
2,16,96,91.0
2,16,97,0.0
2,16,98,0.0
2,16,99,106.0
2,17,0,179.0
2,17,1,231.0
2,17,2,119.0
2,17,3,0.0
2,17,4,121.0
2,17,5,229.0
2,17,6,185.0
2,17,7,204.0
2,17,8,0.0
2,17,9,172.0
2,17,10,204.0
2,17,11,130.0
2,17,12,107.0
2,17,13,36.0
2,17,14,0.0
2,17,15,3.0
2,17,16,128.0
2,17,17,202.0
2,17,18,101.0
2,17,19,183.0
2,17,20,221.0
2,17,21,29.0
2,17,22,184.0
2,17,23,123.0
2,17,24,0.0
2,17,25,50.0
2,17,26,233.0
2,17,27,121.0
2,17,28,173.0
2,17,29,147.0
2,17,30,129.0
2,17,31,147.0
2,17,32,143.0
2,17,33,28.0
2,17,34,0.0
2,17,35,207.0
2,17,36,225.0
2,17,37,202.0
2,17,38,138.0
2,17,39,203.0
2,17,40,0.0
2,17,41,192.0
2,17,42,178.0
2,17,43,62.0
2,17,44,91.0
2,17,45,212.0
2,17,46,159.0
2,17,47,52.0
2,17,48,16.0
2,17,49,201.0
2,17,50,79.0
2,17,51,0.0
2,17,52,165.0
2,17,53,130.0
2,17,54,157.0
2,17,55,61.0
2,17,56,123.0
2,17,57,125.0
2,17,58,49.0
2,17,59,224.0
2,17,60,17.0
2,17,61,206.0
2,17,62,46.0
2,17,63,240.0
2,17,64,20.0
2,17,65,167.0
2,17,66,128.0
2,17,67,132.0
2,17,68,57.0
2,17,69,0.0
2,17,70,156.0
2,17,71,140.0
2,17,72,158.0
2,17,73,0.0
2,17,74,22.0
2,17,75,173.0
2,17,76,21.0
2,17,77,42.0
2,17,78,114.0
2,17,79,91.0
2,17,80,121.0
2,17,81,119.0
2,17,82,55.0
2,17,83,119.0
2,17,84,37.0
2,17,85,148.0
2,17,86,244.0
2,17,87,170.0
2,17,88,125.0
2,17,89,48.0
2,17,90,156.0
2,17,91,0.0
2,17,92,132.0
2,17,93,117.0
2,17,94,120.0
2,17,95,68.0
2,17,96,27.0
2,17,97,166.0
2,17,98,171.0
2,17,99,183.0
2,18,0,0.0
2,18,1,0.0
2,18,2,57.0
2,18,3,197.0
2,18,4,20.0
2,18,5,46.0
2,18,6,47.0
2,18,7,80.0
2,18,8,193.0
2,18,9,81.0
2,18,10,23.0
2,18,11,70.0
2,18,12,61.0
2,18,13,0.0
2,18,14,113.0
2,18,15,140.0
2,18,16,17.0
2,18,17,0.0
2,18,18,0.0
2,18,19,0.0
2,18,20,71.0
2,18,21,172.0
2,18,22,36.0
2,18,23,158.0
2,18,24,82.0
2,18,25,119.0
2,18,26,88.0
2,18,27,0.0
2,18,28,24.0
2,18,29,5.0
2,18,30,17.0
2,18,31,77.0
2,18,32,48.0
2,18,33,129.0
2,18,34,87.0
2,18,35,0.0
2,18,36,94.0
2,18,37,38.0
2,18,38,45.0
2,18,39,51.0
2,18,40,187.0
2,18,41,0.0
2,18,42,0.0
2,18,43,0.0
2,18,44,86.0
2,18,45,58.0
2,18,46,65.0
2,18,47,32.0
2,18,48,75.0
2,18,49,19.0
2,18,50,0.0
2,18,51,82.0
2,18,52,0.0
2,18,53,36.0
2,18,54,0.0
2,18,55,164.0
2,18,56,89.0
2,18,57,0.0
2,18,58,0.0
2,18,59,0.0
2,18,60,0.0
2,18,61,0.0
2,18,62,154.0
2,18,63,20.0
2,18,64,178.0
2,18,65,2.0
2,18,66,58.0
2,18,67,22.0
2,18,68,122.0
2,18,69,103.0
2,18,70,60.0
2,18,71,72.0
2,18,72,15.0
2,18,73,68.0
2,18,74,107.0
2,18,75,40.0
2,18,76,158.0
2,18,77,0.0
2,18,78,81.0
2,18,79,23.0
2,18,80,23.0
2,18,81,100.0
2,18,82,143.0
2,18,83,0.0
2,18,84,0.0
2,18,85,0.0
2,18,86,21.0
2,18,87,97.0
2,18,88,92.0
2,18,89,153.0
2,18,90,0.0
2,18,91,164.0
2,18,92,48.0
2,18,93,0.0
2,18,94,0.0
2,18,95,0.0
2,18,96,96.0
2,18,97,17.0
2,18,98,47.0
2,18,99,0.0
2,19,0,0.0
2,19,1,0.0
2,19,2,0.0
2,19,3,0.0
2,19,4,32.0
2,19,5,0.0
2,19,6,19.0
2,19,7,0.0
2,19,8,0.0
2,19,9,27.0
2,19,10,0.0
2,19,11,0.0
2,19,12,0.0
2,19,13,0.0
2,19,14,0.0
2,19,15,0.0
2,19,16,27.0
2,19,17,63.0
2,19,18,111.0
2,19,19,0.0
2,19,20,16.0
2,19,21,0.0
2,19,22,0.0
2,19,23,0.0
2,19,24,0.0
2,19,25,0.0
2,19,26,0.0
2,19,27,0.0
2,19,28,0.0
2,19,29,0.0
2,19,30,0.0
2,19,31,9.0
2,19,32,0.0
2,19,33,0.0
2,19,34,0.0
2,19,35,94.0
2,19,36,0.0
2,19,37,0.0
2,19,38,0.0
2,19,39,0.0
2,19,40,0.0
2,19,41,89.0
2,19,42,59.0
2,19,43,0.0
2,19,44,0.0
2,19,45,0.0
2,19,46,0.0
2,19,47,0.0
2,19,48,110.0
2,19,49,0.0
2,19,50,104.0
2,19,51,0.0
2,19,52,0.0
2,19,53,0.0
2,19,54,39.0
2,19,55,0.0
2,19,56,0.0
2,19,57,0.0
2,19,58,107.0
2,19,59,0.0
2,19,60,107.0
2,19,61,0.0
2,19,62,26.0
2,19,63,0.0
2,19,64,6.0
2,19,65,0.0
2,19,66,0.0
2,19,67,0.0
2,19,68,0.0
2,19,69,0.0
2,19,70,0.0
2,19,71,0.0
2,19,72,0.0
2,19,73,28.0
2,19,74,130.0
2,19,75,0.0
2,19,76,0.0
2,19,77,0.0
2,19,78,0.0
2,19,79,0.0
2,19,80,0.0
2,19,81,0.0
2,19,82,0.0
2,19,83,96.0
2,19,84,0.0
2,19,85,0.0
2,19,86,0.0
2,19,87,0.0
2,19,88,0.0
2,19,89,0.0
2,19,90,0.0
2,19,91,0.0
2,19,92,0.0
2,19,93,75.0
2,19,94,0.0
2,19,95,0.0
2,19,96,0.0
2,19,97,5.0
2,19,98,0.0
2,19,99,0.0
2,20,0,0.0
2,20,1,0.0
2,20,2,0.0
2,20,3,0.0
2,20,4,0.0
2,20,5,0.0
2,20,6,0.0
2,20,7,0.0
2,20,8,0.0
2,20,9,0.0
2,20,10,0.0
2,20,11,0.0
2,20,12,0.0
2,20,13,0.0
2,20,14,0.0
2,20,15,0.0
2,20,16,0.0
2,20,17,0.0
2,20,18,0.0
2,20,19,45.0
2,20,20,0.0
2,20,21,0.0
2,20,22,0.0
2,20,23,0.0
2,20,24,0.0
2,20,25,0.0
2,20,26,0.0
2,20,27,0.0
2,20,28,0.0
2,20,29,0.0
2,20,30,0.0
2,20,31,0.0
2,20,32,0.0
2,20,33,0.0
2,20,34,0.0
2,20,35,0.0
2,20,36,0.0
2,20,37,0.0
2,20,38,0.0
2,20,39,0.0
2,20,40,0.0
2,20,41,0.0
2,20,42,0.0
2,20,43,0.0
2,20,44,0.0
2,20,45,0.0
2,20,46,0.0
2,20,47,0.0
2,20,48,0.0
2,20,49,0.0
2,20,50,0.0
2,20,51,0.0
2,20,52,74.0
2,20,53,0.0
2,20,54,0.0
2,20,55,0.0
2,20,56,0.0
2,20,57,0.0
2,20,58,0.0
2,20,59,0.0
2,20,60,0.0
2,20,61,0.0
2,20,62,0.0
2,20,63,0.0
2,20,64,0.0
2,20,65,0.0
2,20,66,0.0
2,20,67,0.0
2,20,68,0.0
2,20,69,0.0
2,20,70,0.0
2,20,71,0.0
2,20,72,0.0
2,20,73,0.0
2,20,74,0.0
2,20,75,0.0
2,20,76,0.0
2,20,77,73.0
2,20,78,0.0
2,20,79,0.0
2,20,80,0.0
2,20,81,0.0
2,20,82,0.0
2,20,83,0.0
2,20,84,59.0
2,20,85,0.0
2,20,86,0.0
2,20,87,0.0
2,20,88,0.0
2,20,89,0.0
2,20,90,0.0
2,20,91,0.0
2,20,92,0.0
2,20,93,0.0
2,20,94,0.0
2,20,95,39.0
2,20,96,0.0
2,20,97,0.0
2,20,98,0.0
2,20,99,0.0
2,21,0,90.0
2,21,1,100.0
2,21,2,0.0
2,21,3,0.0
2,21,4,0.0
2,21,5,0.0
2,21,6,0.0
2,21,7,0.0
2,21,8,0.0
2,21,9,0.0
2,21,10,0.0
2,21,11,0.0
2,21,12,0.0
2,21,13,84.0
2,21,14,0.0
2,21,15,0.0
2,21,16,0.0
2,21,17,0.0
2,21,18,0.0
2,21,19,0.0
2,21,20,0.0
2,21,21,0.0
2,21,22,0.0
2,21,23,0.0
2,21,24,0.0
2,21,25,0.0
2,21,26,0.0
2,21,27,0.0
2,21,28,0.0
2,21,29,100.0
2,21,30,0.0
2,21,31,0.0
2,21,32,0.0
2,21,33,0.0
2,21,34,0.0
2,21,35,0.0
2,21,36,0.0
2,21,37,0.0
2,21,38,0.0
2,21,39,0.0
2,21,40,0.0
2,21,41,0.0
2,21,42,0.0
2,21,43,78.0
2,21,44,0.0
2,21,45,0.0
2,21,46,0.0
2,21,47,0.0
2,21,48,0.0
2,21,49,0.0
2,21,50,0.0
2,21,51,0.0
2,21,52,0.0
2,21,53,100.0
2,21,54,0.0
2,21,55,0.0
2,21,56,0.0
2,21,57,0.0
2,21,58,0.0
2,21,59,0.0
2,21,60,0.0
2,21,61,42.0
2,21,62,0.0
2,21,63,8.0
2,21,64,0.0
2,21,65,0.0
2,21,66,0.0
2,21,67,0.0
2,21,68,0.0
2,21,69,0.0
2,21,70,0.0
2,21,71,0.0
2,21,72,0.0
2,21,73,0.0
2,21,74,0.0
2,21,75,19.0
2,21,76,0.0
2,21,77,0.0
2,21,78,0.0
2,21,79,0.0
2,21,80,0.0
2,21,81,28.0
2,21,82,0.0
2,21,83,0.0
2,21,84,0.0
2,21,85,0.0
2,21,86,0.0
2,21,87,0.0
2,21,88,0.0
2,21,89,0.0
2,21,90,87.0
2,21,91,35.0
2,21,92,0.0
2,21,93,0.0
2,21,94,0.0
2,21,95,0.0
2,21,96,0.0
2,21,97,0.0
2,21,98,0.0
2,21,99,0.0
2,22,0,0.0
2,22,1,0.0
2,22,2,0.0
2,22,3,0.0
2,22,4,0.0
2,22,5,0.0
2,22,6,0.0
2,22,7,0.0
2,22,8,0.0
2,22,9,0.0
2,22,10,0.0
2,22,11,0.0
2,22,12,0.0
2,22,13,0.0
2,22,14,0.0
2,22,15,0.0
2,22,16,0.0
2,22,17,0.0
2,22,18,0.0
2,22,19,0.0
2,22,20,0.0
2,22,21,10.0
2,22,22,0.0
2,22,23,0.0
2,22,24,0.0
2,22,25,0.0
2,22,26,0.0
2,22,27,0.0
2,22,28,0.0
2,22,29,0.0
2,22,30,0.0
2,22,31,0.0
2,22,32,0.0
2,22,33,0.0
2,22,34,0.0
2,22,35,0.0
2,22,36,0.0
2,22,37,0.0
2,22,38,0.0
2,22,39,0.0
2,22,40,0.0
2,22,41,0.0
2,22,42,0.0
2,22,43,0.0
2,22,44,0.0
2,22,45,0.0
2,22,46,0.0
2,22,47,0.0
2,22,48,0.0
2,22,49,0.0
2,22,50,0.0
2,22,51,0.0
2,22,52,0.0
2,22,53,0.0
2,22,54,0.0
2,22,55,0.0
2,22,56,0.0
2,22,57,100.0
2,22,58,0.0
2,22,59,0.0
2,22,60,0.0
2,22,61,0.0
2,22,62,0.0
2,22,63,0.0
2,22,64,0.0
2,22,65,100.0
2,22,66,0.0
2,22,67,0.0
2,22,68,0.0
2,22,69,0.0
2,22,70,4.0
2,22,71,0.0
2,22,72,0.0
2,22,73,0.0
2,22,74,0.0
2,22,75,0.0
2,22,76,0.0
2,22,77,0.0
2,22,78,0.0
2,22,79,0.0
2,22,80,0.0
2,22,81,0.0
2,22,82,0.0
2,22,83,0.0
2,22,84,0.0
2,22,85,0.0
2,22,86,0.0
2,22,87,0.0
2,22,88,0.0
2,22,89,0.0
2,22,90,0.0
2,22,91,0.0
2,22,92,0.0
2,22,93,0.0
2,22,94,91.0
2,22,95,0.0
2,22,96,0.0
2,22,97,0.0
2,22,98,0.0
2,22,99,100.0
2,23,0,0.0
2,23,1,0.0
2,23,2,0.0
2,23,3,0.0
2,23,4,0.0
2,23,5,0.0
2,23,6,0.0
2,23,7,0.0
2,23,8,0.0
2,23,9,0.0
2,23,10,0.0
2,23,11,0.0
2,23,12,0.0
2,23,13,0.0
2,23,14,0.0
2,23,15,0.0
2,23,16,0.0
2,23,17,0.0
2,23,18,0.0
2,23,19,0.0
2,23,20,0.0
2,23,21,0.0
2,23,22,0.0
2,23,23,0.0
2,23,24,0.0
2,23,25,0.0
2,23,26,0.0
2,23,27,0.0
2,23,28,0.0
2,23,29,0.0
2,23,30,0.0
2,23,31,0.0
2,23,32,0.0
2,23,33,0.0
2,23,34,0.0
2,23,35,0.0
2,23,36,0.0
2,23,37,0.0
2,23,38,0.0
2,23,39,0.0
2,23,40,0.0
2,23,41,0.0
2,23,42,0.0
2,23,43,0.0
2,23,44,0.0
2,23,45,0.0
2,23,46,0.0
2,23,47,0.0
2,23,48,0.0
2,23,49,0.0
2,23,50,0.0
2,23,51,0.0
2,23,52,0.0
2,23,53,0.0
2,23,54,0.0
2,23,55,0.0
2,23,56,0.0
2,23,57,0.0
2,23,58,0.0
2,23,59,0.0
2,23,60,0.0
2,23,61,0.0
2,23,62,0.0
2,23,63,0.0
2,23,64,0.0
2,23,65,0.0
2,23,66,0.0
2,23,67,0.0
2,23,68,0.0
2,23,69,0.0
2,23,70,0.0
2,23,71,0.0
2,23,72,0.0
2,23,73,0.0
2,23,74,0.0
2,23,75,0.0
2,23,76,0.0
2,23,77,0.0
2,23,78,0.0
2,23,79,0.0
2,23,80,0.0
2,23,81,0.0
2,23,82,0.0
2,23,83,0.0
2,23,84,0.0
2,23,85,0.0
2,23,86,0.0
2,23,87,0.0
2,23,88,0.0
2,23,89,0.0
2,23,90,0.0
2,23,91,0.0
2,23,92,0.0
2,23,93,0.0
2,23,94,0.0
2,23,95,0.0
2,23,96,0.0
2,23,97,0.0
2,23,98,0.0
2,23,99,0.0
3,0,0,0.0
3,0,1,0.0
3,0,2,0.0
3,0,3,0.0
3,0,4,0.0
3,0,5,0.0
3,0,6,0.0
3,0,7,0.0
3,0,8,0.0
3,0,9,0.0
3,0,10,0.0
3,0,11,0.0
3,0,12,0.0
3,0,13,0.0
3,0,14,0.0
3,0,15,0.0
3,0,16,0.0
3,0,17,0.0
3,0,18,0.0
3,0,19,0.0
3,0,20,0.0
3,0,21,0.0
3,0,22,0.0
3,0,23,0.0
3,0,24,0.0
3,0,25,0.0
3,0,26,0.0
3,0,27,0.0
3,0,28,0.0
3,0,29,0.0
3,0,30,0.0
3,0,31,0.0
3,0,32,0.0
3,0,33,0.0
3,0,34,0.0
3,0,35,0.0
3,0,36,0.0
3,0,37,0.0
3,0,38,0.0
3,0,39,0.0
3,0,40,0.0
3,0,41,0.0
3,0,42,0.0
3,0,43,0.0
3,0,44,0.0
3,0,45,0.0
3,0,46,0.0
3,0,47,0.0
3,0,48,0.0
3,0,49,0.0
3,0,50,0.0
3,0,51,0.0
3,0,52,0.0
3,0,53,0.0
3,0,54,0.0
3,0,55,0.0
3,0,56,0.0
3,0,57,0.0
3,0,58,0.0
3,0,59,0.0
3,0,60,0.0
3,0,61,0.0
3,0,62,0.0
3,0,63,0.0
3,0,64,0.0
3,0,65,0.0
3,0,66,0.0
3,0,67,0.0
3,0,68,0.0
3,0,69,0.0
3,0,70,0.0
3,0,71,0.0
3,0,72,0.0
3,0,73,0.0
3,0,74,0.0
3,0,75,0.0
3,0,76,0.0
3,0,77,0.0
3,0,78,0.0
3,0,79,0.0
3,0,80,0.0
3,0,81,0.0
3,0,82,0.0
3,0,83,0.0
3,0,84,0.0
3,0,85,0.0
3,0,86,0.0
3,0,87,0.0
3,0,88,0.0
3,0,89,0.0
3,0,90,0.0
3,0,91,0.0
3,0,92,0.0
3,0,93,0.0
3,0,94,0.0
3,0,95,0.0
3,0,96,0.0
3,0,97,0.0
3,0,98,0.0
3,0,99,0.0
3,1,0,0.0
3,1,1,0.0
3,1,2,0.0
3,1,3,0.0
3,1,4,0.0
3,1,5,0.0
3,1,6,0.0
3,1,7,0.0
3,1,8,0.0
3,1,9,0.0
3,1,10,0.0
3,1,11,0.0
3,1,12,0.0
3,1,13,0.0
3,1,14,0.0
3,1,15,0.0
3,1,16,0.0
3,1,17,0.0
3,1,18,0.0
3,1,19,0.0
3,1,20,0.0
3,1,21,0.0
3,1,22,0.0
3,1,23,0.0
3,1,24,0.0
3,1,25,0.0
3,1,26,0.0
3,1,27,0.0
3,1,28,0.0
3,1,29,0.0
3,1,30,0.0
3,1,31,0.0
3,1,32,0.0
3,1,33,0.0
3,1,34,0.0
3,1,35,0.0
3,1,36,0.0
3,1,37,0.0
3,1,38,0.0
3,1,39,0.0
3,1,40,0.0
3,1,41,0.0
3,1,42,0.0
3,1,43,0.0
3,1,44,0.0
3,1,45,0.0
3,1,46,0.0
3,1,47,0.0
3,1,48,0.0
3,1,49,0.0
3,1,50,0.0
3,1,51,0.0
3,1,52,0.0
3,1,53,0.0
3,1,54,0.0
3,1,55,0.0
3,1,56,0.0
3,1,57,0.0
3,1,58,0.0
3,1,59,0.0
3,1,60,0.0
3,1,61,0.0
3,1,62,0.0
3,1,63,0.0
3,1,64,0.0
3,1,65,0.0
3,1,66,0.0
3,1,67,0.0
3,1,68,0.0
3,1,69,0.0
3,1,70,0.0
3,1,71,0.0
3,1,72,0.0
3,1,73,0.0
3,1,74,0.0
3,1,75,0.0
3,1,76,0.0
3,1,77,0.0
3,1,78,0.0
3,1,79,0.0
3,1,80,0.0
