i,t,s,R
4,23,67,0
4,23,68,0
4,23,69,0
4,23,70,0
4,23,71,0
4,23,72,0
4,23,73,0
4,23,74,0
4,23,75,0
4,23,76,0
4,23,77,0
4,23,78,0
4,23,79,0
4,23,80,0
4,23,81,0
4,23,82,0
4,23,83,0
4,23,84,0
4,23,85,0
4,23,86,0
4,23,87,0
4,23,88,0
4,23,89,0
4,23,90,0
4,23,91,0
4,23,92,0
4,23,93,0
4,23,94,0
4,23,95,0
4,23,96,0
4,23,97,0
4,23,98,0
4,23,99,0
5,0,0,0
5,0,1,0
5,0,2,0
5,0,3,0
5,0,4,0
5,0,5,0
5,0,6,0
5,0,7,0
5,0,8,0
5,0,9,0
5,0,10,0
5,0,11,0
5,0,12,0
5,0,13,0
5,0,14,0
5,0,15,0
5,0,16,0
5,0,17,0
5,0,18,0
5,0,19,0
5,0,20,0
5,0,21,0
5,0,22,0
5,0,23,0
5,0,24,0
5,0,25,0
5,0,26,0
5,0,27,0
5,0,28,0
5,0,29,0
5,0,30,0
5,0,31,0
5,0,32,0
5,0,33,0
5,0,34,0
5,0,35,0
5,0,36,0
5,0,37,0
5,0,38,0
5,0,39,0
5,0,40,0
5,0,41,0
5,0,42,0
5,0,43,0
5,0,44,0
5,0,45,0
5,0,46,0
5,0,47,0
5,0,48,0
5,0,49,0
5,0,50,0
5,0,51,0
5,0,52,0
5,0,53,0
5,0,54,0
5,0,55,0
5,0,56,0
5,0,57,0
5,0,58,0
5,0,59,0
5,0,60,0
5,0,61,0
5,0,62,0
5,0,63,0
5,0,64,0
5,0,65,0
5,0,66,0
5,0,67,0
5,0,68,0
5,0,69,0
5,0,70,0
5,0,71,0
5,0,72,0
5,0,73,0
5,0,74,0
5,0,75,0
5,0,76,0
5,0,77,0
5,0,78,0
5,0,79,0
5,0,80,0
5,0,81,0
5,0,82,0
5,0,83,0
5,0,84,0
5,0,85,0
5,0,86,0
5,0,87,0
5,0,88,0
5,0,89,0
5,0,90,0
5,0,91,0
5,0,92,0
5,0,93,0
5,0,94,0
5,0,95,0
5,0,96,0
5,0,97,0
5,0,98,0
5,0,99,0
5,1,0,0
5,1,1,0
5,1,2,0
5,1,3,0
5,1,4,0
5,1,5,0
5,1,6,0
5,1,7,0
5,1,8,0
5,1,9,0
5,1,10,0
5,1,11,0
5,1,12,0
5,1,13,0
5,1,14,0
5,1,15,0
5,1,16,0
5,1,17,0
5,1,18,0
5,1,19,0
5,1,20,0
5,1,21,0
5,1,22,0
5,1,23,0
5,1,24,0
5,1,25,0
5,1,26,0
5,1,27,0
5,1,28,0
5,1,29,0
5,1,30,0
5,1,31,0
5,1,32,0
5,1,33,0
5,1,34,0
5,1,35,0
5,1,36,0
5,1,37,0
5,1,38,0
5,1,39,0
5,1,40,0
5,1,41,0
5,1,42,0
5,1,43,0
5,1,44,0
5,1,45,0
5,1,46,0
5,1,47,0
5,1,48,0
5,1,49,0
5,1,50,0
5,1,51,0
5,1,52,0
5,1,53,0
5,1,54,0
5,1,55,0
5,1,56,0
5,1,57,0
5,1,58,0
5,1,59,0
5,1,60,0
5,1,61,0
5,1,62,0
5,1,63,0
5,1,64,0
5,1,65,0
5,1,66,0
5,1,67,0
5,1,68,0
5,1,69,0
5,1,70,0
5,1,71,0
5,1,72,0
5,1,73,0
5,1,74,0
5,1,75,0
5,1,76,0
5,1,77,0
5,1,78,0
5,1,79,0
5,1,80,0
5,1,81,0
5,1,82,0
5,1,83,0
5,1,84,0
5,1,85,0
5,1,86,0
5,1,87,0
5,1,88,0
5,1,89,0
5,1,90,0
5,1,91,0
5,1,92,0
5,1,93,0
5,1,94,0
5,1,95,0
5,1,96,0
5,1,97,0
5,1,98,0
5,1,99,0
5,2,0,0
5,2,1,0
5,2,2,0
5,2,3,0
5,2,4,0
5,2,5,0
5,2,6,0
5,2,7,0
5,2,8,0
5,2,9,0
5,2,10,0
5,2,11,0
5,2,12,0
5,2,13,0
5,2,14,0
5,2,15,0
5,2,16,0
5,2,17,0
5,2,18,0
5,2,19,0
5,2,20,0
5,2,21,0
5,2,22,0
5,2,23,0
5,2,24,0
5,2,25,0
5,2,26,0
5,2,27,0
5,2,28,0
5,2,29,0
5,2,30,0
5,2,31,0
5,2,32,0
5,2,33,0
5,2,34,0
5,2,35,0
5,2,36,0
5,2,37,0
5,2,38,0
5,2,39,0
5,2,40,0
5,2,41,0
5,2,42,0
5,2,43,0
5,2,44,0
5,2,45,0
5,2,46,0
5,2,47,0
5,2,48,0
5,2,49,0
5,2,50,0
5,2,51,0
5,2,52,0
5,2,53,0
5,2,54,0
5,2,55,0
5,2,56,0
5,2,57,0
5,2,58,0
5,2,59,0
5,2,60,0
5,2,61,0
5,2,62,0
5,2,63,0
5,2,64,0
5,2,65,0
5,2,66,0
5,2,67,0
5,2,68,0
5,2,69,0
5,2,70,0
5,2,71,0
5,2,72,0
5,2,73,0
5,2,74,0
5,2,75,0
5,2,76,0
5,2,77,0
5,2,78,0
5,2,79,0
5,2,80,0
5,2,81,0
5,2,82,0
5,2,83,0
5,2,84,0
5,2,85,0
5,2,86,0
5,2,87,0
5,2,88,0
5,2,89,0
5,2,90,0
5,2,91,0
5,2,92,0
5,2,93,0
5,2,94,0
5,2,95,0
5,2,96,0
5,2,97,0
5,2,98,0
5,2,99,0
5,3,0,0
5,3,1,0
5,3,2,0
5,3,3,0
5,3,4,0
5,3,5,0
5,3,6,0
5,3,7,0
5,3,8,0
5,3,9,0
5,3,10,0
5,3,11,0
5,3,12,0
5,3,13,0
5,3,14,0
5,3,15,0
5,3,16,0
5,3,17,0
5,3,18,0
5,3,19,0
5,3,20,0
5,3,21,0
5,3,22,0
5,3,23,0
5,3,24,0
5,3,25,0
5,3,26,0
5,3,27,0
5,3,28,0
5,3,29,0
5,3,30,0
5,3,31,0
5,3,32,0
5,3,33,0
5,3,34,0
5,3,35,0
5,3,36,0
5,3,37,0
5,3,38,0
5,3,39,0
5,3,40,0
5,3,41,0
5,3,42,0
5,3,43,0
5,3,44,0
5,3,45,0
5,3,46,0
5,3,47,0
5,3,48,0
5,3,49,0
5,3,50,0
5,3,51,0
5,3,52,0
5,3,53,0
5,3,54,0
5,3,55,0
5,3,56,0
5,3,57,0
5,3,58,0
5,3,59,0
5,3,60,0
5,3,61,0
5,3,62,0
5,3,63,0
5,3,64,0
5,3,65,0
5,3,66,0
5,3,67,0
5,3,68,0
5,3,69,0
5,3,70,0
5,3,71,0
5,3,72,0
5,3,73,0
5,3,74,0
5,3,75,0
5,3,76,0
5,3,77,0
5,3,78,0
5,3,79,0
5,3,80,0
5,3,81,0
5,3,82,0
5,3,83,0
5,3,84,0
5,3,85,0
5,3,86,0
5,3,87,0
5,3,88,0
5,3,89,0
5,3,90,0
5,3,91,0
5,3,92,0
5,3,93,0
5,3,94,0
5,3,95,0
5,3,96,0
5,3,97,0
5,3,98,0
5,3,99,0
5,4,0,0
5,4,1,0
5,4,2,0
5,4,3,0
5,4,4,0
5,4,5,0
5,4,6,0
5,4,7,0
5,4,8,0
5,4,9,0
5,4,10,0
5,4,11,0
5,4,12,0
5,4,13,0
5,4,14,0
5,4,15,0
5,4,16,0
5,4,17,0
5,4,18,0
5,4,19,0
5,4,20,0
5,4,21,0
5,4,22,0
5,4,23,0
5,4,24,0
5,4,25,0
5,4,26,0
5,4,27,0
5,4,28,0
5,4,29,0
5,4,30,0
5,4,31,0
5,4,32,0
5,4,33,0
5,4,34,0
5,4,35,0
5,4,36,0
5,4,37,0
5,4,38,0
5,4,39,0
5,4,40,0
5,4,41,0
5,4,42,0
5,4,43,0
5,4,44,0
5,4,45,0
5,4,46,0
5,4,47,0
5,4,48,0
5,4,49,0
5,4,50,0
5,4,51,0
5,4,52,0
5,4,53,0
5,4,54,0
5,4,55,0
5,4,56,0
5,4,57,0
5,4,58,0
5,4,59,0
5,4,60,0
5,4,61,0
5,4,62,0
5,4,63,0
5,4,64,0
5,4,65,0
5,4,66,0
5,4,67,0
5,4,68,0
5,4,69,0
5,4,70,0
5,4,71,0
5,4,72,0
5,4,73,0
5,4,74,0
5,4,75,0
5,4,76,0
5,4,77,0
5,4,78,0
5,4,79,0
5,4,80,0
5,4,81,0
5,4,82,0
5,4,83,0
5,4,84,0
5,4,85,0
5,4,86,0
5,4,87,0
5,4,88,0
5,4,89,0
5,4,90,0
5,4,91,0
5,4,92,0
5,4,93,0
5,4,94,0
5,4,95,0
5,4,96,0
5,4,97,0
5,4,98,0
5,4,99,0
5,5,0,0
5,5,1,0
5,5,2,0
5,5,3,0
5,5,4,0
5,5,5,0
5,5,6,0
5,5,7,0
5,5,8,0
5,5,9,0
5,5,10,0
5,5,11,0
5,5,12,0
5,5,13,0
5,5,14,0
5,5,15,0
5,5,16,0
5,5,17,0
5,5,18,0
5,5,19,0
5,5,20,0
5,5,21,0
5,5,22,0
5,5,23,0
5,5,24,0
5,5,25,0
5,5,26,0
5,5,27,0
5,5,28,0
5,5,29,0
5,5,30,0
5,5,31,0
5,5,32,0
5,5,33,0
5,5,34,0
5,5,35,0
5,5,36,0
5,5,37,0
5,5,38,0
5,5,39,0
5,5,40,0
5,5,41,0
5,5,42,0
5,5,43,0
5,5,44,0
5,5,45,0
5,5,46,0
5,5,47,0
5,5,48,0
5,5,49,0
5,5,50,0
5,5,51,0
5,5,52,0
5,5,53,0
5,5,54,0
5,5,55,0
5,5,56,0
5,5,57,0
5,5,58,0
5,5,59,0
5,5,60,0
5,5,61,0
5,5,62,0
5,5,63,0
5,5,64,0
5,5,65,0
5,5,66,0
5,5,67,0
5,5,68,0
5,5,69,0
5,5,70,0
5,5,71,0
5,5,72,0
5,5,73,0
5,5,74,0
5,5,75,0
5,5,76,0
5,5,77,0
5,5,78,0
5,5,79,0
5,5,80,0
5,5,81,0
5,5,82,0
5,5,83,0
5,5,84,0
5,5,85,0
5,5,86,0
5,5,87,0
5,5,88,0
5,5,89,0
5,5,90,0
5,5,91,0
5,5,92,0
5,5,93,0
5,5,94,0
5,5,95,0
5,5,96,0
5,5,97,0
5,5,98,0
5,5,99,0
5,6,0,0
5,6,1,0
5,6,2,0
5,6,3,0
5,6,4,0
5,6,5,0
5,6,6,0
5,6,7,0
5,6,8,0
5,6,9,0
5,6,10,0
5,6,11,0
5,6,12,0
5,6,13,0
5,6,14,0
5,6,15,0
5,6,16,0
5,6,17,0
5,6,18,0
5,6,19,0
5,6,20,0
5,6,21,0
5,6,22,0
5,6,23,0
5,6,24,0
5,6,25,0
5,6,26,0
5,6,27,0
5,6,28,0
5,6,29,0
5,6,30,0
5,6,31,0
5,6,32,0
5,6,33,0
5,6,34,0
5,6,35,0
5,6,36,0
5,6,37,0
5,6,38,0
5,6,39,0
5,6,40,0
5,6,41,0
5,6,42,0
5,6,43,0
5,6,44,0
5,6,45,0
5,6,46,0
5,6,47,0
5,6,48,0
5,6,49,0
5,6,50,0
5,6,51,0
5,6,52,0
5,6,53,0
5,6,54,0
5,6,55,0
5,6,56,0
5,6,57,0
5,6,58,0
5,6,59,0
5,6,60,0
5,6,61,0
5,6,62,0
5,6,63,0
5,6,64,0
5,6,65,0
5,6,66,0
5,6,67,0
5,6,68,0
5,6,69,0
5,6,70,0
5,6,71,0
5,6,72,0
5,6,73,0
5,6,74,0
5,6,75,0
5,6,76,0
5,6,77,0
5,6,78,0
5,6,79,0
5,6,80,0
5,6,81,0
5,6,82,0
5,6,83,0
5,6,84,0
5,6,85,0
5,6,86,0
5,6,87,0
5,6,88,0
5,6,89,0
5,6,90,0
5,6,91,0
5,6,92,0
5,6,93,0
5,6,94,0
5,6,95,0
5,6,96,0
5,6,97,0
5,6,98,0
5,6,99,0
5,7,0,0
5,7,1,1
5,7,2,1
5,7,3,0
5,7,4,0
5,7,5,0
5,7,6,0
5,7,7,0
5,7,8,0
5,7,9,1
5,7,10,1
5,7,11,0
5,7,12,1
5,7,13,0
5,7,14,1
5,7,15,1
5,7,16,1
5,7,17,0
5,7,18,1
5,7,19,0
5,7,20,0
5,7,21,1
5,7,22,1
5,7,23,1
5,7,24,1
5,7,25,0
5,7,26,0
5,7,27,1
5,7,28,1
5,7,29,1
5,7,30,1
5,7,31,1
5,7,32,1
5,7,33,0
5,7,34,1
5,7,35,0
5,7,36,0
5,7,37,0
5,7,38,1
5,7,39,1
5,7,40,0
5,7,41,1
5,7,42,0
5,7,43,0
5,7,44,1
5,7,45,0
5,7,46,1
5,7,47,0
5,7,48,0
5,7,49,0
5,7,50,0
5,7,51,0
5,7,52,1
5,7,53,0
5,7,54,1
5,7,55,0
5,7,56,1
5,7,57,1
5,7,58,0
5,7,59,1
5,7,60,0
5,7,61,0
5,7,62,1
5,7,63,0
5,7,64,1
5,7,65,0
5,7,66,0
5,7,67,1
5,7,68,0
5,7,69,1
5,7,70,0
5,7,71,0
5,7,72,1
5,7,73,1
5,7,74,0
5,7,75,0
5,7,76,1
5,7,77,1
5,7,78,1
5,7,79,0
5,7,80,1
5,7,81,1
5,7,82,0
5,7,83,0
5,7,84,1
5,7,85,0
5,7,86,0
5,7,87,0
5,7,88,0
5,7,89,1
5,7,90,1
5,7,91,1
5,7,92,0
5,7,93,0
5,7,94,0
5,7,95,0
5,7,96,1
5,7,97,0
5,7,98,1
5,7,99,1
5,8,0,5
5,8,1,2
5,8,2,6
5,8,3,11
5,8,4,8
5,8,5,6
5,8,6,3
5,8,7,9
5,8,8,2
5,8,9,12
5,8,10,4
5,8,11,3
5,8,12,5
5,8,13,11
5,8,14,10
5,8,15,8
5,8,16,10
5,8,17,10
5,8,18,8
5,8,19,5
5,8,20,8
5,8,21,9
5,8,22,8
5,8,23,1
5,8,24,2
5,8,25,2
5,8,26,9
5,8,27,9
5,8,28,10
5,8,29,11
5,8,30,5
5,8,31,8
5,8,32,5
5,8,33,5
5,8,34,6
5,8,35,9
5,8,36,7
5,8,37,10
5,8,38,5
5,8,39,2
5,8,40,3
5,8,41,10
5,8,42,2
5,8,43,10
5,8,44,11
5,8,45,7
5,8,46,11
5,8,47,9
5,8,48,9
5,8,49,9
5,8,50,5
5,8,51,8
5,8,52,11
5,8,53,7
5,8,54,3
5,8,55,4
5,8,56,10
5,8,57,7
5,8,58,6
5,8,59,7
5,8,60,5
5,8,61,3
5,8,62,1
5,8,63,2
5,8,64,3
5,8,65,2
5,8,66,6
5,8,67,11
5,8,68,8
5,8,69,2
5,8,70,9
5,8,71,7
5,8,72,10
5,8,73,7
5,8,74,8
5,8,75,4
5,8,76,6
5,8,77,1
5,8,78,5
5,8,79,8
5,8,80,11
5,8,81,3
5,8,82,4
5,8,83,8
5,8,84,6
5,8,85,8
5,8,86,10
5,8,87,8
5,8,88,9
5,8,89,11
5,8,90,7
5,8,91,6
5,8,92,3
5,8,93,11
5,8,94,9
5,8,95,7
5,8,96,11
5,8,97,6
5,8,98,11
5,8,99,7
5,9,0,0
5,9,1,1
5,9,2,1
5,9,3,1
5,9,4,0
5,9,5,0
5,9,6,1
5,9,7,1
5,9,8,1
5,9,9,1
5,9,10,1
5,9,11,1
5,9,12,1
5,9,13,1
5,9,14,0
5,9,15,1
5,9,16,1
5,9,17,1
5,9,18,1
5,9,19,1
5,9,20,1
5,9,21,1
5,9,22,1
5,9,23,1
5,9,24,1
5,9,25,1
5,9,26,1
5,9,27,1
5,9,28,1
5,9,29,0
5,9,30,1
5,9,31,1
5,9,32,1
5,9,33,1
5,9,34,1
5,9,35,1
5,9,36,0
5,9,37,1
5,9,38,1
5,9,39,1
5,9,40,1
5,9,41,0
5,9,42,1
5,9,43,1
5,9,44,1
5,9,45,1
5,9,46,1
5,9,47,1
5,9,48,1
5,9,49,1
5,9,50,0
5,9,51,0
5,9,52,1
5,9,53,1
5,9,54,1
5,9,55,1
5,9,56,1
5,9,57,1
5,9,58,1
5,9,59,1
5,9,60,1
5,9,61,0
5,9,62,1
5,9,63,1
5,9,64,1
5,9,65,0
5,9,66,1
5,9,67,1
5,9,68,0
5,9,69,1
5,9,70,0
5,9,71,1
5,9,72,1
5,9,73,1
5,9,74,0
5,9,75,1
5,9,76,1
5,9,77,1
5,9,78,1
5,9,79,1
5,9,80,0
5,9,81,0
5,9,82,1
5,9,83,0
5,9,84,1
5,9,85,0
5,9,86,1
5,9,87,1
5,9,88,1
5,9,89,1
5,9,90,1
5,9,91,1
5,9,92,1
5,9,93,1
5,9,94,0
5,9,95,1
5,9,96,0
5,9,97,1
5,9,98,1
5,9,99,1
5,10,0,12
5,10,1,18
5,10,2,5
5,10,3,12
5,10,4,4
5,10,5,28
5,10,6,24
5,10,7,29
5,10,8,5
5,10,9,10
5,10,10,4
5,10,11,9
5,10,12,21
5,10,13,4
5,10,14,24
5,10,15,29
5,10,16,14
5,10,17,21
5,10,18,25
5,10,19,31
5,10,20,7
5,10,21,31
5,10,22,9
5,10,23,31
5,10,24,16
5,10,25,20
5,10,26,31
5,10,27,13
5,10,28,25
5,10,29,16
5,10,30,7
5,10,31,16
5,10,32,8
5,10,33,11
5,10,34,17
5,10,35,16
5,10,36,20
5,10,37,9
5,10,38,16
5,10,39,24
5,10,40,15
5,10,41,5
5,10,42,29
5,10,43,30
5,10,44,14
5,10,45,29
5,10,46,16
5,10,47,22
5,10,48,8
5,10,49,20
5,10,50,6
5,10,51,32
5,10,52,21
5,10,53,7
5,10,54,8
5,10,55,32
5,10,56,14
5,10,57,28
5,10,58,32
5,10,59,23
5,10,60,19
5,10,61,33
5,10,62,33
5,10,63,22
5,10,64,8
5,10,65,14
5,10,66,31
5,10,67,25
5,10,68,6
5,10,69,15
5,10,70,9
5,10,71,6
5,10,72,19
5,10,73,27
5,10,74,8
5,10,75,8
5,10,76,31
5,10,77,30
5,10,78,32
5,10,79,22
5,10,80,6
5,10,81,33
5,10,82,15
5,10,83,18
5,10,84,27
5,10,85,20
5,10,86,9
5,10,87,18
5,10,88,11
5,10,89,14
5,10,90,32
5,10,91,13
5,10,92,27
5,10,93,21
5,10,94,17
5,10,95,23
5,10,96,11
5,10,97,24
5,10,98,27
5,10,99,15
5,11,0,30
5,11,1,38
5,11,2,51
5,11,3,19
5,11,4,53
5,11,5,41
5,11,6,8
5,11,7,48
5,11,8,27
5,11,9,14
5,11,10,23
5,11,11,47
5,11,12,41
5,11,13,20
5,11,14,48
5,11,15,10
5,11,16,28
5,11,17,34
5,11,18,43
5,11,19,20
5,11,20,37
5,11,21,12
5,11,22,49
5,11,23,48
5,11,24,10
5,11,25,18
5,11,26,27
5,11,27,39
5,11,28,34
5,11,29,32
5,11,30,40
5,11,31,36
5,11,32,53
5,11,33,49
5,11,34,20
5,11,35,35
5,11,36,49
5,11,37,49
5,11,38,35
5,11,39,42
5,11,40,33
5,11,41,54
5,11,42,53
5,11,43,32
5,11,44,53
5,11,45,56
5,11,46,10
5,11,47,14
5,11,48,13
5,11,49,38
5,11,50,24
5,11,51,50
5,11,52,40
5,11,53,56
5,11,54,23
5,11,55,49
5,11,56,38
5,11,57,21
5,11,58,36
5,11,59,22
5,11,60,22
5,11,61,25
5,11,62,44
5,11,63,54
5,11,64,33
5,11,65,54
5,11,66,43
5,11,67,18
5,11,68,31
5,11,69,30
5,11,70,33
5,11,71,10
5,11,72,45
5,11,73,18
5,11,74,16
5,11,75,49
5,11,76,41
5,11,77,48
5,11,78,41
5,11,79,9
5,11,80,40
5,11,81,30
5,11,82,41
5,11,83,23
5,11,84,9
5,11,85,34
5,11,86,7
5,11,87,53
5,11,88,13
5,11,89,33
5,11,90,18
5,11,91,42
5,11,92,49
5,11,93,17
5,11,94,13
5,11,95,45
5,11,96,48
5,11,97,35
5,11,98,51
5,11,99,46
5,12,0,118
5,12,1,18
5,12,2,87
5,12,3,48
5,12,4,32
5,12,5,114
5,12,6,56
5,12,7,29
5,12,8,108
5,12,9,86
5,12,10,61
5,12,11,108
5,12,12,33
5,12,13,99
5,12,14,75
5,12,15,95
5,12,16,117
5,12,17,123
5,12,18,46
5,12,19,64
5,12,20,92
5,12,21,99
5,12,22,79
5,12,23,40
5,12,24,116
5,12,25,55
5,12,26,61
5,12,27,69
5,12,28,37
5,12,29,117
5,12,30,46
5,12,31,93
5,12,32,45
5,12,33,25
5,12,34,63
5,12,35,53
5,12,36,89
5,12,37,27
5,12,38,89
5,12,39,60
5,12,40,54
5,12,41,18
5,12,42,49
5,12,43,74
5,12,44,80
5,12,45,120
5,12,46,97
5,12,47,84
5,12,48,111
5,12,49,27
5,12,50,83
5,12,51,35
5,12,52,110
5,12,53,105
5,12,54,17
5,12,55,43
5,12,56,21
5,12,57,46
5,12,58,62
5,12,59,31
5,12,60,114
5,12,61,26
5,12,62,41
5,12,63,22
5,12,64,100
5,12,65,112
5,12,66,62
5,12,67,105
5,12,68,23
5,12,69,126
5,12,70,96
5,12,71,94
5,12,72,50
5,12,73,18
5,12,74,55
5,12,75,28
5,12,76,23
5,12,77,31
5,12,78,81
5,12,79,47
5,12,80,37
5,12,81,75
5,12,82,70
5,12,83,77
5,12,84,92
5,12,85,29
5,12,86,96
5,12,87,111
5,12,88,16
5,12,89,41
5,12,90,77
5,12,91,56
5,12,92,74
5,12,93,67
5,12,94,107
5,12,95,84
5,12,96,82
5,12,97,73
5,12,98,16
5,12,99,81
5,13,0,54
5,13,1,98
5,13,2,77
5,13,3,85
5,13,4,56
5,13,5,113
5,13,6,30
5,13,7,55
5,13,8,104
5,13,9,15
5,13,10,16
5,13,11,14
5,13,12,115
5,13,13,54
5,13,14,103
5,13,15,64
5,13,16,87
5,13,17,42
5,13,18,110
5,13,19,53
5,13,20,83
5,13,21,60
5,13,22,86
5,13,23,52
5,13,24,99
5,13,25,73
5,13,26,60
5,13,27,65
5,13,28,46
5,13,29,106
5,13,30,81
5,13,31,65
5,13,32,108
5,13,33,63
5,13,34,86
5,13,35,67
5,13,36,71
5,13,37,44
5,13,38,100
5,13,39,26
5,13,40,52
5,13,41,42
5,13,42,98
5,13,43,37
5,13,44,78
5,13,45,106
5,13,46,37
5,13,47,89
5,13,48,48
5,13,49,83
5,13,50,84
5,13,51,83
5,13,52,42
5,13,53,107
5,13,54,82
5,13,55,30
5,13,56,38
5,13,57,112
5,13,58,35
5,13,59,105
5,13,60,55
5,13,61,67
5,13,62,17
5,13,63,36
5,13,64,61
5,13,65,88
5,13,66,71
5,13,67,25
5,13,68,51
5,13,69,108
5,13,70,33
5,13,71,14
5,13,72,79
5,13,73,57
5,13,74,85
5,13,75,49
5,13,76,111
5,13,77,23
5,13,78,107
5,13,79,16
5,13,80,54
5,13,81,106
5,13,82,55
5,13,83,41
5,13,84,105
5,13,85,53
5,13,86,43
5,13,87,66
5,13,88,102
5,13,89,70
5,13,90,34
5,13,91,58
5,13,92,42
5,13,93,32
5,13,94,106
5,13,95,36
5,13,96,68
5,13,97,85
5,13,98,48
5,13,99,76
5,14,0,49
5,14,1,65
5,14,2,62
5,14,3,102
5,14,4,50
5,14,5,42
5,14,6,99
5,14,7,94
5,14,8,33
5,14,9,90
5,14,10,99
5,14,11,56
5,14,12,74
5,14,13,18
5,14,14,18
5,14,15,49
5,14,16,81
5,14,17,57
5,14,18,68
5,14,19,18
5,14,20,17
5,14,21,53
5,14,22,35
5,14,23,59
5,14,24,12
5,14,25,20
5,14,26,62
5,14,27,80
5,14,28,20
5,14,29,74
5,14,30,17
5,14,31,39
5,14,32,42
5,14,33,32
5,14,34,40
5,14,35,30
5,14,36,44
5,14,37,12
5,14,38,95
5,14,39,14
5,14,40,49
5,14,41,34
5,14,42,45
5,14,43,84
5,14,44,79
5,14,45,19
5,14,46,59
5,14,47,37
5,14,48,28
5,14,49,80
5,14,50,25
5,14,51,78
5,14,52,20
5,14,53,72
5,14,54,75
5,14,55,45
5,14,56,98
5,14,57,32
5,14,58,39
5,14,59,34
5,14,60,79
5,14,61,24
5,14,62,56
5,14,63,39
5,14,64,60
5,14,65,25
5,14,66,89
5,14,67,97
5,14,68,63
5,14,69,102
5,14,70,101
5,14,71,79
5,14,72,19
5,14,73,26
5,14,74,55
5,14,75,96
5,14,76,19
5,14,77,100
5,14,78,100
5,14,79,78
5,14,80,23
5,14,81,84
5,14,82,94
5,14,83,94
5,14,84,86
5,14,85,91
5,14,86,71
5,14,87,71
5,14,88,24
5,14,89,63
5,14,90,52
5,14,91,35
5,14,92,82
5,14,93,51
5,14,94,82
5,14,95,103
5,14,96,54
5,14,97,54
5,14,98,91
5,14,99,24
5,15,0,154
5,15,1,97
5,15,2,161
5,15,3,69
5,15,4,74
5,15,5,85
5,15,6,46
5,15,7,105
5,15,8,103
5,15,9,107
5,15,10,118
5,15,11,79
5,15,12,76
5,15,13,149
5,15,14,175
5,15,15,141
5,15,16,36
5,15,17,109
5,15,18,174
5,15,19,103
5,15,20,140
5,15,21,107
5,15,22,77
5,15,23,90
5,15,24,63
5,15,25,135
5,15,26,56
5,15,27,138
5,15,28,66
5,15,29,95
5,15,30,96
5,15,31,110
5,15,32,56
5,15,33,102
5,15,34,176
5,15,35,133
5,15,36,137
5,15,37,44
5,15,38,82
5,15,39,144
5,15,40,155
5,15,41,149
5,15,42,99
5,15,43,143
5,15,44,166
5,15,45,46
5,15,46,157
5,15,47,129
5,15,48,74
5,15,49,148
5,15,50,152
5,15,51,154
5,15,52,25
5,15,53,135
5,15,54,157
5,15,55,104
5,15,56,52
5,15,57,150
5,15,58,82
5,15,59,159
5,15,60,151
5,15,61,84
5,15,62,107
5,15,63,156
5,15,64,179
5,15,65,99
5,15,66,137
5,15,67,31
5,15,68,98
5,15,69,151
5,15,70,104
5,15,71,171
5,15,72,148
5,15,73,76
5,15,74,38
5,15,75,25
5,15,76,136
5,15,77,157
5,15,78,109
5,15,79,35
5,15,80,88
5,15,81,106
5,15,82,66
5,15,83,144
5,15,84,26
5,15,85,155
5,15,86,36
5,15,87,99
5,15,88,154
5,15,89,181
5,15,90,24
5,15,91,84
5,15,92,114
5,15,93,77
5,15,94,112
5,15,95,152
5,15,96,25
5,15,97,113
5,15,98,33
5,15,99,131
5,16,0,11
5,16,1,7
5,16,2,3
5,16,3,3
5,16,4,2
5,16,5,9
5,16,6,12
5,16,7,1
5,16,8,8
5,16,9,9
5,16,10,8
5,16,11,10
5,16,12,8
5,16,13,4
5,16,14,7
5,16,15,2
5,16,16,7
5,16,17,5
5,16,18,5
5,16,19,10
5,16,20,11
5,16,21,7
5,16,22,5
5,16,23,6
5,16,24,2
5,16,25,7
5,16,26,11
5,16,27,12
5,16,28,11
5,16,29,4
5,16,30,5
5,16,31,11
5,16,32,6
5,16,33,10
5,16,34,4
5,16,35,7
5,16,36,6
5,16,37,7
5,16,38,2
5,16,39,12
5,16,40,3
5,16,41,7
5,16,42,7
5,16,43,9
5,16,44,4
5,16,45,9
5,16,46,5
5,16,47,10
5,16,48,7
5,16,49,4
5,16,50,12
5,16,51,11
5,16,52,5
5,16,53,8
5,16,54,12
5,16,55,4
5,16,56,3
5,16,57,3
5,16,58,9
5,16,59,5
5,16,60,5
5,16,61,12
5,16,62,3
5,16,63,12
5,16,64,7
5,16,65,4
5,16,66,7
5,16,67,7
5,16,68,3
5,16,69,5
5,16,70,5
5,16,71,8
5,16,72,6
5,16,73,11
5,16,74,11
5,16,75,3
5,16,76,7
5,16,77,5
5,16,78,2
5,16,79,10
5,16,80,9
5,16,81,2
5,16,82,5
5,16,83,9
5,16,84,7
5,16,85,11
5,16,86,5
5,16,87,6
5,16,88,11
5,16,89,7
5,16,90,5
5,16,91,10
5,16,92,12
5,16,93,6
5,16,94,7
5,16,95,3
5,16,96,6
5,16,97,11
5,16,98,8
5,16,99,9
5,17,0,4
5,17,1,6
5,17,2,8
5,17,3,6
5,17,4,6
5,17,5,15
5,17,6,13
5,17,7,19
5,17,8,8
5,17,9,15
5,17,10,6
5,17,11,17
5,17,12,8
5,17,13,9
5,17,14,7
5,17,15,12
