t,s,P_RT
3,79,57.33589977405753
3,80,88.3722826948939
3,81,63.57714444333852
3,82,84.46049243339115
3,83,53.712904767557326
3,84,43.35649464327756
3,85,39.0244366417771
3,86,91.95189041976248
3,87,42.739200210384745
3,88,39.74651023521013
3,89,45.14091004769468
3,90,70.1804905314524
3,91,81.64309932482928
3,92,68.29603983756067
3,93,77.00251899135439
3,94,68.50924755379921
3,95,85.49022622239424
3,96,75.81469222469654
3,97,46.437005360853476
3,98,57.43335793200196
3,99,102.59165319939596
3,100,65.1747581829284
3,101,80.89426147508165
3,102,46.197064874499375
3,103,80.78050038614072
3,104,82.3044623221629
3,105,45.35600938690401
3,106,99.0243675942533
3,107,61.44005168728231
3,108,58.13065870185508
3,109,80.92611250133665
3,110,97.5715892111758
3,111,91.93887618085968
3,112,72.96385309449164
3,113,38.08388424804274
3,114,67.7307785913528
3,115,76.99885325554756
3,116,91.8278236957585
3,117,48.23999349883498
3,118,66.3460387846752
3,119,78.3974726854844
3,120,81.6318226650713
3,121,37.53513282733074
3,122,94.5276564977089
3,123,42.158597626082006
3,124,93.02972263191836
3,125,93.69248895395637
3,126,76.44056365819108
3,127,71.52257140406094
3,128,58.36946756488822
3,129,61.05256961707867
3,130,97.66375997053083
3,131,79.54159363815938
3,132,66.28561242451973
3,133,58.99649997250011
3,134,102.71769380977564
3,135,98.64034185026541
3,136,97.83391747999231
3,137,97.94465530792078
3,138,58.86026472368263
3,139,91.64062648095693
3,140,81.64316714953046
3,141,97.07090745558274
3,142,84.88543296726567
3,143,91.58333286244492
3,144,89.32704437902974
3,145,74.10228442128876
3,146,82.2047889813339
3,147,39.54552927420931
3,148,60.77623338754318
3,149,89.63537028824884
3,150,40.7358329961271
3,151,57.028526973500945
3,152,77.37812700587567
3,153,65.27635913636837
3,154,39.32079167962767
3,155,46.10257244911049
3,156,80.10978842605245
3,157,72.00271271782864
3,158,74.78074991199183
3,159,96.64942350441807
3,160,98.44490920897766
3,161,54.545870850891575
3,162,95.14759874833116
3,163,70.30534916290132
3,164,78.52069095058611
3,165,41.294979247152675
3,166,61.93595817786513
3,167,99.53080383206674
3,168,98.87640382659626
3,169,62.882287267829135
3,170,51.264158811548064
3,171,100.3003855092752
3,172,68.80692467244052
3,173,99.45488440279003
3,174,36.773948403146754
3,175,75.17190451468248
3,176,53.71805958744866
3,177,34.61957440237774
3,178,67.90114460946918
3,179,99.49953705968188
3,180,65.86578029633235
3,181,49.021496650105824
3,182,82.37640937983642
3,183,94.51465661461376
3,184,86.54658737640605
3,185,51.53594929393012
3,186,87.81714342800522
3,187,87.78063377022642
3,188,65.97607791970405
3,189,86.21589598254347
3,190,36.863029186362084
3,191,48.47088318145638
3,192,60.9703799035922
3,193,98.04526991274375
3,194,82.1561235525884
3,195,80.28425926085525
3,196,90.90374516939667
3,197,83.97270086449606
3,198,38.65728829835533
3,199,95.6460155835554
4,0,92.53328480268013
4,1,52.44866536204863
4,2,80.24648407803961
4,3,69.77019956915878
4,4,38.77696440916389
4,5,95.4423979873845
4,6,61.87676857386523
4,7,82.6490273448369
4,8,96.80335826331991
4,9,104.8616359738751
4,10,75.24384013013221
4,11,69.51807570242313
4,12,37.363260493848045
4,13,44.93493947125188
4,14,89.88200270991699
4,15,50.060875119481885
4,16,75.28228490299736
4,17,48.84076830183924
4,18,94.81696586303293
4,19,52.06207155701414
4,20,93.14435282671026
4,21,69.23225265705341
4,22,91.56328151843422
4,23,62.965635623482086
4,24,107.37739984854797
4,25,73.49459764841482
4,26,66.4184794881955
4,27,67.05692951157478
4,28,58.94661851239048
4,29,85.90666548429367
4,30,49.38767246403342
4,31,47.9430696738879
4,32,107.28545187807046
4,33,52.03338070301007
4,34,96.0584712392212
4,35,42.730480298908304
4,36,80.22271894980976
4,37,44.379805161110134
4,38,63.069325712016244
4,39,61.1557436202135
4,40,81.5750098537264
4,41,36.94437627094322
4,42,56.94054708371103
4,43,92.45705592168493
4,44,92.27020086995977
4,45,94.53020228902545
4,46,78.93160733620824
4,47,91.93370236462908
4,48,68.51920350455312
4,49,59.760963984609184
4,50,96.14638850262085
4,51,65.74359871599113
4,52,46.362106999796744
4,53,106.66375311549541
4,54,46.07267870888979
4,55,92.85745144815381
4,56,51.949896370893605
4,57,99.56784798981876
4,58,82.39633823343681
4,59,105.8321238268824
4,60,80.88322152830582
4,61,98.37644115532241
4,62,72.98934730937718
4,63,101.89817110432462
4,64,66.61369344867582
4,65,104.69377240963861
4,66,84.0239372691245
4,67,104.1141954867249
4,68,39.79229409773421
4,69,63.39800048108279
4,70,102.7406698372832
4,71,56.279581671313764
4,72,76.49160623997514
4,73,67.3975243379484
4,74,37.38156170645664
4,75,39.67755588075439
4,76,72.58308136202703
4,77,64.37997343522824
4,78,101.71403742501545
4,79,60.63365717887281
4,80,48.21375072887129
4,81,45.426224571075615
4,82,66.78841776215737
4,83,108.83238053867284
4,84,102.43009100765764
4,85,75.88068714276228
4,86,74.72647370218787
4,87,82.16943776421608
4,88,91.1189259440483
4,89,40.75834363702707
4,90,105.4124660938778
4,91,100.78983343341336
4,92,70.87413838632087
4,93,61.39286997199808
4,94,75.52883868394052
4,95,73.58005119625797
4,96,59.928812441158236
4,97,45.79606050139629
4,98,89.8227804754888
4,99,101.88323196373715
4,100,84.2922876710442
4,101,57.92904708507186
4,102,68.66223047511554
4,103,50.4119856991405
4,104,105.33321474057414
4,105,55.017939786441396
4,106,62.50352484189194
4,107,84.14023308914248
4,108,90.64740681221087
4,109,69.71982532686461
4,110,46.73450945207662
4,111,66.69665346247957
4,112,96.49942089322204
4,113,57.1495649800933
4,114,66.59162165989004
4,115,56.687162871126546
4,116,63.72707281994707
4,117,61.24485433799071
4,118,71.71480351717359
4,119,97.42096478161558
4,120,96.49482889230603
4,121,49.30195770295752
4,122,54.02186992831352
4,123,61.85612667858345
4,124,86.51998478181547
4,125,90.56994502552942
4,126,90.571244186021
4,127,52.491355621933884
4,128,52.99946702133628
4,129,109.03402584798862
4,130,79.75074861413326
4,131,92.49051347901938
4,132,51.607939301365
4,133,82.01519386560037
4,134,58.19284049974496
4,135,72.21103130270896
4,136,69.17096683277296
4,137,99.6294982996513
4,138,63.02286961528541
4,139,90.80370527809886
4,140,59.25353854266648
4,141,81.02170277239276
4,142,99.40928163711983
4,143,53.75083899350285
4,144,67.27586957948499
4,145,108.25704246424696
4,146,97.27029613256255
4,147,101.39973772162385
4,148,80.71352134280112
4,149,64.04104798124942
4,150,47.06668345272934
4,151,100.0800382993985
4,152,45.063791576495476
4,153,105.06059196381887
4,154,104.75782888448481
4,155,106.24200505709585
4,156,93.7859115685914
4,157,85.14882801098834
4,158,65.11950837265636
4,159,97.62259391981979
4,160,79.22360179777942
4,161,74.17148172749167
4,162,46.55144129240889
4,163,45.37503466772408
4,164,86.08473970745185
4,165,46.82497656187438
4,166,88.11668782277891
4,167,68.53070105091128
4,168,46.06526583939998
4,169,77.78650192981299
4,170,94.59910774831293
4,171,109.20237288689036
4,172,54.82465831273001
4,173,65.3488884871383
4,174,72.16125625565809
4,175,72.3427627991788
4,176,53.93050982551189
4,177,60.8226129543211
4,178,43.19313583785241
4,179,78.59219794384634
4,180,109.68829085805292
4,181,45.757477699962145
4,182,89.44543649829792
4,183,75.31764783031231
4,184,60.67779520491568
4,185,61.04559914430213
4,186,108.93902400030657
4,187,44.60120340719132
4,188,79.7944391045639
4,189,76.01502421083973
4,190,105.81722980495975
4,191,51.55897193665869
4,192,38.8202951660313
4,193,101.60730725660966
4,194,60.47244285161753
4,195,66.65334951733199
4,196,45.434274982646
4,197,53.22737016814454
4,198,53.21163413400291
4,199,86.61262174191712
5,0,54.66786415748258
5,1,59.49559766865582
5,2,77.66428299146068
5,3,77.629214771548
5,4,47.27107469327567
5,5,129.05137522435115
5,6,115.57777312356255
5,7,110.1264309641078
5,8,103.52889819398283
5,9,77.19905168230598
5,10,100.58923538740225
5,11,115.41102071207209
5,12,104.9527384709234
5,13,119.14794226591759
5,14,110.07174610595776
5,15,106.10089812174616
5,16,121.56366574255307
5,17,111.50196170916145
5,18,71.67891926687959
5,19,86.57773244110881
5,20,51.16638765341448
5,21,79.15822965890308
5,22,98.18746263855859
5,23,61.720533214939636
5,24,92.74369801189555
5,25,71.7679590846628
5,26,63.05963688649634
5,27,74.0530650882305
5,28,94.24713239628426
5,29,83.06396613809906
5,30,81.40301524559587
5,31,109.83363081310095
5,32,98.38701283236475
5,33,93.44976486213713
5,34,52.93394143920548
5,35,44.77222807369687
5,36,75.16905434336725
5,37,53.49942735280947
5,38,99.33215548317929
5,39,116.77726485047756
5,40,106.57267284193874
5,41,81.3093517143235
5,42,115.12592087144252
5,43,104.64433939663253
5,44,87.960245819989
5,45,95.1916289027314
5,46,58.712293727828474
5,47,44.787761609286434
5,48,122.25174900706135
5,49,126.33478999172486
5,50,86.89932996375126
5,51,92.95086543347091
5,52,111.07264211562251
5,53,51.61715907159048
5,54,105.16141799925722
5,55,111.53215266447549
5,56,63.533283455450004
5,57,91.65319080655162
5,58,112.3401601567579
5,59,124.68129028909644
5,60,78.63079592884131
5,61,56.194147637228056
5,62,105.7623879051068
5,63,95.95863585271073
5,64,85.50775720890739
5,65,76.76161251296568
5,66,45.47812487820653
5,67,122.34228475837905
5,68,75.94800817900693
5,69,46.9436146785243
5,70,51.97171326970862
5,71,93.88098174856798
5,72,46.127070418569616
5,73,108.87023355017027
5,74,107.01646978465713
5,75,43.48276239408293
5,76,98.55544150459485
5,77,69.45275350873855
5,78,68.10892303275413
5,79,116.81041549070457
5,80,49.22168974641046
5,81,78.9808044963222
5,82,125.297656387621
5,83,50.524725899058005
5,84,95.3801610819569
5,85,65.27226597599144
5,86,62.847410198484596
5,87,72.1226487544606
5,88,104.4401333299206
5,89,79.13305118496113
5,90,104.62929254680623
5,91,122.23019199106947
5,92,121.68544733200602
5,93,89.2146244325114
5,94,65.13843853405713
5,95,97.46652629837904
5,96,51.02169923932132
5,97,72.54611218555907
5,98,69.16029674053965
5,99,125.1642079370627
5,100,91.3104845647716
5,101,76.8298376156689
5,102,67.3982708674492
5,103,88.64934567301927
5,104,88.76831969192652
5,105,117.04669543628147
5,106,86.03251663129569
5,107,127.04125431823806
5,108,47.47507237111831
5,109,95.37425361561617
5,110,79.60998838393917
5,111,69.24935124191884
5,112,85.05006286428986
5,113,128.95937614536592
5,114,77.33110095470879
5,115,124.03740149648789
5,116,88.90005797615542
5,117,76.82703379261781
5,118,49.293764039456796
5,119,50.706993508657035
5,120,117.56531371691095
5,121,54.559397689418816
5,122,67.93593990319188
5,123,74.9152220942328
5,124,49.12881388644367
5,125,60.694514753465455
5,126,62.43910289500543
5,127,79.84874778525655
5,128,54.87167372128737
5,129,95.59429503976196
5,130,83.3366298341465
5,131,102.71307412837272
5,132,60.4038732299062
5,133,63.91917046215522
5,134,82.46817575769002
5,135,77.45094308053935
5,136,71.04608702216915
5,137,55.07179536340012
5,138,85.97714216499956
5,139,75.12040683986051
5,140,75.71194994771105
5,141,111.57907262993253
5,142,47.61963971896282
5,143,59.54100246404908
5,144,125.45388885051848
5,145,72.93441752525062
5,146,48.44650938286978
5,147,62.881278631030476
5,148,49.48806441288167
5,149,127.12869276938214
5,150,69.46535203731827
5,151,57.38483774290993
5,152,51.806388237403084
5,153,113.91648419367944
5,154,91.22912115365784
5,155,120.61586511299994
5,156,76.51995190185139
5,157,79.41888841096184
5,158,88.10750936472836
5,159,97.25562647616289
5,160,87.61581129075462
5,161,64.6522829234599
5,162,91.05282081176668
5,163,124.49655013231629
5,164,91.13896526798266
