t,s,bp_hol
17,19,1263.0
17,20,900.0
17,21,597.0
17,22,1029.0
17,23,1064.0
17,24,206.0
17,25,899.0
17,26,1336.0
17,27,946.0
17,28,1392.0
17,29,1354.0
17,30,1102.0
17,31,938.0
17,32,1103.0
17,33,431.0
17,34,530.0
17,35,977.0
17,36,1122.0
17,37,678.0
17,38,929.0
17,39,1282.0
17,40,393.0
17,41,1130.0
17,42,905.0
17,43,678.0
17,44,1033.0
17,45,1393.0
17,46,1437.0
17,47,984.0
17,48,301.0
17,49,1303.0
17,50,604.0
17,51,387.0
17,52,1003.0
17,53,1167.0
17,54,1132.0
17,55,228.0
17,56,677.0
17,57,527.0
17,58,659.0
17,59,1309.0
17,60,523.0
17,61,1400.0
17,62,417.0
17,63,1204.0
17,64,893.0
17,65,854.0
17,66,1048.0
17,67,1617.0
17,68,634.0
17,69,172.0
17,70,1139.0
17,71,1013.0
17,72,1460.0
17,73,493.0
17,74,373.0
17,75,1021.0
17,76,470.0
17,77,1072.0
17,78,1033.0
17,79,1237.0
17,80,1248.0
17,81,873.0
17,82,653.0
17,83,1130.0
17,84,502.0
17,85,995.0
17,86,1606.0
17,87,1426.0
17,88,654.0
17,89,755.0
17,90,1167.0
17,91,491.0
17,92,1248.0
17,93,1050.0
17,94,632.0
17,95,904.0
17,96,654.0
17,97,1074.0
17,98,1409.0
17,99,1395.0
18,0,135.0
18,1,380.0
18,2,449.0
18,3,910.0
18,4,636.0
18,5,555.0
18,6,272.0
18,7,592.0
18,8,1057.0
18,9,477.0
18,10,280.0
18,11,638.0
18,12,602.0
18,13,289.0
18,14,899.0
18,15,784.0
18,16,588.0
18,17,241.0
18,18,158.0
18,19,47.0
18,20,605.0
18,21,780.0
18,22,475.0
18,23,936.0
18,24,1011.0
18,25,716.0
18,26,434.0
18,27,116.0
18,28,461.0
18,29,313.0
18,30,395.0
18,31,528.0
18,32,624.0
18,33,671.0
18,34,806.0
18,35,74.0
18,36,774.0
18,37,443.0
18,38,400.0
18,39,551.0
18,40,1112.0
18,41,197.0
18,42,62.0
18,43,203.0
18,44,487.0
18,45,502.0
18,46,548.0
18,47,547.0
18,48,514.0
18,49,446.0
18,50,216.0
18,51,909.0
18,52,284.0
18,53,193.0
18,54,92.0
18,55,1157.0
18,56,478.0
18,57,102.0
18,58,122.0
18,59,61.0
18,60,95.0
18,61,148.0
18,62,806.0
18,63,429.0
18,64,1136.0
18,65,355.0
18,66,697.0
18,67,551.0
18,68,972.0
18,69,1017.0
18,70,632.0
18,71,682.0
18,72,368.0
18,73,734.0
18,74,578.0
18,75,535.0
18,76,965.0
18,77,90.0
18,78,630.0
18,79,253.0
18,80,387.0
18,81,604.0
18,82,763.0
18,83,198.0
18,84,107.0
18,85,185.0
18,86,606.0
18,87,797.0
18,88,707.0
18,89,742.0
18,90,41.0
18,91,937.0
18,92,585.0
18,93,164.0
18,94,305.0
18,95,216.0
18,96,496.0
18,97,610.0
18,98,420.0
18,99,223.0
19,0,120.0
19,1,0.0
19,2,0.0
19,3,0.0
19,4,235.0
19,5,0.0
19,6,36.0
19,7,0.0
19,8,0.0
19,9,170.0
19,10,0.0
19,11,67.0
19,12,0.0
19,13,194.0
19,14,0.0
19,15,57.0
19,16,213.0
19,17,696.0
19,18,619.0
19,19,186.0
19,20,28.0
19,21,0.0
19,22,279.0
19,23,0.0
19,24,0.0
19,25,0.0
19,26,0.0
19,27,0.0
19,28,171.0
19,29,0.0
19,30,0.0
19,31,134.0
19,32,0.0
19,33,0.0
19,34,0.0
19,35,440.0
19,36,0.0
19,37,0.0
19,38,0.0
19,39,292.0
19,40,232.0
19,41,605.0
19,42,500.0
19,43,0.0
19,44,0.0
19,45,0.0
19,46,0.0
19,47,0.0
19,48,609.0
19,49,0.0
19,50,751.0
19,51,0.0
19,52,0.0
19,53,0.0
19,54,448.0
19,55,0.0
19,56,0.0
19,57,0.0
19,58,537.0
19,59,0.0
19,60,424.0
19,61,0.0
19,62,159.0
19,63,0.0
19,64,59.0
19,65,0.0
19,66,0.0
19,67,0.0
19,68,0.0
19,69,78.0
19,70,0.0
19,71,0.0
19,72,0.0
19,73,166.0
19,74,688.0
19,75,0.0
19,76,221.0
19,77,0.0
19,78,0.0
19,79,0.0
19,80,0.0
19,81,0.0
19,82,62.0
19,83,749.0
19,84,0.0
19,85,719.0
19,86,42.0
19,87,0.0
19,88,0.0
19,89,183.0
19,90,55.0
19,91,0.0
19,92,0.0
19,93,599.0
19,94,0.0
19,95,0.0
19,96,153.0
19,97,154.0
19,98,2.0
19,99,0.0
20,0,34.0
20,1,0.0
20,2,0.0
20,3,134.0
20,4,0.0
20,5,0.0
20,6,0.0
20,7,0.0
20,8,0.0
20,9,0.0
20,10,259.0
20,11,0.0
20,12,225.0
20,13,12.0
20,14,192.0
20,15,0.0
20,16,0.0
20,17,0.0
20,18,56.0
20,19,476.0
20,20,0.0
20,21,0.0
20,22,6.0
20,23,0.0
20,24,216.0
20,25,0.0
20,26,61.0
20,27,0.0
20,28,0.0
20,29,0.0
20,30,0.0
20,31,0.0
20,32,0.0
20,33,60.0
20,34,0.0
20,35,0.0
20,36,0.0
20,37,88.0
20,38,0.0
20,39,0.0
20,40,18.0
20,41,0.0
20,42,0.0
20,43,0.0
20,44,0.0
20,45,183.0
20,46,5.0
20,47,0.0
20,48,0.0
20,49,277.0
20,50,0.0
20,51,0.0
20,52,449.0
20,53,0.0
20,54,0.0
20,55,0.0
20,56,0.0
20,57,0.0
20,58,0.0
20,59,0.0
20,60,0.0
20,61,0.0
20,62,0.0
20,63,0.0
20,64,0.0
20,65,0.0
20,66,173.0
20,67,0.0
20,68,110.0
20,69,0.0
20,70,0.0
20,71,0.0
20,72,0.0
20,73,0.0
20,74,0.0
20,75,0.0
20,76,0.0
20,77,395.0
20,78,0.0
20,79,276.0
20,80,185.0
20,81,0.0
20,82,0.0
20,83,0.0
20,84,392.0
20,85,0.0
20,86,0.0
20,87,40.0
20,88,0.0
20,89,0.0
20,90,0.0
20,91,0.0
20,92,277.0
20,93,0.0
20,94,0.0
20,95,418.0
20,96,0.0
20,97,0.0
20,98,0.0
20,99,0.0
21,0,489.0
21,1,440.0
21,2,231.0
21,3,0.0
21,4,0.0
21,5,23.0
21,6,0.0
21,7,87.0
21,8,0.0
21,9,32.0
21,10,0.0
21,11,17.0
21,12,0.0
21,13,490.0
21,14,0.0
21,15,0.0
21,16,0.0
21,17,0.0
21,18,0.0
21,19,0.0
21,20,0.0
21,21,0.0
21,22,0.0
21,23,18.0
21,24,0.0
21,25,0.0
21,26,0.0
21,27,0.0
21,28,0.0
21,29,389.0
21,30,0.0
21,31,0.0
21,32,0.0
21,33,0.0
21,34,0.0
21,35,0.0
21,36,81.0
21,37,0.0
21,38,0.0
21,39,0.0
21,40,0.0
21,41,0.0
21,42,0.0
21,43,453.0
21,44,0.0
21,45,0.0
21,46,0.0
21,47,1.0
21,48,0.0
21,49,0.0
21,50,0.0
21,51,0.0
21,52,0.0
21,53,398.0
21,54,0.0
21,55,0.0
21,56,100.0
21,57,0.0
21,58,0.0
21,59,270.0
21,60,0.0
21,61,444.0
21,62,0.0
21,63,68.0
21,64,0.0
21,65,0.0
21,66,1.0
21,67,0.0
21,68,0.0
21,69,1.0
21,70,0.0
21,71,0.0
21,72,13.0
21,73,0.0
21,74,0.0
21,75,32.0
21,76,0.0
21,77,4.0
21,78,0.0
21,79,0.0
21,80,0.0
21,81,47.0
21,82,3.0
21,83,12.0
21,84,0.0
21,85,17.0
21,86,0.0
21,87,0.0
21,88,0.0
21,89,0.0
21,90,458.0
21,91,165.0
21,92,0.0
21,93,0.0
21,94,0.0
21,95,0.0
21,96,0.0
21,97,0.0
21,98,0.0
21,99,0.0
22,0,0.0
22,1,0.0
22,2,0.0
22,3,0.0
22,4,0.0
22,5,0.0
22,6,0.0
22,7,0.0
22,8,0.0
22,9,0.0
22,10,1.0
22,11,0.0
22,12,5.0
22,13,0.0
22,14,0.0
22,15,0.0
22,16,0.0
22,17,0.0
22,18,0.0
22,19,0.0
22,20,0.0
22,21,268.0
22,22,0.0
22,23,0.0
22,24,0.0
22,25,120.0
22,26,0.0
22,27,371.0
22,28,0.0
22,29,0.0
22,30,262.0
22,31,0.0
22,32,0.0
22,33,0.0
22,34,121.0
22,35,0.0
22,36,0.0
22,37,0.0
22,38,0.0
22,39,0.0
22,40,0.0
22,41,0.0
22,42,0.0
22,43,0.0
22,44,0.0
22,45,0.0
22,46,0.0
22,47,0.0
22,48,0.0
22,49,0.0
22,50,0.0
22,51,205.0
22,52,0.0
22,53,0.0
22,54,5.0
22,55,0.0
22,56,0.0
22,57,441.0
22,58,0.0
22,59,0.0
22,60,0.0
22,61,0.0
22,62,0.0
22,63,0.0
22,64,0.0
22,65,464.0
22,66,0.0
22,67,21.0
22,68,5.0
22,69,0.0
22,70,145.0
22,71,52.0
22,72,0.0
22,73,0.0
22,74,3.0
22,75,0.0
22,76,0.0
22,77,0.0
22,78,44.0
22,79,0.0
22,80,0.0
22,81,0.0
22,82,0.0
22,83,0.0
22,84,0.0
22,85,0.0
22,86,0.0
22,87,0.0
22,88,150.0
22,89,0.0
22,90,0.0
22,91,0.0
22,92,0.0
22,93,6.0
22,94,436.0
22,95,0.0
22,96,0.0
22,97,0.0
22,98,0.0
22,99,497.0
23,0,0.0
23,1,0.0
23,2,0.0
23,3,0.0
23,4,0.0
23,5,0.0
23,6,3.0
23,7,0.0
23,8,0.0
23,9,0.0
23,10,0.0
23,11,0.0
23,12,0.0
23,13,0.0
23,14,0.0
23,15,0.0
23,16,0.0
23,17,0.0
23,18,0.0
23,19,0.0
23,20,42.0
23,21,0.0
23,22,0.0
23,23,0.0
23,24,0.0
23,25,0.0
23,26,0.0
23,27,0.0
23,28,0.0
23,29,0.0
23,30,0.0
23,31,4.0
23,32,0.0
23,33,0.0
23,34,0.0
23,35,0.0
23,36,0.0
23,37,0.0
23,38,0.0
23,39,0.0
23,40,0.0
23,41,0.0
23,42,0.0
23,43,0.0
23,44,0.0
23,45,0.0
23,46,0.0
23,47,0.0
23,48,0.0
23,49,0.0
23,50,0.0
23,51,0.0
23,52,0.0
23,53,0.0
23,54,0.0
23,55,0.0
23,56,0.0
23,57,0.0
23,58,0.0
23,59,0.0
23,60,0.0
23,61,0.0
23,62,0.0
23,63,0.0
23,64,0.0
23,65,0.0
23,66,0.0
23,67,0.0
23,68,0.0
23,69,0.0
23,70,0.0
23,71,0.0
23,72,0.0
23,73,0.0
23,74,0.0
23,75,0.0
23,76,0.0
23,77,0.0
23,78,0.0
23,79,0.0
23,80,0.0
23,81,0.0
23,82,0.0
23,83,0.0
23,84,0.0
23,85,0.0
23,86,0.0
23,87,0.0
23,88,0.0
23,89,5.0
23,90,0.0
23,91,0.0
23,92,0.0
23,93,0.0
23,94,0.0
23,95,0.0
23,96,14.0
23,97,0.0
23,98,0.0
23,99,0.0
