i,t,s,ep_hol
1,3,95,0.0
1,3,96,0.0
1,3,97,0.0
1,3,98,0.0
1,3,99,0.0
1,4,0,0.0
1,4,1,0.0
1,4,2,0.0
1,4,3,0.0
1,4,4,0.0
1,4,5,0.0
1,4,6,0.0
1,4,7,0.0
1,4,8,0.0
1,4,9,0.0
1,4,10,0.0
1,4,11,0.0
1,4,12,0.0
1,4,13,0.0
1,4,14,0.0
1,4,15,0.0
1,4,16,0.0
1,4,17,0.0
1,4,18,0.0
1,4,19,0.0
1,4,20,0.0
1,4,21,0.0
1,4,22,0.0
1,4,23,0.0
1,4,24,0.0
1,4,25,0.0
1,4,26,0.0
1,4,27,0.0
1,4,28,0.0
1,4,29,0.0
1,4,30,0.0
1,4,31,0.0
1,4,32,0.0
1,4,33,0.0
1,4,34,0.0
1,4,35,0.0
1,4,36,0.0
1,4,37,0.0
1,4,38,0.0
1,4,39,0.0
1,4,40,0.0
1,4,41,0.0
1,4,42,0.0
1,4,43,0.0
1,4,44,0.0
1,4,45,0.0
1,4,46,0.0
1,4,47,0.0
1,4,48,0.0
1,4,49,0.0
1,4,50,0.0
1,4,51,0.0
1,4,52,0.0
1,4,53,0.0
1,4,54,0.0
1,4,55,0.0
1,4,56,0.0
1,4,57,0.0
1,4,58,0.0
1,4,59,0.0
1,4,60,0.0
1,4,61,0.0
1,4,62,0.0
1,4,63,0.0
1,4,64,0.0
1,4,65,0.0
1,4,66,0.0
1,4,67,0.0
1,4,68,0.0
1,4,69,0.0
1,4,70,0.0
1,4,71,0.0
1,4,72,0.0
1,4,73,0.0
1,4,74,0.0
1,4,75,0.0
1,4,76,0.0
1,4,77,0.0
1,4,78,0.0
1,4,79,0.0
1,4,80,0.0
1,4,81,0.0
1,4,82,0.0
1,4,83,0.0
1,4,84,0.0
1,4,85,0.0
1,4,86,0.0
1,4,87,0.0
1,4,88,0.0
1,4,89,0.0
1,4,90,0.0
1,4,91,0.0
1,4,92,0.0
1,4,93,0.0
1,4,94,0.0
1,4,95,0.0
1,4,96,0.0
1,4,97,0.0
1,4,98,0.0
1,4,99,0.0
1,5,0,0.0
1,5,1,0.0
1,5,2,0.0
1,5,3,0.0
1,5,4,0.0
1,5,5,0.0
1,5,6,0.0
1,5,7,0.0
1,5,8,0.0
1,5,9,0.0
1,5,10,0.0
1,5,11,0.0
1,5,12,0.0
1,5,13,0.0
1,5,14,0.0
1,5,15,0.0
1,5,16,0.0
1,5,17,0.0
1,5,18,0.0
1,5,19,0.0
1,5,20,0.0
1,5,21,0.0
1,5,22,0.0
1,5,23,0.0
1,5,24,0.0
1,5,25,0.0
1,5,26,0.0
1,5,27,0.0
1,5,28,0.0
1,5,29,0.0
1,5,30,0.0
1,5,31,0.0
1,5,32,0.0
1,5,33,0.0
1,5,34,0.0
1,5,35,0.0
1,5,36,0.0
1,5,37,0.0
1,5,38,0.0
1,5,39,0.0
1,5,40,0.0
1,5,41,0.0
1,5,42,0.0
1,5,43,0.0
1,5,44,0.0
1,5,45,0.0
1,5,46,0.0
1,5,47,0.0
1,5,48,0.0
1,5,49,0.0
1,5,50,0.0
1,5,51,0.0
1,5,52,0.0
1,5,53,0.0
1,5,54,0.0
1,5,55,0.0
1,5,56,0.0
1,5,57,0.0
1,5,58,0.0
1,5,59,0.0
1,5,60,0.0
1,5,61,0.0
1,5,62,0.0
1,5,63,0.0
1,5,64,0.0
1,5,65,0.0
1,5,66,0.0
1,5,67,0.0
1,5,68,0.0
1,5,69,0.0
1,5,70,0.0
1,5,71,0.0
1,5,72,0.0
1,5,73,0.0
1,5,74,0.0
1,5,75,0.0
1,5,76,0.0
1,5,77,0.0
1,5,78,0.0
1,5,79,0.0
1,5,80,0.0
1,5,81,0.0
1,5,82,0.0
1,5,83,0.0
1,5,84,0.0
1,5,85,0.0
1,5,86,0.0
1,5,87,0.0
1,5,88,0.0
1,5,89,0.0
1,5,90,0.0
1,5,91,0.0
1,5,92,0.0
1,5,93,0.0
1,5,94,0.0
1,5,95,0.0
1,5,96,0.0
1,5,97,0.0
1,5,98,0.0
1,5,99,0.0
1,6,0,0.0
1,6,1,0.0
1,6,2,0.0
1,6,3,0.0
1,6,4,0.0
1,6,5,0.0
1,6,6,0.0
1,6,7,0.0
1,6,8,0.0
1,6,9,0.0
1,6,10,0.0
1,6,11,0.0
1,6,12,0.0
1,6,13,0.0
1,6,14,0.0
1,6,15,0.0
1,6,16,0.0
1,6,17,0.0
1,6,18,0.0
1,6,19,0.0
1,6,20,0.0
1,6,21,0.0
1,6,22,0.0
1,6,23,0.0
1,6,24,0.0
1,6,25,0.0
1,6,26,0.0
1,6,27,0.0
1,6,28,0.0
1,6,29,0.0
1,6,30,0.0
1,6,31,0.0
1,6,32,0.0
1,6,33,0.0
1,6,34,0.0
1,6,35,0.0
1,6,36,0.0
1,6,37,0.0
1,6,38,0.0
1,6,39,0.0
1,6,40,0.0
1,6,41,0.0
1,6,42,0.0
1,6,43,0.0
1,6,44,0.0
1,6,45,0.0
1,6,46,0.0
1,6,47,0.0
1,6,48,0.0
1,6,49,0.0
1,6,50,0.0
1,6,51,0.0
1,6,52,0.0
1,6,53,0.0
1,6,54,0.0
1,6,55,0.0
1,6,56,0.0
1,6,57,0.0
1,6,58,0.0
1,6,59,0.0
1,6,60,0.0
1,6,61,0.0
1,6,62,0.0
1,6,63,0.0
1,6,64,0.0
1,6,65,0.0
1,6,66,0.0
1,6,67,0.0
1,6,68,0.0
1,6,69,0.0
1,6,70,0.0
1,6,71,0.0
1,6,72,0.0
1,6,73,0.0
1,6,74,0.0
1,6,75,0.0
1,6,76,0.0
1,6,77,0.0
1,6,78,0.0
1,6,79,0.0
1,6,80,0.0
1,6,81,0.0
1,6,82,0.0
1,6,83,0.0
1,6,84,0.0
1,6,85,0.0
1,6,86,0.0
1,6,87,0.0
1,6,88,0.0
1,6,89,0.0
1,6,90,0.0
1,6,91,0.0
1,6,92,0.0
1,6,93,0.0
1,6,94,0.0
1,6,95,0.0
1,6,96,0.0
1,6,97,0.0
1,6,98,0.0
1,6,99,0.0
1,7,0,0.0
1,7,1,0.0
1,7,2,0.0
1,7,3,4.0
1,7,4,0.0
1,7,5,0.0
1,7,6,0.0
1,7,7,0.0
1,7,8,0.0
1,7,9,0.0
1,7,10,0.0
1,7,11,0.0
1,7,12,0.0
1,7,13,0.0
1,7,14,0.0
1,7,15,0.0
1,7,16,0.0
1,7,17,0.0
1,7,18,0.0
1,7,19,0.0
1,7,20,0.0
1,7,21,0.0
1,7,22,0.0
1,7,23,0.0
1,7,24,0.0
1,7,25,0.0
1,7,26,0.0
1,7,27,0.0
1,7,28,0.0
1,7,29,0.0
1,7,30,8.0
1,7,31,0.0
1,7,32,0.0
1,7,33,0.0
1,7,34,0.0
1,7,35,3.0
1,7,36,8.0
1,7,37,0.0
1,7,38,0.0
1,7,39,0.0
1,7,40,0.0
1,7,41,0.0
1,7,42,0.0
1,7,43,0.0
1,7,44,0.0
1,7,45,0.0
1,7,46,0.0
1,7,47,0.0
1,7,48,0.0
1,7,49,0.0
1,7,50,0.0
1,7,51,0.0
1,7,52,0.0
1,7,53,0.0
1,7,54,0.0
1,7,55,0.0
1,7,56,0.0
1,7,57,0.0
1,7,58,0.0
1,7,59,0.0
1,7,60,5.0
1,7,61,0.0
1,7,62,0.0
1,7,63,0.0
1,7,64,0.0
1,7,65,0.0
1,7,66,0.0
1,7,67,0.0
1,7,68,8.0
1,7,69,0.0
1,7,70,0.0
1,7,71,0.0
1,7,72,0.0
1,7,73,0.0
1,7,74,0.0
1,7,75,0.0
1,7,76,0.0
1,7,77,0.0
1,7,78,0.0
1,7,79,0.0
1,7,80,0.0
1,7,81,0.0
1,7,82,0.0
1,7,83,0.0
1,7,84,0.0
1,7,85,0.0
1,7,86,0.0
1,7,87,0.0
1,7,88,0.0
1,7,89,2.0
1,7,90,0.0
1,7,91,0.0
1,7,92,0.0
1,7,93,0.0
1,7,94,0.0
1,7,95,0.0
1,7,96,3.0
1,7,97,7.0
1,7,98,0.0
1,7,99,0.0
1,8,0,7.0
1,8,1,0.0
1,8,2,13.0
1,8,3,0.0
1,8,4,0.0
1,8,5,0.0
1,8,6,0.0
1,8,7,0.0
1,8,8,9.0
1,8,9,13.0
1,8,10,0.0
1,8,11,0.0
1,8,12,0.0
1,8,13,0.0
1,8,14,0.0
1,8,15,0.0
1,8,16,0.0
1,8,17,0.0
1,8,18,11.0
1,8,19,0.0
1,8,20,0.0
1,8,21,0.0
1,8,22,15.0
1,8,23,8.0
1,8,24,11.0
1,8,25,0.0
1,8,26,0.0
1,8,27,0.0
1,8,28,6.0
1,8,29,0.0
1,8,30,0.0
1,8,31,0.0
1,8,32,7.0
1,8,33,0.0
1,8,34,12.0
1,8,35,0.0
1,8,36,7.0
1,8,37,0.0
1,8,38,0.0
1,8,39,0.0
1,8,40,0.0
1,8,41,0.0
1,8,42,0.0
1,8,43,0.0
1,8,44,11.0
1,8,45,0.0
1,8,46,0.0
1,8,47,0.0
1,8,48,0.0
1,8,49,0.0
1,8,50,10.0
1,8,51,0.0
1,8,52,0.0
1,8,53,15.0
1,8,54,0.0
1,8,55,0.0
1,8,56,0.0
1,8,57,15.0
1,8,58,0.0
1,8,59,0.0
1,8,60,11.0
1,8,61,0.0
1,8,62,0.0
1,8,63,0.0
1,8,64,0.0
1,8,65,9.0
1,8,66,16.0
1,8,67,0.0
1,8,68,0.0
1,8,69,0.0
1,8,70,12.0
1,8,71,0.0
1,8,72,0.0
1,8,73,0.0
1,8,74,0.0
1,8,75,0.0
1,8,76,0.0
1,8,77,0.0
1,8,78,12.0
1,8,79,0.0
1,8,80,0.0
1,8,81,0.0
1,8,82,0.0
1,8,83,17.0
1,8,84,2.0
1,8,85,13.0
1,8,86,0.0
1,8,87,10.0
1,8,88,0.0
1,8,89,0.0
1,8,90,12.0
1,8,91,0.0
1,8,92,0.0
1,8,93,0.0
1,8,94,0.0
1,8,95,5.0
1,8,96,4.0
1,8,97,0.0
1,8,98,4.0
1,8,99,0.0
1,9,0,5.0
1,9,1,0.0
1,9,2,0.0
1,9,3,0.0
1,9,4,20.0
1,9,5,0.0
1,9,6,0.0
1,9,7,0.0
1,9,8,0.0
1,9,9,0.0
1,9,10,0.0
1,9,11,0.0
1,9,12,0.0
1,9,13,0.0
1,9,14,0.0
1,9,15,0.0
1,9,16,0.0
1,9,17,0.0
1,9,18,70.0
1,9,19,80.0
1,9,20,0.0
1,9,21,0.0
1,9,22,0.0
1,9,23,57.0
1,9,24,0.0
1,9,25,66.0
1,9,26,61.0
1,9,27,0.0
1,9,28,0.0
1,9,29,45.0
1,9,30,0.0
1,9,31,8.0
1,9,32,0.0
1,9,33,0.0
1,9,34,43.0
1,9,35,48.0
1,9,36,0.0
1,9,37,89.0
1,9,38,0.0
1,9,39,0.0
1,9,40,0.0
1,9,41,0.0
1,9,42,0.0
1,9,43,0.0
1,9,44,0.0
1,9,45,72.0
1,9,46,36.0
1,9,47,104.0
1,9,48,0.0
1,9,49,0.0
1,9,50,0.0
1,9,51,104.0
1,9,52,0.0
1,9,53,61.0
1,9,54,79.0
1,9,55,0.0
1,9,56,79.0
1,9,57,0.0
1,9,58,0.0
1,9,59,0.0
1,9,60,34.0
1,9,61,0.0
1,9,62,0.0
1,9,63,0.0
1,9,64,108.0
1,9,65,0.0
1,9,66,21.0
1,9,67,0.0
1,9,68,0.0
1,9,69,10.0
1,9,70,35.0
1,9,71,17.0
1,9,72,0.0
1,9,73,0.0
1,9,74,0.0
1,9,75,65.0
1,9,76,0.0
1,9,77,0.0
1,9,78,0.0
1,9,79,0.0
1,9,80,14.0
1,9,81,0.0
1,9,82,0.0
1,9,83,18.0
1,9,84,0.0
1,9,85,0.0
1,9,86,82.0
1,9,87,0.0
1,9,88,0.0
1,9,89,0.0
1,9,90,15.0
1,9,91,0.0
1,9,92,0.0
1,9,93,31.0
1,9,94,0.0
1,9,95,0.0
1,9,96,0.0
1,9,97,0.0
1,9,98,0.0
1,9,99,0.0
1,10,0,0.0
1,10,1,0.0
1,10,2,127.0
1,10,3,56.0
1,10,4,11.0
1,10,5,72.0
1,10,6,236.0
1,10,7,0.0
1,10,8,126.0
1,10,9,19.0
1,10,10,253.0
1,10,11,191.0
1,10,12,134.0
1,10,13,59.0
1,10,14,187.0
1,10,15,111.0
1,10,16,73.0
1,10,17,133.0
1,10,18,26.0
1,10,19,64.0
1,10,20,0.0
1,10,21,160.0
1,10,22,70.0
1,10,23,32.0
1,10,24,106.0
1,10,25,40.0
1,10,26,0.0
1,10,27,81.0
1,10,28,142.0
1,10,29,65.0
1,10,30,44.0
1,10,31,0.0
1,10,32,68.0
1,10,33,138.0
1,10,34,0.0
1,10,35,8.0
1,10,36,7.0
1,10,37,0.0
1,10,38,68.0
1,10,39,164.0
1,10,40,103.0
1,10,41,0.0
1,10,42,125.0
1,10,43,220.0
1,10,44,42.0
1,10,45,113.0
1,10,46,0.0
1,10,47,49.0
1,10,48,97.0
1,10,49,95.0
1,10,50,120.0
1,10,51,62.0
1,10,52,155.0
1,10,53,18.0
1,10,54,26.0
1,10,55,102.0
1,10,56,0.0
1,10,57,68.0
1,10,58,217.0
1,10,59,175.0
1,10,60,20.0
1,10,61,0.0
1,10,62,0.0
1,10,63,0.0
1,10,64,31.0
1,10,65,23.0
1,10,66,0.0
1,10,67,24.0
1,10,68,248.0
1,10,69,0.0
1,10,70,51.0
1,10,71,77.0
1,10,72,0.0
1,10,73,95.0
1,10,74,0.0
1,10,75,45.0
1,10,76,77.0
1,10,77,101.0
1,10,78,0.0
1,10,79,90.0
1,10,80,0.0
1,10,81,62.0
1,10,82,112.0
1,10,83,52.0
1,10,84,0.0
1,10,85,73.0
1,10,86,0.0
1,10,87,1.0
1,10,88,127.0
1,10,89,59.0
1,10,90,94.0
1,10,91,136.0
1,10,92,143.0
1,10,93,9.0
1,10,94,0.0
1,10,95,37.0
1,10,96,115.0
1,10,97,159.0
1,10,98,0.0
1,10,99,178.0
1,11,0,263.0
1,11,1,233.0
1,11,2,166.0
1,11,3,47.0
1,11,4,164.0
1,11,5,193.0
1,11,6,67.0
1,11,7,268.0
1,11,8,0.0
1,11,9,198.0
1,11,10,0.0
1,11,11,0.0
1,11,12,0.0
1,11,13,213.0
1,11,14,46.0
1,11,15,189.0
1,11,16,111.0
1,11,17,131.0
1,11,18,127.0
1,11,19,109.0
1,11,20,96.0
1,11,21,0.0
1,11,22,0.0
1,11,23,229.0
1,11,24,0.0
1,11,25,94.0
1,11,26,167.0
1,11,27,218.0
1,11,28,0.0
1,11,29,136.0
1,11,30,114.0
1,11,31,347.0
1,11,32,9.0
1,11,33,114.0
1,11,34,209.0
1,11,35,173.0
1,11,36,122.0
1,11,37,37.0
1,11,38,274.0
1,11,39,0.0
1,11,40,90.0
1,11,41,194.0
1,11,42,157.0
1,11,43,108.0
1,11,44,197.0
1,11,45,72.0
1,11,46,149.0
1,11,47,228.0
1,11,48,0.0
1,11,49,349.0
1,11,50,177.0
1,11,51,44.0
1,11,52,98.0
1,11,53,141.0
1,11,54,113.0
1,11,55,53.0
1,11,56,142.0
1,11,57,130.0
1,11,58,50.0
1,11,59,3.0
1,11,60,226.0
1,11,61,0.0
1,11,62,77.0
1,11,63,252.0
1,11,64,327.0
1,11,65,180.0
1,11,66,188.0
1,11,67,114.0
1,11,68,0.0
1,11,69,0.0
1,11,70,155.0
1,11,71,276.0
1,11,72,23.0
1,11,73,140.0
1,11,74,120.0
1,11,75,183.0
1,11,76,76.0
1,11,77,208.0
1,11,78,71.0
1,11,79,336.0
1,11,80,82.0
1,11,81,218.0
1,11,82,0.0
1,11,83,286.0
1,11,84,153.0
1,11,85,248.0
1,11,86,41.0
1,11,87,90.0
1,11,88,224.0
1,11,89,274.0
1,11,90,98.0
1,11,91,0.0
1,11,92,219.0
1,11,93,150.0
1,11,94,283.0
1,11,95,236.0
1,11,96,233.0
1,11,97,53.0
1,11,98,363.0
1,11,99,0.0
1,12,0,44.0
1,12,1,24.0
1,12,2,207.0
1,12,3,319.0
1,12,4,263.0
1,12,5,237.0
1,12,6,8.0
1,12,7,304.0
1,12,8,245.0
1,12,9,203.0
1,12,10,308.0
1,12,11,242.0
1,12,12,175.0
1,12,13,0.0
1,12,14,272.0
1,12,15,201.0
1,12,16,367.0
1,12,17,135.0
1,12,18,96.0
1,12,19,114.0
1,12,20,111.0
1,12,21,66.0
1,12,22,261.0
1,12,23,35.0
1,12,24,433.0
1,12,25,398.0
1,12,26,77.0
1,12,27,321.0
1,12,28,77.0
1,12,29,178.0
1,12,30,229.0
1,12,31,0.0
1,12,32,339.0
1,12,33,329.0
1,12,34,319.0
1,12,35,163.0
1,12,36,214.0
1,12,37,369.0
1,12,38,310.0
1,12,39,155.0
1,12,40,64.0
1,12,41,208.0
1,12,42,315.0
1,12,43,222.0
1,12,44,202.0
1,12,45,27.0
1,12,46,41.0
1,12,47,117.0
1,12,48,368.0
1,12,49,157.0
1,12,50,14.0
1,12,51,267.0
1,12,52,267.0
1,12,53,252.0
1,12,54,64.0
1,12,55,121.0
1,12,56,327.0
1,12,57,383.0
1,12,58,96.0
1,12,59,139.0
1,12,60,226.0
1,12,61,303.0
1,12,62,107.0
1,12,63,0.0
1,12,64,67.0
1,12,65,341.0
1,12,66,227.0
1,12,67,0.0
1,12,68,59.0
1,12,69,157.0
1,12,70,53.0
1,12,71,333.0
1,12,72,362.0
1,12,73,193.0
1,12,74,185.0
1,12,75,206.0
1,12,76,272.0
1,12,77,117.0
1,12,78,286.0
1,12,79,106.0
1,12,80,273.0
1,12,81,88.0
1,12,82,307.0
1,12,83,0.0
1,12,84,302.0
1,12,85,88.0
1,12,86,88.0
1,12,87,284.0
1,12,88,231.0
1,12,89,154.0
1,12,90,94.0
1,12,91,385.0
1,12,92,458.0
1,12,93,182.0
1,12,94,0.0
1,12,95,318.0
1,12,96,0.0
1,12,97,185.0
1,12,98,247.0
1,12,99,59.0
1,13,0,208.0
1,13,1,480.0
1,13,2,552.0
1,13,3,193.0
1,13,4,153.0
1,13,5,132.0
1,13,6,467.0
1,13,7,401.0
1,13,8,422.0
1,13,9,237.0
1,13,10,178.0
1,13,11,348.0
1,13,12,242.0
1,13,13,376.0
1,13,14,284.0
1,13,15,180.0
1,13,16,285.0
1,13,17,164.0
1,13,18,334.0
1,13,19,292.0
1,13,20,419.0
1,13,21,522.0
1,13,22,253.0
1,13,23,160.0
1,13,24,354.0
1,13,25,300.0
1,13,26,310.0
1,13,27,295.0
1,13,28,556.0
1,13,29,314.0
1,13,30,426.0
1,13,31,576.0
1,13,32,169.0
1,13,33,289.0
1,13,34,253.0
1,13,35,549.0
1,13,36,290.0
1,13,37,177.0
1,13,38,477.0
1,13,39,247.0
1,13,40,338.0
1,13,41,563.0
1,13,42,429.0
1,13,43,377.0
1,13,44,249.0
1,13,45,213.0
1,13,46,248.0
1,13,47,242.0
1,13,48,397.0
1,13,49,366.0
1,13,50,380.0
1,13,51,178.0
1,13,52,309.0
1,13,53,369.0
1,13,54,452.0
1,13,55,312.0
1,13,56,410.0
1,13,57,167.0
1,13,58,187.0
1,13,59,280.0
1,13,60,278.0
1,13,61,360.0
1,13,62,540.0
1,13,63,433.0
1,13,64,433.0
1,13,65,198.0
1,13,66,159.0
1,13,67,327.0
1,13,68,426.0
1,13,69,277.0
1,13,70,318.0
1,13,71,374.0
1,13,72,3.0
1,13,73,239.0
1,13,74,256.0
1,13,75,452.0
1,13,76,460.0
1,13,77,490.0
1,13,78,317.0
1,13,79,519.0
1,13,80,453.0
1,13,81,459.0
1,13,82,406.0
1,13,83,423.0
1,13,84,235.0
1,13,85,167.0
1,13,86,409.0
1,13,87,195.0
1,13,88,411.0
1,13,89,283.0
1,13,90,392.0
1,13,91,127.0
1,13,92,254.0
1,13,93,184.0
1,13,94,529.0
1,13,95,246.0
1,13,96,280.0
1,13,97,533.0
1,13,98,532.0
1,13,99,512.0
1,14,0,0.0
1,14,1,0.0
1,14,2,168.0
1,14,3,0.0
1,14,4,0.0
1,14,5,0.0
1,14,6,0.0
1,14,7,0.0
1,14,8,0.0
1,14,9,0.0
1,14,10,0.0
1,14,11,0.0
1,14,12,309.0
1,14,13,320.0
1,14,14,220.0
1,14,15,70.0
1,14,16,75.0
1,14,17,206.0
1,14,18,0.0
1,14,19,97.0
1,14,20,19.0
1,14,21,0.0
1,14,22,0.0
1,14,23,0.0
1,14,24,0.0
1,14,25,0.0
1,14,26,0.0
1,14,27,0.0
1,14,28,84.0
1,14,29,304.0
1,14,30,13.0
1,14,31,0.0
1,14,32,0.0
1,14,33,0.0
1,14,34,247.0
1,14,35,26.0
1,14,36,0.0
1,14,37,1.0
1,14,38,0.0
1,14,39,0.0
1,14,40,0.0
1,14,41,0.0
1,14,42,212.0
1,14,43,0.0
1,14,44,0.0
1,14,45,189.0
1,14,46,0.0
1,14,47,0.0
1,14,48,0.0
1,14,49,0.0
1,14,50,176.0
1,14,51,0.0
1,14,52,0.0
1,14,53,0.0
1,14,54,0.0
1,14,55,0.0
1,14,56,0.0
1,14,57,27.0
1,14,58,0.0
1,14,59,0.0
1,14,60,0.0
1,14,61,144.0
1,14,62,0.0
1,14,63,0.0
1,14,64,0.0
1,14,65,0.0
1,14,66,0.0
1,14,67,166.0
1,14,68,0.0
1,14,69,140.0
1,14,70,0.0
1,14,71,0.0
1,14,72,0.0
1,14,73,0.0
1,14,74,0.0
1,14,75,0.0
1,14,76,0.0
1,14,77,0.0
1,14,78,0.0
1,14,79,8.0
1,14,80,125.0
1,14,81,0.0
1,14,82,234.0
1,14,83,0.0
1,14,84,0.0
1,14,85,0.0
1,14,86,0.0
1,14,87,127.0
1,14,88,0.0
1,14,89,0.0
1,14,90,0.0
1,14,91,0.0
1,14,92,0.0
1,14,93,0.0
1,14,94,0.0
1,14,95,79.0
1,14,96,0.0
1,14,97,0.0
1,14,98,0.0
1,14,99,0.0
1,15,0,390.0
1,15,1,282.0
1,15,2,256.0
1,15,3,295.0
1,15,4,191.0
1,15,5,335.0
1,15,6,153.0
1,15,7,289.0
1,15,8,293.0
1,15,9,250.0
1,15,10,361.0
1,15,11,263.0
1,15,12,263.0
1,15,13,243.0
1,15,14,149.0
1,15,15,229.0
1,15,16,158.0
1,15,17,282.0
1,15,18,302.0
1,15,19,193.0
1,15,20,300.0
1,15,21,182.0
1,15,22,331.0
1,15,23,278.0
1,15,24,160.0
1,15,25,140.0
1,15,26,212.0
1,15,27,315.0
1,15,28,279.0
1,15,29,288.0
1,15,30,335.0
1,15,31,210.0
1,15,32,297.0
1,15,33,194.0
1,15,34,331.0
1,15,35,177.0
1,15,36,333.0
1,15,37,362.0
1,15,38,270.0
1,15,39,150.0
1,15,40,252.0
1,15,41,259.0
1,15,42,180.0
1,15,43,143.0
1,15,44,326.0
1,15,45,282.0
1,15,46,144.0
1,15,47,393.0
1,15,48,283.0
1,15,49,287.0
1,15,50,242.0
1,15,51,371.0
1,15,52,149.0
1,15,53,225.0
1,15,54,186.0
1,15,55,256.0
1,15,56,157.0
1,15,57,151.0
1,15,58,212.0
1,15,59,272.0
1,15,60,391.0
1,15,61,335.0
1,15,62,133.0
1,15,63,127.0
1,15,64,139.0
1,15,65,178.0
1,15,66,136.0
1,15,67,172.0
1,15,68,315.0
1,15,69,318.0
1,15,70,231.0
1,15,71,326.0
1,15,72,357.0
1,15,73,167.0
1,15,74,156.0
1,15,75,231.0
1,15,76,240.0
1,15,77,206.0
1,15,78,258.0
1,15,79,218.0
1,15,80,344.0
1,15,81,374.0
1,15,82,168.0
1,15,83,246.0
1,15,84,157.0
1,15,85,105.0
1,15,86,367.0
1,15,87,98.0
1,15,88,297.0
1,15,89,164.0
1,15,90,158.0
1,15,91,370.0
1,15,92,151.0
1,15,93,313.0
1,15,94,390.0
1,15,95,320.0
1,15,96,219.0
1,15,97,152.0
1,15,98,271.0
1,15,99,227.0
1,16,0,0.0
1,16,1,0.0
1,16,2,0.0
1,16,3,0.0
1,16,4,0.0
1,16,5,0.0
1,16,6,0.0
1,16,7,0.0
1,16,8,57.0
1,16,9,0.0
1,16,10,0.0
1,16,11,0.0
1,16,12,0.0
1,16,13,0.0
1,16,14,0.0
1,16,15,0.0
1,16,16,0.0
1,16,17,24.0
1,16,18,137.0
1,16,19,0.0
1,16,20,0.0
1,16,21,38.0
1,16,22,0.0
1,16,23,0.0
1,16,24,0.0
1,16,25,0.0
1,16,26,0.0
1,16,27,0.0
1,16,28,0.0
1,16,29,63.0
1,16,30,161.0
1,16,31,0.0
1,16,32,0.0
1,16,33,204.0
1,16,34,0.0
1,16,35,0.0
1,16,36,0.0
1,16,37,0.0
1,16,38,42.0
1,16,39,0.0
1,16,40,0.0
1,16,41,0.0
1,16,42,0.0
1,16,43,0.0
1,16,44,0.0
1,16,45,174.0
1,16,46,0.0
1,16,47,236.0
1,16,48,156.0
1,16,49,0.0
1,16,50,97.0
1,16,51,0.0
1,16,52,0.0
1,16,53,0.0
1,16,54,39.0
1,16,55,0.0
1,16,56,0.0
1,16,57,0.0
1,16,58,0.0
1,16,59,0.0
1,16,60,270.0
1,16,61,40.0
1,16,62,6.0
1,16,63,0.0
1,16,64,0.0
1,16,65,0.0
1,16,66,99.0
1,16,67,0.0
1,16,68,0.0
1,16,69,14.0
1,16,70,0.0
1,16,71,0.0
1,16,72,0.0
1,16,73,0.0
1,16,74,0.0
1,16,75,0.0
1,16,76,0.0
1,16,77,0.0
1,16,78,0.0
1,16,79,0.0
1,16,80,0.0
1,16,81,0.0
1,16,82,0.0
1,16,83,23.0
1,16,84,186.0
1,16,85,0.0
1,16,86,123.0
1,16,87,0.0
1,16,88,0.0
1,16,89,76.0
1,16,90,0.0
1,16,91,22.0
1,16,92,0.0
1,16,93,0.0
1,16,94,283.0
1,16,95,0.0
1,16,96,162.0
1,16,97,33.0
1,16,98,0.0
1,16,99,192.0
1,17,0,226.0
1,17,1,157.0
1,17,2,174.0
1,17,3,9.0
1,17,4,322.0
1,17,5,217.0
1,17,6,421.0
1,17,7,124.0
1,17,8,291.0
1,17,9,466.0
1,17,10,231.0
1,17,11,350.0
1,17,12,381.0
1,17,13,251.0
1,17,14,87.0
1,17,15,187.0
1,17,16,179.0
1,17,17,190.0
1,17,18,267.0
1,17,19,218.0
1,17,20,243.0
1,17,21,0.0
1,17,22,165.0
1,17,23,348.0
1,17,24,57.0
1,17,25,203.0
1,17,26,325.0
1,17,27,292.0
1,17,28,392.0
1,17,29,253.0
1,17,30,440.0
1,17,31,107.0
1,17,32,334.0
1,17,33,55.0
1,17,34,63.0
1,17,35,227.0
1,17,36,344.0
1,17,37,120.0
1,17,38,140.0
1,17,39,237.0
1,17,40,0.0
1,17,41,266.0
1,17,42,58.0
1,17,43,334.0
1,17,44,383.0
1,17,45,341.0
1,17,46,382.0
1,17,47,343.0
1,17,48,174.0
1,17,49,339.0
1,17,50,82.0
1,17,51,77.0
1,17,52,335.0
1,17,53,343.0
1,17,54,463.0
1,17,55,58.0
1,17,56,264.0
1,17,57,128.0
1,17,58,181.0
1,17,59,467.0
1,17,60,153.0
1,17,61,263.0
1,17,62,189.0
1,17,63,155.0
1,17,64,175.0
1,17,65,349.0
1,17,66,335.0
1,17,67,434.0
1,17,68,214.0
1,17,69,128.0
1,17,70,356.0
1,17,71,86.0
1,17,72,422.0
1,17,73,83.0
1,17,74,82.0
1,17,75,241.0
1,17,76,161.0
1,17,77,256.0
1,17,78,160.0
1,17,79,467.0
1,17,80,393.0
1,17,81,439.0
1,17,82,94.0
1,17,83,342.0
1,17,84,180.0
1,17,85,244.0
1,17,86,318.0
1,17,87,206.0
1,17,88,210.0
1,17,89,213.0
1,17,90,146.0
1,17,91,91.0
1,17,92,475.0
